reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e3139034-26b8-4742-bb8e-d862fec1abe2,Gabriel Lasmar,https://play-lh.googleusercontent.com/a-/ALV-UjUgqRI3tu8xzpCfZ3Z-tdJs6heU_BsbFKyfcZkitCU7PVZWC2uO,"É um app excelente. O conteúdo é muito bom, tem vários cursos, e o preço é ótimo pela qualidade que oferecem. A única coisa que falta é a tradução pra português, mas não é um problema que me afeta muito. Está me ajudando bastante a começar a minha carreira em UI/UX Design.",5,0,1.8.4,2025-12-04 00:15:24,,,1.8.4
a64cead5-354e-45ec-a23b-518500e58c8c,Oi eu sou o Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjVNhqaqBek1mm9CYxyuwa5o7kVVKw84ARGI06HehtCA1KmsO72a,Um dos únicos cursos de design com plataforma gamificada.,5,1,,2025-11-02 14:33:54,Thank you for your feedback. We're glad you're enjoying Uxcel Go’s gamified approach to learning UX and UI design. Our goal is to make the e-learning experience both engaging and effective. Happy learning and thanks for being part of the community.,2025-11-10 06:41:22,
c60f3566-f5b3-44a0-ab2e-306dce6fdf25,Chayene Marques,https://play-lh.googleusercontent.com/a-/ALV-UjUgXDdeKGs0nIGz4j0NR8tyx_E5rbElHS4exL19qD0vb6g9d5A,"Practical way to learn bits during the day on times you would waste on doom scrooling. Heads up: the UI is way off on the S23 screen, the layout is expanded and I cannot use the buttons on the bottom.",2,0,,2025-08-19 10:13:44,"Thanks for the feedback! We’re glad you find Uxcel useful for learning on the go! The S23 layout issue with the bottom buttons has already been fixed in the latest update (v4.6.2). Please update to the newest version, and everything should work smoothly. If you still have some issues, please, contact us at support@uxcel.com for assistance.",2025-08-20 13:39:57,
b59b44a4-0564-4a84-8784-15abbc592dc5,Camila Barboza Leão,https://play-lh.googleusercontent.com/a-/ALV-UjVY0cHgO0iQa6aw4zhNACJQAKIbIMA6tJyF2UHPYfWXadUx74IL,"O menu do app está no mesmo lugar da navbar do celular no Android, então não consigo navegar pelo app. Falta a tradução para outras línguas.",4,2,1.8.0,2025-08-16 10:12:48,"Thanks for flagging this! We’re aware of the overlap issue with the bottom navigation on some Android devices and already released a fix in the latest update (v1.8.1). Please update the app to resolve it. We also plan to add more language support in future updates. If you still have some issues, please, contact us at support@uxcel.com",2025-08-20 13:29:57,1.8.0
102ce73e-fb0a-484a-97ab-0024b893425c,Mayara França,https://play-lh.googleusercontent.com/a/ACg8ocJkEtskVUzuQePEsuGhVYNvbnKfww7KvbyTy4TZqcxxG3umLfuc=mo,"O congelamento de sequência está confuso. Quando reseta? Se o ícone de raio está pintado, ele foi usado ou não? Seria bom avisar o usuário que um congelamento foi usado. Quando não há mais congelamentos disponíveis, deixar claro também.",3,1,1.7.0,2025-05-21 04:46:07,"Thank you for your feedback! We’re sorry for any confusion around the streak freeze feature in Uxcel Go. If the lightning icon is highlighted, it means a freeze has been used to save your streak. We appreciate your suggestion. We’ll share this with the team and work on making things more intuitive.",2025-07-20 17:50:49,1.7.0
8d029ed6-4ee1-45fd-b539-a058d72388db,Gabriel Zanolla,https://play-lh.googleusercontent.com/a-/ALV-UjX5fdD2jlKtwxuUEIe9kSu48RqwwOV6fsMA1GIqfscjpOsZmQ6r,"Great app, I just missed the translation into Portuguese 🙂🇧🇷",5,5,1.7.0,2025-02-13 20:42:10,"Thank you for your feedback! We're constantly updating our course offerings to provide a comprehensive e-learning experience. Your input is valuable to us, and we'll consider adding more languages in the future. Stay tuned for exciting updates on Uxcel Go!

",2025-03-02 16:27:41,1.7.0
cc0b67a6-1c3e-4d7e-a51b-3e6864cbe5b7,Luan,https://play-lh.googleusercontent.com/a-/ALV-UjXhfCqtWsJF6PKRaiH4df3GCIOJLCegxpg07BEX7MvTToqQiVPFnQ,Please Portuguese language! This app is amazing 🔥,5,2,1.7.0,2025-01-23 13:28:11,"Thank you for your awesome feedback. We're glad you're enjoying Uxcel Go and our UX UI courses. We appreciate your request for Portuguese, and it's on our radar as we work to make e-learning more accessible around the world.",2025-04-06 12:27:29,1.7.0
fbc10ae0-951d-4dc1-aea9-23563b869618,Weberth Douglas,https://play-lh.googleusercontent.com/a-/ALV-UjWIR7DKCPW-m1A6N-zaQlzq4MIvoCz2bAEFPwRiFnT83QIXARk,"Please, add a language portuguese🙏",5,9,1.6.1,2024-10-29 11:47:22,"Thank you for your suggestion! We're committed to providing accessible learning opportunities for users at all skill levels and languages. Your feedback is invaluable, stay tuned for exciting updates!",2024-11-21 08:04:08,1.6.1
a0353bb4-f65c-429f-aa28-60ab39f6ded2,marciov33 martins,https://play-lh.googleusercontent.com/a/ACg8ocLptlP8QXoJK2fIr8I3tXTVEYvMBTKEy9zvfwZZMB3_D4JnxQ=mo,Nem baixa já trava kkkkk,1,0,1.6.1,2024-10-26 10:36:05,"We're really sorry to hear about the issues you've been experiencing with Uxcel Go . To help us investigate further and address the problem effectively, could you please send an email to support@uxcel.com with more details about the problem you're encountering?
We're here to help you learn design, UX and UI easily with us.",2024-11-21 08:04:46,1.6.1
d6e0bf3d-2b82-4be4-88f0-142d050143d3,Rafael Lima (Rafa),https://play-lh.googleusercontent.com/a-/ALV-UjXrSwMhuIl5tUtHbSQmbOtNTJeznWUdIXlbm6M1_ZBgkB5NRLyA,"Legal, muito bom. Mas para a experiência ficar melhor, deveria ter tradução em pt-br.",3,3,1.5.1,2024-07-11 19:07:47,"Thank you for your suggestion! We're committed to providing accessible learning opportunities for users at all skill levels. Your feedback is invaluable, and we'll explore adding more languages to our UX & UI courses to Uxcel Go platform. Stay tuned for exciting updates!",2024-07-26 02:52:49,1.5.1
d7f20cc3-cfac-49ab-b5c9-a0ed17722aca,Rogerio Lins,https://play-lh.googleusercontent.com/a-/ALV-UjUYSC_YLDalyMYruYG82dwjODbseEfIdxS1sU9zYhRksqEpo34,Incrível pra aprender ux/ui designer,5,3,1.5.0,2024-07-06 23:03:19,"Thank you for your feedback, Rogerio! We're thrilled that our courses are helping you showcase your UX & UI skills and expertise! Keep up the fantastic work, and don't hesitate to reach out if you need any further assistance. We're here to support you every step of the way!",2024-07-26 02:56:00,1.5.0
91700f47-9b9b-4c42-bba3-602c10949e88,Esther Gimenez,https://play-lh.googleusercontent.com/a-/ALV-UjUWu8kQVNNTV-lGIzfkrcxgF5nW_EqGjW6ZcKeNIqO_nAtFspqzpQ,"Português, please",3,3,,2024-05-06 00:39:09,"We appreciate your feedback about the app! Our team is continuously working to expand our UX UI course library and add more languages to the app. If you have any further suggestions, please don't hesitate to contact us at support@uxcel.com. Thank you.",2024-05-27 14:18:49,
5ec59f37-00f5-4156-8946-a39db6ee7309,Dani,https://play-lh.googleusercontent.com/a-/ALV-UjWeFB7mxaLhEiethtlFAH4bsmFHCi1Kgl_b6w5i7igysZsVzYAy,"Espero pela tradução em português, mas adianto que está bem completo quanto ao conteúdo.",3,8,1.4.0,2024-03-27 22:02:28,"We're delighted to hear that you're enjoying our diverse selection of UX UI courses! Providing valuable content to our users is our primary goal, and we're glad to know that we're meeting your expectations. We are doing our best to translate the content to different languages! Happy learning!",2024-04-10 07:10:12,1.4.0
90e9d5f0-d5a1-4697-95e1-1e885c0a0acb,Leonardo Alves,https://play-lh.googleusercontent.com/a/ACg8ocLGa8op-m13vLBkQRhb1eBBxOaiZgofQgJHOPF7Q3O-8LRmcaQp=mo,"I study UX for almost two years. There were many frustrations in this way because I had concentration problems due to ADHD that I only discovered recently, but that was good. Today I can have patience and I can say that Uxcel with this beautiful and incredible gamification app always stimulates me, I feel rewarded with every evolution and that makes me want to continue. It’s like dopamine to me. I really like Uxcel, thank you so much ✨️🙏🏾",5,6,1.2.2,2023-12-19 16:44:22,"We're honored that Uxcel Go has aided your UX studies, despite challenges with concentration due to ADHD. Our gamified learning approach aims to engage and reward, and we're thrilled it's effective for you. Your feedback drives our dedication to accessible e-learning. We appreciate your support in enhancing your UX skills with Uxcel Go!",2024-02-17 09:27:03,1.2.2
ba3f7fee-39a4-4052-ae96-07b0f3005a3d,Luis Mena Neves,https://play-lh.googleusercontent.com/a-/ALV-UjW4R0r-ROdfgQ9clruvbMAb6tTeSpqv3ptQrrb99tblhTl9XNO3,Not free,1,6,1.2.2,2023-12-10 13:59:23,"Thank you for your comment. While some of our plans are indeed not free, we believe in providing high-quality, comprehensive courses that are worth the investment in furthering your UX & UI skills. Our Uxcel Go app and courses are designed to deliver valuable e-learning experiences that help individuals learn design, UX, and UI effectively.",2024-02-17 09:32:04,1.2.2
932d9260-1702-4419-9c11-1532ad850a8f,Fernanda Fonseca,https://play-lh.googleusercontent.com/a/ACg8ocL05ILx-wnuT4CQ3O8PYLdRhd54VG-RmJCiokdowLOFVayrKg=mo,Ameiiii,1,1,,2023-09-26 14:10:47,,,
a633d3a0-db64-4a12-a73c-fcc82799c595,Júlio César da Silva Dantas,https://play-lh.googleusercontent.com/a-/ALV-UjX3LRli1FZhNvK58S8-4XJjq19UdJfoC9Y1MdTftbNrwgAV8MNc0g,It has the same smooth user experiencie from the site. It was a great way to learn ux/ui while having fun.,5,2,1.0,2023-09-08 10:59:45,"Your feedback is much appreciated, Julio!",2023-09-08 10:57:45,1.0
738702c6-aa88-4a1c-9657-265033064a5a,Momô,https://play-lh.googleusercontent.com/a-/ALV-UjUlithdFsf_YYWyM-7DtUPqf8_6jRtm9OyHDlVS4LMtPpLAaznh,"I've been using Uxcel for a long time. Ever since the first pilot app that could be downloaded from the website. I love this new app, it's lighter, faster, sends push messages to remind me of study times. Not to mention the content, which has been carefully crafted to embrace professionals of all profiles: from those who have never had contact with UX/UI to those who have been in the profession for years. The gamification is excellent and you learn while having fun. Everything is referenced! I ♥",5,0,1.0,2023-08-27 03:36:49,It's fantastic to hear about your long-term commitment to using Uxcel and your positive experience with the new app. Your feedback is greatly appreciated!,2023-09-01 12:31:46,1.0
9b090cf1-8457-498c-8a7f-027e8a7f8edd,Michele Santos,https://play-lh.googleusercontent.com/a-/ALV-UjVWdX1hd9Ig5tpqbxhn5SKqFflT_SdAFxZOG321a2zS4e5fvaqe,It's a good app! Please translate to brazilian portuguese too. Thanks.,5,7,1.0,2023-08-24 23:05:15,"Thank you for your positive feedback on our app. We value your suggestion to have it translated into Brazilian Portuguese. We are continuously looking to improve our services and reach a broader audience, and your input is appreciated.",2023-09-04 08:53:04,1.0
d3f57a32-093b-4785-8669-3568f9192875,Luis Arthur Lobo Meneses,https://play-lh.googleusercontent.com/a/ACg8ocIgfsGYLApx2yQobBV-j42umCnMHmL0dVjM0hlrMRDFkPNAsg=mo,Amazing app. I got my first job using the skills i learned using it. And its a great way to learn when im away from the PC.,5,3,1.0,2023-08-24 15:12:02,"
Thank you for sharing your success story with us, and congratulations on landing your first job using the skills you acquired through our app. We're thrilled to hear about your positive experience and how Uxcel has contributed to your career development :)",2023-09-04 10:17:38,1.0
dc441975-6904-49a4-ad39-d2db9edded92,Renata Torres,https://play-lh.googleusercontent.com/a-/ALV-UjU_fQOzduY7QsKWlE7te_v3L9zX5TmG8sZT3eF1CMVCLcdtbxEe1A,"It is an incredible experience to learn fundamentals of design in such a fun and engaging way - since I discovered uxcel more than a year ago, I use it and recommend to everyone that wants to get better while playing!",5,0,,2023-08-24 12:19:10,Thank you for your enthusiastic endorsement of Uxcel and for sharing your positive experience with us!,2023-09-08 10:41:56,
b08ab287-2a8c-4902-8acf-e566ab1a6e1a,Marcel Ximenes,https://play-lh.googleusercontent.com/a-/ALV-UjW1lZBk7cPUo9LIu6UELxsrDhFm5sYKeaN076NWyMIXQcRSk5QF,"Wonderful app, just like the web version, I'm already using it. I can hardly wait for the lessons and assessments to be included. Learning with fun!",5,0,1.0,2023-08-24 11:33:52,"We appreciate your feedback regarding our new app.
We're pleased to hear that you find its focus on courses to be beneficial for your learning experience.",2023-09-08 10:58:05,1.0
