"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"leorossafa","https://itunes.apple.com/br/reviews/id663475528","5","App feio e muita informação","Até gosto , mas o app é muito feio, muita informação e propaganda","0","2025-06-13T17:30:06-07:00","12771395665","2.8.4","0","2","Mais antigos"
"arthur mota7","https://itunes.apple.com/br/reviews/id1798814277","5","gostei","muito bom!","0","2025-06-17T06:18:49-07:00","12784879909","2.8.4","0","2","Mais antigos"
"123@2022","https://itunes.apple.com/br/reviews/id687301994","1","CORRETORA LIXO","ESSA CORRETORA, ASSIM COMO AS PESSOAS QUE FAZEM PUBLICIDADE DELA, É UM LIXO!!!!!!!!!!","0","2025-06-30T09:48:04-07:00","12835870765","2.8.5","0","2","Mais antigos"
"EPRltda","https://itunes.apple.com/br/reviews/id1198278998","1","Erro direto para login. Dificuldade para login, direto… já entrei e contato e nada.","Para abrir a conta já fui triste, um parto… depois, em login sempre da erro, pede autorização, porém não tem o local para pegar a autorização para dar certo. App horrível.","0","2025-07-02T12:19:14-07:00","12844577190","2.8.5","0","2","Mais antigos"
"gyovanna goncalves","https://itunes.apple.com/br/reviews/id495699881","5","Prático e Seguro","App ótimo, prático e seguro para investir e navegar no mundo cripto","0","2025-07-18T08:20:12-07:00","12907058283","2.8.6","0","2","Mais antigos"
"Germana Moura","https://itunes.apple.com/br/reviews/id1540944814","5","Prático e seguro.","Topo","0","2025-07-21T05:50:32-07:00","12918354109","2.8.7","0","2","Mais antigos"
"myllarck","https://itunes.apple.com/br/reviews/id555127704","5","Prática","Sempre compro meus sats com facilidade, tem sempre atualizações e novidades!","0","2025-07-28T20:01:19-07:00","12948928229","2.8.8","0","2","Mais antigos"
"DiegoCdLima","https://itunes.apple.com/br/reviews/id763926634","5","Aplicativo muito bom","Única coisa que queria que para emissão de cartão fosse mais barato, pois tem app por aí que não cobram nada pra emitir. Tirando isso muito bom o aplicativo recomendo","0","2025-08-29T03:59:33-07:00","13073995071","2.8.10","0","2","Mais antigos"
"Rubao-SP","https://itunes.apple.com/br/reviews/id86043295","5","Melhor app de Exchange no Brasil","Sou cliente do BityBank há 2 anos.Realizo trades com muita facilidade e segurança. A usabilidade do app é sem dúvida a melhor entre todas as corretoras de cripto no Brasil .","0","2025-09-04T06:37:13-07:00","13097837884","2.8.10","0","2","Mais antigos"
"Afonsoh","https://itunes.apple.com/br/reviews/id114439029","4","Excelência em Praticidade","Uma excelente opção para se entrar no mercado cripto com integração com o mercado nacional. 
Gostaria muito de utilizar como minha opção principal de compra e manuseio dos meu BTC e Stablecoins, mas tem uma grande limitação, não oferece uma opção de Earn, as criptos ficam paradas sem rendimentos, me obrigando a continuar na Binance.","0","2025-10-07T05:20:09-07:00","13235408570","2.8.13","0","2","Mais antigos"
"Carl.P.","https://itunes.apple.com/br/reviews/id1496946452","4","Liberem stakin e earn","Ótima plataforma, porém falta liberarem staking e earn!! Falta isso para 5 estrelas.","0","2025-10-09T09:11:17-07:00","13244738020","2.8.13","0","2","Mais antigos"
"Contra BityBank","https://itunes.apple.com/br/reviews/id900981349","1","Horrível","Pessima plataforma, sempre um parto para transferir deles para a cold.","0","2025-10-09T11:21:22-07:00","13245190712","2.8.13","0","2","Mais antigos"
"jonjonez7474","https://itunes.apple.com/br/reviews/id902709218","3","Aplicativo não abre","Não está sendo possível abrir o aplicativo, ao clicar no ícone , aparece a logo e nunca sai dessa tela. Já reinstalei e não resolveu.","0","2025-10-09T12:34:28-07:00","13245421250","2.8.13","0","2","Mais antigos"
"Marialourdes97","https://itunes.apple.com/br/reviews/id1819614688","1","Sem acesso","Não consigo acessar minha conta já faz 2 semanas

Fica dizendo que falta pouco para a validação de documentos mas no consigo avançar e nem atualiza esse status, não consigo acompanhar/investir assim.","0","2025-10-11T10:38:42-07:00","13253561464","2.8.13","0","2","Mais antigos"
"Nascimento167","https://itunes.apple.com/br/reviews/id1670904978","3","Erro","O valor quase nunca esta certo com o mercado","0","2025-10-18T14:24:48-07:00","13284064401","2.8.13","0","2","Mais antigos"
"Mac benge","https://itunes.apple.com/br/reviews/id1558651683","5","Melhor plataforma app pra trabalhar com cripto","App muito bom , rápido e seguro","0","2025-10-20T22:09:58-07:00","13293898470","2.9.0","0","2","Mais antigos"
"Nova américa Vicente","https://itunes.apple.com/br/reviews/id1825048303","5","Bitybank","Melhor corretora do brasil","0","2025-10-24T09:48:05-07:00","13308638825","2.9.0","0","2","Mais antigos"
"Lucas1271271717","https://itunes.apple.com/br/reviews/id726369734","1","Burocracia para sacar os bitcoins","Infelizmente a burocracia para depositar os bitcoins em uma wallet aumentou muito. Toda vez que quero enviar algum valor, preciso entrar em contato com o suporte do app","0","2025-11-15T04:24:21-07:00","13400591215","2.9.2","0","2","Mais antigos"
"vazaonde","https://itunes.apple.com/br/reviews/id703240894","1","O app não funciona com frequência","Não sei se é coincidência , mas sempre que o bitcoin cai eu não acessar o app. Sempre dá uma mensagem de erro.

Imagina só depende disso numa emergência.","0","2025-11-20T16:42:45-07:00","13422085744","2.9.2","0","2","Mais antigos"
"fcviana","https://itunes.apple.com/br/reviews/id898193144","5","Avaliação Bitybank","Fácil de usar e bastante completo","0","2025-11-28T04:58:34-07:00","13450493385","2.9.3","0","2","Mais antigos"
