"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"jonnathanweber","https://itunes.apple.com/br/reviews/id362330173","3","Sophia não serve pra nada","Sophia não serve pra nada","0","2025-11-08T10:59:25-07:00","13373284989","3.9.06","0","1","Mais novos"
"Pietro Barion","https://itunes.apple.com/br/reviews/id1834155260","1","Avaliação","Fiz um pix e não chegou a conta perdei dinheiro","0","2025-11-07T08:47:21-07:00","13368511949","3.9.06","0","1","Mais novos"
"Homemputo","https://itunes.apple.com/br/reviews/id1634763309","1","Lixo","Precisei de dinheiro com urgência,tomei no reto! Saiam desse lixo! Impossível sacar!","0","2025-10-09T12:27:27-07:00","13245399917","3.9.06","0","1","Mais novos"
"Gajsjjdj","https://itunes.apple.com/br/reviews/id1767303807","1","Ruim","App horrível to a uma semana tentando verificar a minha conta e nada, suport lento demais","0","2025-09-28T15:49:45-07:00","13198035163","3.9.06","0","1","Mais novos"
"FSCfefas","https://itunes.apple.com/br/reviews/id1428496652","3","Gostei da plataforma, porém…","Falta informações dos ativos adquiridos: i) preço médio; ii) custo de aquisição; e iii) variação do preço em reais e porcentagem.","0","2025-09-17T06:15:11-07:00","13148482522","3.9.06","0","1","Mais novos"
"diguidin07","https://itunes.apple.com/br/reviews/id1301352287","4","Bom!","Demoraram um pouco para resolver meu problema mais são muito educados, to gostando","0","2025-06-23T05:15:39-07:00","12807600410","3.9.01","0","1","Mais novos"
"@elsedolls","https://itunes.apple.com/br/reviews/id1182195686","1","Não consegue sacar","Péssimo app . O reconhecimento fácil deles não funciona. Você não consegue sacar o dinheiro. Estou tentando há semanas. Eles mandam verificar a conta com reconhecimento fácil mas não funciona . Resultado: não csei n sigo sacar meu dinheiro. E a taxa de saque deles é muito alta, não vale a pena. Ainda bem que coloquei só dez reais para experimentar. Pelo jeito que não funciona vou perder meu dinheiro. Ainda bem que não sou boba e sempre testo o app antes. Tem outro app melhor, com taxa menor no saque e que funciona muito bem. A gente quer ajudar pq é do Brasil mas aí vcc é que perde.","0","2025-06-04T11:11:08-07:00","12735860596","3.8.12","0","1","Mais novos"
"Gujjgsp","https://itunes.apple.com/br/reviews/id369696261","1","Verificacao confusa e impossível","Verificacao quase impossível","0","2025-05-28T06:27:38-07:00","12707787977","3.8.12","0","1","Mais novos"
"Araújo Digital","https://itunes.apple.com/br/reviews/id1754203768","1","Péssima corretora","Não entrem","0","2025-03-04T04:43:15-07:00","12380778487","3.8.03","0","1","Mais novos"
"salve as crianças","https://itunes.apple.com/br/reviews/id779406701","5","Deixou de ser bom!!!!","Não atualizou as recompensas!!!","0","2025-02-20T13:12:12-07:00","12334942820","3.8.03","0","1","Mais novos"
"RousseletD","https://itunes.apple.com/br/reviews/id1567387049","5","Voltou a funcionar","Atualizaram o app e as funções voltaram, recomendo","0","2025-02-20T03:45:31-07:00","12333127266","3.8.03","0","1","Mais novos"
"gm_oliveira","https://itunes.apple.com/br/reviews/id1755383878","2","Problemas com a atualização","Desde a ultima atualização não consigo mais fazer login, pede para atualizar o App, mas já está na versão atual. Na tentativa de fazer o login no navegador, o código também não é enviado para meu número cadastrado. Preferia antes, porque ao acessar as criptos diárias, tinha uma maior frequência na plataforma. Sinceramente pensando em excluir o App","0","2025-02-13T17:12:27-07:00","12307971288","3.8.03","0","1","Mais novos"
"gdhg g","https://itunes.apple.com/br/reviews/id1176765823","3","Moedas semanais","Antes era todos os dias moedas agora é semanal","0","2025-02-07T02:55:29-07:00","12281292310","3.8.03","0","1","Mais novos"
"xandesnt","https://itunes.apple.com/br/reviews/id171026847","3","Atualização","Pede para atualizar, mas não aparece atualização para fazer.","0","2025-01-29T13:56:01-07:00","12246490229","3.8.02","0","1","Mais novos"
"YvaneteCRodrigues","https://itunes.apple.com/br/reviews/id443850696","5","Recompensa não atualiza mais","A recompensa diária de criptomoedas não atualiza mais desde a última atualização do programa. É uma pena.","0","2025-01-25T16:24:40-07:00","12230998207","3.8.02","0","1","Mais novos"
"Mkzim👽","https://itunes.apple.com/br/reviews/id1746285876","1","🫠","Botei 100 R$ e n consigo tirar🤡 e e a verificação nao aceita a indentidade","0","2025-01-20T15:19:41-07:00","12209558508","3.8.01","0","1","Mais novos"
"Jotav 7","https://itunes.apple.com/br/reviews/id1641303259","3","Me Roubaram!!","Fui sacar meu dinheiro que tinha colocado em bitcoins e o app fechou, quando abri não estava mais com o dinheiro e não tinha como sacar.","0","2025-01-20T09:51:37-07:00","12208588138","3.8.01","0","1","Mais novos"
"Bao demasis","https://itunes.apple.com/br/reviews/id1745979700","5","A","Bom dmss, para pessoas menor de idade e ainda mais e melhor pra gente pq n precisa colocar em dólar, única parte ruim é q o mínimo é 5$, de resto nota 10/10 slc","0","2025-01-19T20:23:04-07:00","12206349917","3.8.01","0","1","Mais novos"
"Hilariofjunior","https://itunes.apple.com/br/reviews/id1654888504","1","Triste para sacar","Fui sacar pela 2 vez, só dor de cabeça. Meu PIN errado ? Como, se só uso o mesmo padrão. Para depositar não pede, agora para sacar sim. Na primeira não tive nenhuma dor de cabeça, já que o valor era apenas para testar. Agora para recuperar, preciso tirar foto com placa escrita. Palhaçada! Pena que não tem como dar -1 estrela","0","2025-01-19T07:34:47-07:00","12204002121","3.8.01","0","1","Mais novos"
"Eutiagooooo","https://itunes.apple.com/br/reviews/id1374910238","2","App nao abre","App nao abre! Eu coloco meus dados e senha e em seguida pede pra atualizar na loja de apps, vou na loja e nao tem atualização nenhuma.. quero saber como vou retirar meu dinheiro..
Ja tentei desinstalar e instalar dnv, mas nao adianta.","0","2025-01-11T07:27:45-07:00","12171650860","3.8.01","0","1","Mais novos"
