"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Leo89tk","https://itunes.apple.com/br/reviews/id1513829580","1","LIXO","Lixo! A wallet só fica girando e nunca abre a carteira!!!!! LIXO!","0","2025-11-01T03:28:07-07:00","13341584642","202510.2.0","0","1","Mais novos"
"wdcmoura","https://itunes.apple.com/br/reviews/id333247035","1","Não é seguro (not security)","Uso senha de 30 carácteres e mesmo assim hackers tentaram invadir minha conta, já alterei a senha e tentaram acessar novamente.","0","2025-07-12T04:51:41-07:00","12882690763","202507.2.0","0","1","Mais novos"
"AndorinhaSL","https://itunes.apple.com/br/reviews/id1674989875","3","App mudou","Esse Aplicativo mudou e não consigo mais acessar minhas  criptomoedas e todas as transações que fiz na Plataforma. O que está acontecendo?","0","2025-04-11T08:01:28-07:00","12530545238","202504.1.1","0","1","Mais novos"
"Wander Carvalho","https://itunes.apple.com/br/reviews/id1556751937","1","Golpe","Trava o capital e não deixa sacar","0","2025-04-03T01:12:32-07:00","12497673575","202503.2.2","0","1","Mais novos"
"carlinhosbrownnt","https://itunes.apple.com/br/reviews/id721852443","2","Não Consigo Transferir e Não Consigo Tricar Moeda","Tenho na Minha Conta 141 Dólares Preso Não Consigo Sacar na Wallet De-fi Tenho 27,43 Dólares Também Preso Sem Ter Como Sacar Ou Transferir 😡","0","2025-03-11T14:26:02-07:00","12409477170","202502.2.2","0","1","Mais novos"
"@iedogoncalves","https://itunes.apple.com/br/reviews/id420005329","1","Não consigo visualizar meu saldo","Meu saldo ficou em modo oculto e o botão não funciona. Já desinstalei e instalei mas não resolve.","0","2025-02-20T13:18:25-07:00","12334959492","202502.1.2","0","1","Mais novos"
"Magnus Feiten","https://itunes.apple.com/br/reviews/id1311600452","1","Falta de Retorno do suporte","Faz um tempo que mencionei que estava com problemas para depositar, até hoje não tive retorno e não estou conseguindo fazer depósitos, falta de comprometimento com os usuários em breve irei trocar de empresa!","0","2025-02-17T08:00:38-07:00","12322263170","202502.1.2","0","1","Mais novos"
"Gurgel_RJ","https://itunes.apple.com/br/reviews/id1365285915","5","Conta bloqueada a mais de 5 dias","O suporte simplesmente não me atende, fiz um pedido de verificação de documentação que está pendente… Não achei chat para se falar diretamente com uma pessoa e as mensagens pedindo ajuda só vão e quando voltando é mensagem automática…","0","2025-02-07T06:40:32-07:00","12282021986","202501.2.2","0","1","Mais novos"
"cambtc88","https://itunes.apple.com/br/reviews/id242234575","1","problem","I am reaching out to request urgent assistance with recovering the password for my wallet.

I have been trying to recover it for quite some time, but unfortunately, the process has not been successful. I repeatedly receive instructions to reset my password via a recovery link; however, the recovery email with the link never arrives in my inbox. I’ve checked my spam/junk folder and ensured there are no filters blocking your emails, but the issue persists.","0","2025-01-24T15:35:56-07:00","12226749568","202501.1.2","0","1","Mais novos"
"JabesCandido","https://itunes.apple.com/br/reviews/id1732896779","1","Imoral","Cobra taxas ocultas e te limita em ações de venda ou transferência. Falta transparência.","0","2024-12-16T07:11:50-07:00","12070379407","202412.1.1","0","1","Mais novos"
"Shrs79","https://itunes.apple.com/br/reviews/id326093891","3","Price alerts","I turned off price alerts but they keep coming","0","2024-11-20T09:00:03-07:00","11971937180","202411.2.0","0","1","Mais novos"
"MarayaMendes","https://itunes.apple.com/br/reviews/id187079199","1","Absurdo","Estou desde 14/11 aguardando resposta sendo que do nada pedem minha identidade e não consigo mais mexer em nada . Se não me responderem em 48h vou acionar o jurídico . Já me solicitaram todos dados que vocês podem imaginar e nisso estou com dinheiro retido ou seja .. vou conseguir o dinheiro de volta ? Não caiam nessa !!","0","2024-11-20T07:10:18-07:00","11971601271","202411.2.0","0","1","Mais novos"
