"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"jaif nfufeddbe snsidjm bhc.","https://itunes.apple.com/br/reviews/id857993156","3","Comprar fases","Tem que comprar a maioria das fases queria que o jogo mudasse isso","0","2018-07-11T09:23:38-07:00","2885996136","1.8","0","2","Mais antigos"
"lauraolima10","https://itunes.apple.com/br/reviews/id800993170","5","Muito fofo!","O jogo é muito bem feito e o cachorrinho é muito parecido com a raça na vida real!
Parabéns!!!","0","2018-08-26T14:49:31-07:00","3118025579","1.8","0","2","Mais antigos"
"Nicole .Venturim","https://itunes.apple.com/br/reviews/id768432346","5","Topo do mundo","Maravilhoso","0","2018-10-02T16:38:46-07:00","3256958977","1.8","0","2","Mais antigos"
"C GUARA","https://itunes.apple.com/br/reviews/id129954399","4","Fases bloqueadas","Ameiiiiiiii o jogo d+ porém as maioria das fases estão bloqueadas,mas amei muito o jogo","0","2018-10-30T08:10:41-07:00","3361615505","1.8","0","2","Mais antigos"
"Thata Rekert","https://itunes.apple.com/br/reviews/id944632813","5","Thalyta Eckert","Top demais","1","2019-01-11T12:54:13-07:00","3638755602","1.8","1","2","Mais antigos"
"Gabizinha Sales","https://itunes.apple.com/br/reviews/id723525231","5","BOO","BOO é muito legal e divertido pois tem coisas para pagar.(isso eu não gosto.)Mas além disso eu gosto do jogo.❤️❤️","3","2019-02-16T15:00:47-07:00","3778187744","1.8","3","2","Mais antigos"
")7 bhubyu","https://itunes.apple.com/br/reviews/id477771776","5","Muito amor","O jogo é extremamente fofo ❤️🐶🐾 e faz uma grande homenagem ao nosso querido Boo que hj está ao lado do seu amiguinho 😔🐾❤️🐶","1","2019-06-04T15:22:03-07:00","4264556632","1.9","1","2","Mais antigos"
"uskks","https://itunes.apple.com/br/reviews/id1000578075","5","Davi Luiz Machado","É pra pig é feita para desenhos comunicados em Peppa pique a gente faz tudo o que é criança a gente brinca faz tudo que quiser que é pra pegar melhor cansa tchau","0","2019-07-28T09:35:20-07:00","4532545200","2.1","0","2","Mais antigos"
"Klarra sousa Melo carneiro","https://itunes.apple.com/br/reviews/id617092296","5","Maria Klara","Eu adorei","0","2019-08-20T06:42:12-07:00","4645720114","2.1","0","2","Mais antigos"
"bjklopsdadccsxvff","https://itunes.apple.com/br/reviews/id833135625","4","Ótimo","Único problema é que tem que comprar,se tivesse opções de boleto seria melhor ainda nem todo mundo tem cartão é uma pena","0","2019-09-04T09:38:47-07:00","4726556835","2.1","0","2","Mais antigos"
"viviane.leite","https://itunes.apple.com/br/reviews/id101495582","5","Amei o jogo é o 2º melhor que eu já joguei","😘😘😘😘😘😘😘😘😘😘😘","0","2020-04-07T14:13:40-07:00","5777619766","2.2.0","0","2","Mais antigos"
"wander games","https://itunes.apple.com/br/reviews/id1112883509","4","Os adiversarios da corrida","O boo compete na corrida e as adversárias poderiam ser lulus da pomerania tbm e era só isso e me respondam tchau","0","2020-07-07T16:53:51-07:00","6170010793","2.2.0","0","2","Mais antigos"
"alicia salvatera borachi","https://itunes.apple.com/br/reviews/id1049438665","5","Muito legal","Boo é o cachorro mais lindo e fofo","0","2020-08-06T07:24:06-07:00","6287115761","2.2.0","0","2","Mais antigos"
"Tati galega","https://itunes.apple.com/br/reviews/id486695862","5","Jogo bom","Minha tia tem um cachorrinho que chama boo","0","2020-11-19T17:42:42-07:00","6664515158","2.2.0","0","2","Mais antigos"
"dandaraka","https://itunes.apple.com/br/reviews/id1119333395","5","K","É muito fofo o jogo Mas que ele tivesse menos coisa pra pagar","0","2021-01-25T13:04:11-07:00","6913096941","2.2.0","0","2","Mais antigos"
"Lulu270413","https://itunes.apple.com/br/reviews/id306674683","5","Bom","O jogo é legal mais podia ser melhor tudo ser grátis mais o jogo é muito legal","0","2021-04-28T15:23:25-07:00","7274963998","2.2.0","0","2","Mais antigos"
"Princesa de Jade","https://itunes.apple.com/br/reviews/id958956018","1","Não gostei","É tudo pago, e eu queria muito cuidar do Boo, o máximo que eu consegui fazer com ele é alimentar e participar de uma corrida. Consertem isso por favoooooooor","0","2021-07-13T07:04:15-07:00","7571857981","2.2.0","0","2","Mais antigos"
"TianaLeFrog","https://itunes.apple.com/br/reviews/id225680459","5","Eu adorei 🥰","O poo é muito fofo ☺️","0","2022-09-03T03:42:46-07:00","9047562411","2.2.0","0","2","Mais antigos"
"gato Gabi","https://itunes.apple.com/br/reviews/id1179921126","5","Legal","Eu me lembro da minha gata que morreu de pedra no rim graças à esse jogo","0","2023-07-12T10:02:11-07:00","10132709886","2.2.0","0","2","Mais antigos"
"Clara 🍓🐱","https://itunes.apple.com/br/reviews/id1614763897","2","Aviadaram o meu jogo de infância 😭","VOLTA COM O ANTIGO PLSSS","0","2025-12-07T11:53:05-07:00","13487241184","2.2.0","0","2","Mais antigos"
