"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Flor🌸🌸","https://itunes.apple.com/br/reviews/id1735446592","5","Amei","Só que aos fluvisies nascerem eles podiam nascer bebês “em vez de já nascerem adultos” e ter tarefas para cuidar dos bebês tipo trocar fraudas ,alimentar e brincar com eles e aí depois de cuidar por um tempo eles fazem aniversário e viram adultos!","1","2025-10-26T04:55:39-07:00","13316286394","17.0.14","1","3","Melhores avaliadas"
"Lelé que ama gatos","https://itunes.apple.com/br/reviews/id1757511726","5","Amei","Eu estou simplesmente viciada nesse jogo fofo demais","0","2025-06-16T18:37:23-07:00","12783211044","14.0.13","0","3","Melhores avaliadas"
"Leoacorajosa","https://itunes.apple.com/br/reviews/id1562223047","5","Asmei mas…","O joguinho da piscina q tem q acertar os balões 🎈 tem poucas vidas pra acertar os balões exemplo: tem 6 balões pra acertar e a aparece 5 vidas para acertar os balões 
Acho injusto isso pq na fase q eu estou tem varetas e fica difícil de acerta mas pfv concertem isso pfv😊
Mas… fora isso o jogo é maravilhosoooooo é meu novo vicio 
Muito legal
Eu jogo no meu iPad 9 e n trava n sei se em algum ipad/celular mas provavelmente n 
Obrigada tchau 👋 pfv arrume o erro do joguinho tchau👋😊😍💕
(Estou no 4 ano n coloquei vírgula e ponto pq to com muuuita pressa)","0","2024-07-10T11:33:24-07:00","11477667816","1.0.1014","0","3","Melhores avaliadas"
"Welcome to be mach","https://itunes.apple.com/br/reviews/id1531188670","5","Maravilha!🤩","esse jogo é muito fofo e legal, sem erros e sem hates, esse jogo é uma obra de prima!🤩😍❤️🩷","0","2024-07-16T17:05:00-07:00","11501429012","1.0.1014","0","3","Melhores avaliadas"
"duda que ama jogos kawaii","https://itunes.apple.com/br/reviews/id1678560704","5","⠀࣭⠀ֹ 🎀 ♡  é muuito legal esse joguinho","eu amoo esse jogo, é muito legal, eu jogava muito ele quando eu era criança, e é um dos meus jogos favoritos. Eu já desbloqueei quase todos os bichinhos e também os ítens da casinha. Eu só queria que o tempo dos ovinhos chocar não demorasse tanto, mas enfim, é muito bom, podem baixar. ♥︎🌸","0","2024-09-29T18:47:30-07:00","11779815463","1.0.1098","0","3","Melhores avaliadas"
"helena:….","https://itunes.apple.com/br/reviews/id1545414526","5","muito legal","legal","0","2025-01-09T07:53:20-07:00","12163725851","1.0.1135","0","3","Melhores avaliadas"
"lelizion","https://itunes.apple.com/br/reviews/id237603894","5","O JOGO É BOM OU NÃO ?","ESSE JOGO É MUITO LEGAL MAS PRESIDA TER ALGUMAS MELHORAS DEVE RODAR EM TODOS OS DISPOSITIVOSE TAMBÉM EU JOGO A MUITO TEMPO E É MUITO BOOOOOOOOOOOOM E ETC.OK","0","2025-10-24T06:50:43-07:00","13307951445","17.0.14","0","3","Melhores avaliadas"
"Laís(gosto de aliens)","https://itunes.apple.com/br/reviews/id1419906643","5","Muito fofo mas…","Muito fofo mas quem é a ebi e a Lola???","0","2024-07-05T08:23:38-07:00","11459308165","1.0.1014","0","3","Melhores avaliadas"
"Vavá Cavalca Alencar","https://itunes.apple.com/br/reviews/id1676335960","5","Jogo muito fofo!","Eu adorei o jogo, é muito fofinho. E um jogo que você tem que desbloquear bichinhos que vem dentro de ovinhos e jogar minijogos para comprar os outros ovinhos. Eu já tenho a inscrição do jogo e os passes de jogo são muito fofinhos! (Eu só não entendi o porquê de colocarem um gamepass para você comprar um bichinho feio)","0","2025-09-05T14:28:38-07:00","13103146408","16.0.8","0","3","Melhores avaliadas"
"Maria maravilhosa linda demais","https://itunes.apple.com/br/reviews/id1263941317","5","Amo","Eu jogo desde pequena quando lançou e eu quero falar: sobre os personagens do jogo tem alguns pagos e outros não por que quando eu era pequena tinha quase todos põe grátis por favor 🥺 para ficar justo com todos. Amo o jogo nota 1000","1","2025-09-14T18:35:08-07:00","13138709484","16.0.8","1","3","Melhores avaliadas"
"fhgahvdrv","https://itunes.apple.com/br/reviews/id1321526266","5","Mto fofinho !","Minha filha joga desde os 6 anos hoje em dia ela tem 11 ! Todo mundo ama esse jogo ! 💗💗💗💗💗💗","1","2025-10-07T14:58:58-07:00","13237396583","17.0.10","1","3","Melhores avaliadas"
"Sofsy Sofs Ofc","https://itunes.apple.com/br/reviews/id1687701190","5","Bug","Look, i Loooove the series and the game soooo 
Have a bug on the game of the closet buuuuuuttt
I can’t but the closet no opening and have a bug on u put the Fluvsie and retire the cooking food on the garden clote 
Ok? 
This game is good but I don’t like the bugs 
Pls FIX!
Ah and this bug is with Sunny ☀️ 
She is reallly glitched","0","2025-10-09T11:24:14-07:00","13245200324","17.0.10","0","3","Melhores avaliadas"
"Engboff","https://itunes.apple.com/br/reviews/id234609871","4","Legal jogo legal","Legal","0","2025-03-08T06:46:09-07:00","12396680457","1.0.1179","0","3","Melhores avaliadas"
"Fazendinha criativa🐰🐼🐶🐱🐻","https://itunes.apple.com/br/reviews/id1556004808","4","Nomes nos personagens!","Eu acho que seria MUITO melhor se tivesse a opção de dar nomes aos bichinhos, é chato ficar pensando em um nome bom e sempre ter que lembrar! Ainda mais com tantos bichinhos! ( não estou reclamando da quantidade de bichinhos!) acho que seria MARAVILHOSO se tivéssemos a oportunidade de quando um nascer tivesse uma opção(para você colocar) de colocar nome! É claro a pessoa poderia trocar a hora que quisesse! 😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔","0","2024-09-29T18:47:54-07:00","11779816357","1.0.1098","0","3","Melhores avaliadas"
"Mude isso pfvr","https://itunes.apple.com/br/reviews/id1651519575","4","Já acontecem com alguém de vocês?","O jogo é legal hoje fui jogar e tava tudo bem e depois de um tempo  ele bufou tá né normal todo jogo tem bugs mais depois que entrei de novo todas elas estavam rindo mais era só o barulho mais a
Musicinha estavam também estranhas","0","2024-07-12T12:47:30-07:00","11485769844","1.0.1014","0","3","Melhores avaliadas"
"eu naum sei uque culocar","https://itunes.apple.com/br/reviews/id1792720350","3","…","Eu amo esse jogo muito bom,mas as melhores coisas são pagas e nem todo mundo pode ficar comprando. Eu também como a maioria,não posso ficar comprando","1","2025-08-21T13:37:19-07:00","13044598525","15.1.13","1","3","Melhores avaliadas"
"Kirby fan0905","https://itunes.apple.com/br/reviews/id1407307224","3","Erro","Quando eu tava conseguindo a Liana. Os sapos não devolveram a Liana podem consertar isso? Por favor?","1","2024-08-27T10:52:41-07:00","11659423907","1.0.1078","1","3","Melhores avaliadas"
"Fdabhfsnhg","https://itunes.apple.com/br/reviews/id1718359378","3","Tem q pagar?","Eu n sei se tem q pagar então eu queria minha resposta pq se tiver q pagar eu n vou jogar mas se n tiver q pagar eu vou jogar muito #querominharesposta","0","2025-06-01T10:15:03-07:00","12724234535","13.2.9","0","3","Melhores avaliadas"
"Bezito.santana","https://itunes.apple.com/br/reviews/id580211727","1","Não gostei","1 estrela","1","2025-06-22T05:45:25-07:00","12803980992","14.0.13","0","3","Melhores avaliadas"
"Robux feito errado","https://itunes.apple.com/br/reviews/id140068038","1","Tem que pagar?","Eu jogava sem pagar agora inventaram esse negócio de pagar para jogar um joguinho normal. 
Por mim não tem necessidade de pagar para jogar isso!!","0","2025-08-10T08:31:30-07:00","12999376202","15.0.8","0","3","Melhores avaliadas"
