"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Rafael livoni oficial","https://itunes.apple.com/br/reviews/id1403755086","1","Estranho","Eu acho estranho quando ele tá com cara de sono ou entediado credo!","0","2024-04-23T06:01:03-07:00","11191789042","2.0","0","1","Mais novos"
"BielzinManiçoba","https://itunes.apple.com/br/reviews/id1143720769","4","Versão do dispositivo","Antes eu vi q o app era para a versão 7.0, só q agora essa versão é 10.0","0","2021-08-26T14:03:39-07:00","7738135147","1.9","0","1","Mais novos"
"Yaika@:12","https://itunes.apple.com/br/reviews/id469833589","5","Muito bom","Amoooooooooooooo","0","2020-11-02T07:50:08-07:00","6601395918","1.8","0","1","Mais novos"
"Jmanfroi","https://itunes.apple.com/br/reviews/id545598276","1","Propagandas ao extremo!!","Porcaria de propagandas!!!","1","2019-09-05T17:15:06-07:00","4732675163","1.8","1","1","Mais novos"
"laika animal jam","https://itunes.apple.com/br/reviews/id447290516","1","Essa marca fez varias cópias","Essa marca fez varias cópias de meu tom não baixem essa empresa é copiadora quer ser melhor que meu tom não baixem isto","2","2019-01-26T19:34:34-07:00","3699063139","1.8","1","1","Mais novos"
"Stellastart","https://itunes.apple.com/br/reviews/id543801222","5","Top","D+","0","2017-01-08T11:04:51-07:00","1518048959","1.5","0","1","Mais novos"
"Ótimo eu adoro","https://itunes.apple.com/br/reviews/id501249016","5","Legal","Bom e muito bom","1","2016-05-06T03:03:02-07:00","1374276125","1.3","0","1","Mais novos"
"Bebella1412","https://itunes.apple.com/br/reviews/id471786178","5","Amo","Adorei poder cuidar de um animal sem ter medo que ele morra","0","2015-12-05T09:46:46-07:00","1296342414","1.2","0","1","Mais novos"
"Tais2016","https://itunes.apple.com/br/reviews/id479118640","5","Muito bom","Minha filha tem 2 anos e ama","0","2015-11-15T16:39:49-07:00","1287202426","1.2","0","1","Mais novos"
"Eduarda n.c","https://itunes.apple.com/br/reviews/id445455419","5","Ótimo","Esse jogo é ótimo mas tem um problema, tem um pouco a imitação do tom. Mais fora isso o jogo é muito legal e ótimo😍😍","0","2015-09-14T14:11:21-07:00","1257547297","1.1","0","1","Mais novos"
"Anna Duda","https://itunes.apple.com/br/reviews/id441997615","1","Péssimo !!!!","Copia mau feita do my tom!!!😡","1","2015-09-08T16:24:01-07:00","1254978062","1.1","0","1","Mais novos"
"Gabi_portel","https://itunes.apple.com/br/reviews/id458645137","5","Show","Muito legal!!!","0","2015-06-27T10:44:36-07:00","1218715591","1.1","0","1","Mais novos"
"Costa re","https://itunes.apple.com/br/reviews/id414174862","1","Horrivel","Lixooooooo","1","2015-04-23T13:41:43-07:00","1186996838","1.1","0","1","Mais novos"
"Fazebar fredys player","https://itunes.apple.com/br/reviews/id444736379","5","My talking dog","Goste 5cinco estrelas","0","2015-04-16T14:13:27-07:00","1183704367","1.1","0","1","Mais novos"
"Vc ñ conhece","https://itunes.apple.com/br/reviews/id442020747","1","Ruim","Quiseram imitar o talking tom mas sinceramente nao conseguiram affz 😝😝😝","1","2015-04-15T06:59:50-07:00","1183090942","1.1","0","1","Mais novos"
