"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"magic cyti","https://itunes.apple.com/br/reviews/id1776694013","5","Katlenof","Muito bom mesmo odavizinho amou","0","2025-06-22T16:07:51-07:00","12805797687","1.09","0","3","Melhores avaliadas"
"williamoliveirahofsttater","https://itunes.apple.com/br/reviews/id1266197980","5","😭😭😭😭😭😭","Eu amava muito esse jogo mas… ele parou de atualizar faz 3 ANOS eu só queria uma atualização.😭👍","0","2023-12-16T11:48:30-07:00","10704218303","1.09","0","3","Melhores avaliadas"
"Mariana gomes corneta","https://itunes.apple.com/br/reviews/id1400155611","5","Mari/army","É bem realista e divertido mais n tem nada pra faze só tem as missões e pfvr coloquem as lãs mais fasseis de encontra porque está difícil","0","2022-11-06T05:31:12-07:00","9261291854","1.09","0","3","Melhores avaliadas"
"lala_play ga,es","https://itunes.apple.com/br/reviews/id915442915","5","Não gostei muito","O jogo e legal mas vocês poderiam colocar um lugar para iniciar tudo, quando o jogador termina o jogo poderia ele clicaria nesse botão e reiniciar.","0","2022-12-08T16:22:48-07:00","9375497624","1.09","0","3","Melhores avaliadas"
"icoifjddifj","https://itunes.apple.com/br/reviews/id1187675322","5","Amei muito","Estou viciada, já estou no nível 70, tenho 3 filhos adultos, tenho todas as skins menos a do gato alienígena, estou tentando zerar o jogo. Amei tudo nele, só não do fato de comer aranhas e não poder comer lebres","0","2023-01-03T07:21:12-07:00","9466752823","1.09","0","3","Melhores avaliadas"
"luvitheus","https://itunes.apple.com/br/reviews/id988787354","5","muito bom esse jogo","Amei o jogo","0","2023-04-23T05:13:27-07:00","9852346780","1.09","0","3","Melhores avaliadas"
"Arthur Major","https://itunes.apple.com/br/reviews/id1015059916","5","Pq","Não consigo reiniciar","0","2023-07-13T17:24:39-07:00","10137481417","1.09","0","3","Melhores avaliadas"
"ayumi145","https://itunes.apple.com/br/reviews/id1490237565","5","Multiplayer","Oieee esse jogo e maravilhoso mais queria que poderia entrar na sala de amigos tipo assim você coloca o número da sala do seu amigo e entra no mundo dele e isso beijos!!!!","0","2023-07-26T15:59:57-07:00","10185604742","1.09","0","3","Melhores avaliadas"
"Hellen Barroso","https://itunes.apple.com/br/reviews/id1531221312","5","Cat simulatór.","Eu amo esse jogo mas por que q n podia ter casas um dono  cachorros né omagina vc com uma casa ao lado da fogeira e da. Família  e também pq q  n chove n anoitece","0","2025-06-03T14:07:38-07:00","12732551569","1.09","0","3","Melhores avaliadas"
"PELÉ JR","https://itunes.apple.com/br/reviews/id867779782","5","LegaL","SÓ JOGUEI POR Q VI O ROBIN HOOD GAMER (SOU FÃ A 7 ANOS) JOGAR 

MOMENTO ALEATÓRIO: #OutroCastelo
MOMENTO ALEATÓRIO:#ProfessorSanic","0","2023-08-26T10:56:20-07:00","10302140797","1.09","0","3","Melhores avaliadas"
"carlos&maria","https://itunes.apple.com/br/reviews/id960889654","5","Multiplayer","Acho o jogo legal, estou na fase 200 e já está bem fácil matar o javali por causa da minha skin (robô) os javalis correm de mim KKKK mto engraçado, mas acho que poderiam colocar pra outros jogadores entrarem no meu mesmo server, pq aí ficaria até mais fácil de atacar Boss/mini Boss, principalmente quando tem 3 bosses juntos! Só mudaria isso do jogo!","0","2024-01-03T19:29:56-07:00","10781330388","1.09","0","3","Melhores avaliadas"
"De funcionar","https://itunes.apple.com/br/reviews/id487193739","5","Melhor jogo","Quando era pequena jogava muito e agora vou jogar mais muito","0","2024-05-06T10:27:01-07:00","11239127303","1.09","0","3","Melhores avaliadas"
