"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"rodorigodoi","https://itunes.apple.com/br/reviews/id641025945","5","💗💛SUPER LEGAL","Sou uma menina de 11 anos e queria algo pra me destrair;enato instalei esse jogo e è maravilhosoooooo","0","2025-11-08T19:51:46-07:00","13374782358","1.13.0","0","1","Mais novos"
"Vinicius Floresi","https://itunes.apple.com/br/reviews/id209255793","5","Muito fofo","É um jogo muito legal e fofinho","0","2025-10-18T15:39:41-07:00","13284259880","1.13.0","0","1","Mais novos"
"Givfaria","https://itunes.apple.com/br/reviews/id1827635404","5","Bom","Eu adoro o jogo, já faz mais de 1 mês que instalei mas já 2 dias atrás está dando bug pra entrar no app","0","2025-10-15T08:46:38-07:00","13270133603","1.13.0","0","1","Mais novos"
"fazendinha ótima","https://itunes.apple.com/br/reviews/id1408279607","5","Amo muito esse jogo<3","Esse jogo é muito bom e marcou muito a minha infância!da para você cuidar de vários cachorros e colecionar várias raças diferentes.Você pode dar banho,comida,carinho,escovar o pelo,juntar raças para ter filhotes e até treinar eles.Poderiam colocar cômodos separados com cozinha,sala,quarto e banheiro e poderia ter como sair da casa para passear com os cães ou para comprar as coisas de cuidar deles quando acabar mas fora isso o jogo e perfeito,tem poucos anúncios e bugs e da para entender quando é novato,aconselho muito baixarem!!!🐶🐶🐶","0","2025-07-15T13:21:34-07:00","12895895139","1.12.0","0","1","Mais novos"
"Paulo San7os","https://itunes.apple.com/br/reviews/id261281524","1","O jogo é horrível","Bom eu abaixei uma vez mas agora que eu tento abaixar de novo ele não abaixa não abaixa mais então eu estou cansada desse jogo esse jogo é horrível bom ele é ótimo mas agora que não abaixa de novo ele ficou horrível","0","2024-09-14T06:22:09-07:00","11723113026","1.10.14","0","1","Mais novos"
"Gds de tá add desde","https://itunes.apple.com/br/reviews/id1620985578","5","Amei jogo incrível!!!","Amei os cachorros aprendendo amei jogo maravilhoso ❤️❤️ é melhor você abaixar!!!!!!!","0","2024-07-17T05:01:41-07:00","11503148625","1.10.14","0","1","Mais novos"
"Sophia😍😃🥰","https://itunes.apple.com/br/reviews/id1635492000","5","Muito bom","O jogo é muito legal","0","2024-04-05T06:01:54-07:00","11124218180","1.10.14","0","1","Mais novos"
"Perfeição total","https://itunes.apple.com/br/reviews/id1372836847","3","Alguns bugs","Esse jogo não roda muito bem (buga demais). Alguém poderia me dizer se é meu celular ou o jogo? Obrigada pela atenção.","0","2022-12-03T17:57:47-07:00","9358091488","1.9.2","0","1","Mais novos"
"paulinha vieira nunes","https://itunes.apple.com/br/reviews/id1398898976","5","Oi","Legal","0","2022-11-25T10:44:49-07:00","9328089498","1.9.1","0","1","Mais novos"
"Lia beby","https://itunes.apple.com/br/reviews/id1290020063","5","Ótimo","Ótimo para passar o tempo","0","2022-11-19T09:01:30-07:00","9306459744","1.9.1","0","1","Mais novos"
