"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"love_brulira","https://itunes.apple.com/br/reviews/id956246795","5","Amei dmssssssssss","Eu ameiiiii meu sonho é ser veterinária tenho 10 anos .amei de verdadeeee émt legal e fofo","0","2021-12-16T18:10:38-07:00","8137962742","3.0.1","0","2","Mais antigos"
"figek","https://itunes.apple.com/br/reviews/id1049387937","4","O jogo é bom mas…","O jogo é muito bom ele é fofo é tudo mais fica muito repetitivo","0","2022-01-09T11:29:04-07:00","8222683790","3.0.1","0","2","Mais antigos"
"Cotizinha","https://itunes.apple.com/br/reviews/id1367102635","5","Muito bom","Minha filha ama jogar o “au-au”","0","2022-01-10T06:59:51-07:00","8225482332","3.0.1","0","2","Mais antigos"
"💄💄🎊","https://itunes.apple.com/br/reviews/id983177425","4","Cachorrinhos fofuchos !","Amo jogos de veterinária, quando eu crescer quero ser uma , os cachorrinhos são tão fofuchos adorei super mega recomendo !","0","2022-01-11T05:58:15-07:00","8228730790","3.0.1","0","2","Mais antigos"
"meldora28","https://itunes.apple.com/br/reviews/id1358099654","5","Jogo muito fofo","Ele é muito fofo porém fica muito repetido mas tirando isso ele é muito bom, viciante e fofo♥️","0","2022-05-13T04:31:33-07:00","8666285638","3.0.1","0","2","Mais antigos"
"5 dicas","https://itunes.apple.com/br/reviews/id1413207707","5","Amei ❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍","Amei moito fofoooooo os cachorros eles são chiques e pode mudar todo nele ou ela  amei 😍😍😍😍😍😍😍❤️❤️❤️  um beijo a todos os cachorros 🐶🐶🐶🐶🐶🐶","0","2022-05-29T10:43:21-07:00","8720753478","3.0.1","0","2","Mais antigos"
"miguel saggioratto","https://itunes.apple.com/br/reviews/id1420847355","5","Otimoooo!!!!😍😍nota 999999!!","Bom pra caramba ! ele foi feito pra mim  eu amei este encrivel super iper mega 🥰😍😍😍😍😍🥰😍😍🥰🥰😍🥰😗😉😗😉😉😗😉😗😗😉😗😗😉😌😌😌😌😍😍😍😍😍😍😍😍😍😍😍😍😍😌😌😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥰😘🥰🥰🥰🥰😘😘😘😘😘🥰🥰😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘eu aprovo esse jogooooooooooooooooooooooooooo!!!!!!!!! otimissimooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!ual que jogo perfeitooooooo!!!!!!!","0","2022-06-22T16:21:57-07:00","8800640966","3.0.1","0","2","Mais antigos"
"valecaro!","https://itunes.apple.com/br/reviews/id881652624","5","🥰 adorei 😊","Muito bom 😊","0","2022-07-10T17:08:18-07:00","8861316791","3.0.1","0","2","Mais antigos"
"Mater Purissima","https://itunes.apple.com/br/reviews/id604770070","5","Jogo","Amei o jogo ele é divertido legal e eu eos pets nós divertido recomendo ele para vocês . ❤️❤️❤️❤️❤️","0","2022-12-25T07:33:08-07:00","9433668621","3.0.1","0","2","Mais antigos"
"Liam do sequisu gueimes","https://itunes.apple.com/br/reviews/id1518766697","5","Avaliação jogo pupile diga","Me divirto muimto con ezte jogo me tirou da drepessao quando minha mai me xingu eu joguei ezte joguinhu e gustei muimto dele!!!!!!!!!!!!!!!","0","2023-04-14T05:30:12-07:00","9820634313","3.0.1","0","2","Mais antigos"
"Muxarabi77","https://itunes.apple.com/br/reviews/id220851577","5","Good game","Vera good game","0","2024-02-26T16:42:56-07:00","10983445557","3.0.1","0","2","Mais antigos"
"100000000 estrelas","https://itunes.apple.com/br/reviews/id1604346548","4","Olá,Recomendo para todo mundo  🐶🐶🐶🐩🐩🐩🐩 o meu preferido foi o schnauzer miniatura","Amei o jogo","0","2024-04-10T16:07:27-07:00","11144004342","3.0.1","0","2","Mais antigos"
"eeikog","https://itunes.apple.com/br/reviews/id308619930","3","Bom","Olha aqui,ele é ,legal mas ele trava muito,e não diverte muito.dá muito trabalho arrumar a sala, e é IMPULÇIVEL  um cachorro bagunçar assim.e eu concordo com o ""vit0rio.""","0","2024-05-05T12:33:44-07:00","11236001094","3.0.1","0","2","Mais antigos"
"Egidio borges","https://itunes.apple.com/br/reviews/id450204008","5","❤️❤️❤️❤️❤️❤️","Amei vi e papum","0","2024-07-12T14:24:45-07:00","11486021208","3.0.1","0","2","Mais antigos"
"Tres trechos","https://itunes.apple.com/br/reviews/id1699511712","5","Huh","Huhuhuhu","0","2024-09-11T15:37:02-07:00","11714160285","3.0.1","0","2","Mais antigos"
"Kelyta_Hellen","https://itunes.apple.com/br/reviews/id104804184","5","de 10 a 0","🐶amo","0","2024-10-15T09:34:41-07:00","11837296301","3.0.1","0","2","Mais antigos"
"Dog fofo","https://itunes.apple.com/br/reviews/id1543245965","5","Fofinho","Cachorro fofo","0","2025-03-01T11:35:30-07:00","12370353979","3.0.1","0","2","Mais antigos"
"Vc é muito chato","https://itunes.apple.com/br/reviews/id1681120217","5","Anaraquel@piangers","⭐️⭐️⭐️⭐️⭐️Yes","0","2025-07-09T10:21:20-07:00","12872015499","3.0.1","0","2","Mais antigos"
"Dormiu vertido","https://itunes.apple.com/br/reviews/id660482294","5","Ameiiiii","O jogo é muito legal e bem divertido","0","2025-11-21T02:10:41-07:00","13423343271","3.0.1","0","2","Mais antigos"
"LuanaUe","https://itunes.apple.com/br/reviews/id336985757","5","Eu sou a Alice e tenho 8 anos","Quando eu crescer vou ser veterinária eu o jogo é incrível faz um de gato e coelho por favor","0","2025-11-22T13:34:09-07:00","13429303630","3.0.1","0","2","Mais antigos"
