"reviewId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","replyContent","repliedAt","appVersion","device","androidOsVersion"
"3507d141-293e-473e-bf86-b326edbfbc0b","Pedro Junior","https://play-lh.googleusercontent.com/a/ACg8ocK5mtkxJO_wsd4X_ZQZ_Lt4ERXxhnl39mA1NZk8lJaBuOgDYg=mo","bom","5","1","0","2025-10-20 12:46:53","","","","",""
"19cf4825-f3e0-4d51-9465-b2e39bdd9457","Kened Marinho","https://play-lh.googleusercontent.com/a-/ALV-UjWCoLzJHYOcyaMLVAmk7GYUEE_GPAHXr5PAdOrget1CmGWaKOToqQ","lixo","1","3","0","2025-08-30 20:14:44","","","","",""
"775019ee-3079-4435-a078-498519db9511","Joao Vereador","https://play-lh.googleusercontent.com/a/ACg8ocKLK9nCkNlVozT8YOlv1Ce6JJzKHrfZJw260TIfe_WSx9jyIw=mo","muito bom","5","2","0","2025-08-14 04:27:00","","","8.9.00","",""
"7c1c47d1-d520-43bb-a8bb-bc7d574262c9","Rodrigo Leite","https://play-lh.googleusercontent.com/a/ACg8ocIwan15LQIQz30rImPKqO9lQBLz5CV5ZdHGsGYMBe42wTgr7Q=mo","Gostaria de relatar que não estou conseguindo fazer retiradas devido a não ter mais acesso a uma conta que fiz o depósito na plataforma e agora meu dinheiro fica preso!😧","2","12","0","2025-06-20 10:24:31","","","8.8.82","",""
"71d13022-027c-42e7-93d7-6e509c376960","Maria Madalena de Medeiros","https://play-lh.googleusercontent.com/a-/ALV-UjVod53ru96m48Vy8sZWWbynvpAggd282YKn8G6Dqua9tsDhfTEa","aprendendo ainda","5","0","0","2025-06-14 00:28:56","","","","",""
"bde4b31d-4fa6-4348-9da0-b1bd25b3add7","senna tattoo inked","https://play-lh.googleusercontent.com/a-/ALV-UjXgzX8dPGqfyL-o1ZWkCDBSVY4d1qmYnKuMwnfCvh0ZD5QaOGIHnQ","mtos bugs, principalmente na inicializaçao, travamento no login, app horrível o pior q já usei","1","14","0","2025-05-21 15:21:01","","","8.8.80","",""
"cf2fc755-6a11-4c9b-8de6-093658794ad9","Bernardo Ndombele Casimiro","https://play-lh.googleusercontent.com/a-/ALV-UjUKsCgYD0OHmV-g7C4U-gXhtLLY-ANdeEOSDSnpqyriveRbUR0","muito 😍❤️😍❤️😍","5","1","0","2025-04-19 02:26:04","","","8.8.50","",""
"8c6e87b1-28db-433a-ae35-35d11f9b81e6","CECILIA LUCIA PEREIRA GONÇALVES","https://play-lh.googleusercontent.com/a-/ALV-UjUpFcOWK374WB4OtDVeChXmgP0Dz-cvaw8C3mATtD9I5Xn3RxOx","NÃO ENTENDI NADA","1","4","0","2025-04-13 10:35:12","","","","",""
"6d7ef75e-ff6b-465a-8575-32e91f498eff","Kevin Jones","https://play-lh.googleusercontent.com/a/ACg8ocIheELc7vVj3eNRF-LeHv8O_6JW5Bcpm8vkPqavsX2eQJF4NQ=mo","eu crie conta na BTCC é verifiquei a identidade mais não recebi as 30 USDT que vocês prometeram mais eu verifiquei a identidade porque é que você não deram as 30 USDT","1","8","0","2025-04-06 23:48:37","","","8.8.05","",""
"5d3f33dc-37fe-4db0-a1bf-a36b2942c7eb","Ricardo Mello","https://play-lh.googleusercontent.com/a-/ALV-UjXSNncfx3kJCBpPNquZEo2rcSjszhKIlYILbXwFvFF_HZBDTu8v","pura enganação essa recompensa de 10 usdt na verdade é cupom de desconto de negociação","1","5","0","2025-03-16 09:46:12","","","8.8.03","",""
"d0c239e7-6050-49da-9063-5078a9a3f298","Léo Almeida","https://play-lh.googleusercontent.com/a-/ALV-UjUPm_f2ZlWiXEH1nCSGPvGKY1BwSgcOZUUDaKnhPeqJB45FYXM","Lixo se vc colocar dinheiro aqui eles vão te roubar garanto ! Me roubaram 1000 reais ! Bando de safados ladrões!.","1","12","0","2024-12-14 17:41:52","","","8.7.8","",""
"e72f3e5a-6881-4d61-b1f4-91ba57864e9f","Renato Batista da Silva","https://play-lh.googleusercontent.com/a-/ALV-UjV6-7nGXH1eaaFlXuci4FPDKV9EokXmS-RWxwDUaE-DdpmtQAvB","Nao presta! Fiz o deposito , nao aparece o deposito de US$ 200,00 e agora sem investir que é praticamente impossivel meu saldo esta com US$ 20,03 nao tem extrato para demosnstrar o que aconteceu","1","35","0","2024-12-12 21:19:50","","","8.7.8","",""
"b5c10404-e745-41ce-a8de-e6c2b97e0d5b","Douglas","https://play-lh.googleusercontent.com/a/ACg8ocLd3T0QRoHklWetnfI6FlY51Mbc1In04_pjx0RCvOw6hndkag=mo","Queria saber por quê a Exchange ""confisca"" depósitos pequenos de cripto.........","1","7","0","2024-11-15 18:24:11","","","8.7.7","",""
"eb4047c6-be8d-42de-aef3-b5d1c360154a","luiz.henrique gomes","https://play-lh.googleusercontent.com/a/ACg8ocJRutrClaDP8fA2oTKIeGJgL1RfJnDuWLNyL-q0O01a6sJoCQ=mo","Trava muito","1","2","0","2024-07-21 20:24:30","","","","",""
"84124073-7ac3-4d74-b06b-1ecab0a91f64","Moacir samuray","https://play-lh.googleusercontent.com/a-/ALV-UjV83WPD1XKZDoezv0904QsnFNwzmVGbWnrAcE1QgLxbZIZwXoP6","Já tenho 200USD estou esperando poder sacar kkkk","2","6","0","2024-06-26 14:40:00","If you need help on withdrawing your funds, please contact us via live chat or email us at support@btcc.com.","2024-08-14 00:56:50","8.5.6","",""
"8ad73643-8978-4140-befa-e83047dea76b","Welington Rodrigues","https://play-lh.googleusercontent.com/a-/ALV-UjUqeI6oSUO0BP2IfKXE2sP3PUynBO3oYfGU907-KCMT8YFd_PKwhA","top demais parabéns","5","12","0","2024-05-15 21:50:31","","","8.5.4","",""
"38750353-258e-4700-9c10-64abd29e054a","Robson Ricardo","https://play-lh.googleusercontent.com/a-/ALV-UjXxeAIPFhmyctfn1BbXz73ktpm8wlLmFra4oB0xUF7eH6KeAoY","Ótima plataforma de trade e muito mais.","5","18","0","2024-05-15 20:21:27","We’re delighted to hear about your satisfaction with our service!

You can contact our customer service by tapping on ""Live Chat"" on our mobile app. Thank you for your inquiry.
","2024-08-08 05:50:56","8.5.4","",""
"61624688-babf-4cd2-8605-1e9993e88106","Joel Jesus","https://play-lh.googleusercontent.com/a/ACg8ocJHiCOwME2Z7mT_kRNv886fZQWkHyvgFkXB2Vu1JmPuxKY9xg=mo","Excelente","4","1","0","2024-05-15 15:15:04","","","8.5.4","",""
"032edff7-6b4e-4c64-8ab7-ba11d68a0521","Andreia Batista","https://play-lh.googleusercontent.com/a/ACg8ocI1tGUoR1Lb7JkWf7Zp9PMwojnuazwZ2R8BE90UQ-Mj4nif-w=mo","Gostei","5","1","0","2024-05-15 01:24:43","","","8.5.4","",""
"13cfdad5-ef1b-4deb-a948-f9a07f21f6b3","VALDETE Alves Rocha","https://play-lh.googleusercontent.com/a-/ALV-UjXgjUSjGDMF4ScDs3kw7XI2zd1gsuptD8EeWm6MAOTIyjm7XdYXSg","Muito bom ❤️❤️","5","1","0","2024-05-03 12:16:20","Thank you so much for your positive feedback! We're glad to have you as our customer and to see that you’re enjoying our app.

If you have any other questions, please reach out to our customer support team at support@btcc.com or on Live Chat.","2024-08-08 05:37:35","","",""
"21fb3d68-12cc-4800-829b-781c142d1fa6","Faraildes Rocha","https://play-lh.googleusercontent.com/a-/ALV-UjUc3AMVy6gFcJMyYb5ZDhFzqoc5No5bNAb-0bEixknWQjXI9N3i","Vamos lá meu povo dê aplicativo APP é maravilhoso!!!","5","2","0","2024-04-30 11:10:42","","","8.5.3","",""
"75d3004a-4e9d-4da6-b6d7-5bbdbd30c5ac","selo agome","https://play-lh.googleusercontent.com/a-/ALV-UjVDD2Em4WaHek6xEljjmWiTrExa2sITW7ZrTRlE41CWQAQF-5FH","Ainda não entendi 😕 Como faço kk","5","3","0","2024-03-15 19:11:33","","","8.3.1","",""
"ab0bc770-e45c-430c-a657-23e1a1f732ca","IAIDINE CARDOSO","https://play-lh.googleusercontent.com/a-/ALV-UjWdRO_RiMH176Kcw9l-9XOqnDsk2gVH43p4nG4cbD7e5ehPvUkg","Ainda não tive esperiencia","5","4","0","2024-02-03 08:55:50","","","8.3.0","",""
"e5c92a7d-4a28-4e4c-8758-027bf1b4030e","Alex Freitas","https://play-lh.googleusercontent.com/a-/ALV-UjVmD5olzi3m7f5iAYAQNcNxZMLlPozdWMhkpTHfTubsW2lTBmr8","No good istorys","1","1","0","2023-12-22 16:13:08","","","","",""
"a1682218-bea7-49a4-b21e-beabe6d526b6","Jose Carlos Rodrigues Nunes","https://play-lh.googleusercontent.com/a/ACg8ocJOInjvZ-Qt9FRXb5siMPz8Qq8gVJDcvuFJ_JR4dJ1fs1fAcl_X=mo","Fiz um depósito em MATIC na Rede Polygon de 967 Matic, e não depositou. E nem apareceu no histórico. O que houve?","1","14","0","2023-10-13 22:55:46","Hi Jose, we checked our record and can confirm that your MATIC had been successfully deposited to your account on 2023-10-14 03:40:01 (UTC). If you need further assistance regrading deposits, feel free to contact our customer support team.","2023-10-17 05:32:45","7.7.4","",""
"597a6c02-e148-4fcd-9498-e5c2004b1c54","Gilson lima Rodrigues","https://play-lh.googleusercontent.com/a-/ALV-UjUE7DXXEWtQB89EMyhaibpmn9IlwD3phxypPSrCde4nlmmDEVjjDw","Não entendi foi nada só tá travado o sac exigindo 10 dólares pra retirar a sua própria moeda um absurdo","1","16","0","2023-01-28 11:21:15","","","7.0.0","",""
"d1232b6f-d3da-40af-938c-4eec8d3908e0","Victoria no Nihon","https://play-lh.googleusercontent.com/a/ACg8ocJ6ITMvK7smKCVfU_E650b4HueDVC7-r0qCayEefHU7ArqIeQ=mo","Não abre","1","6","0","2022-02-24 15:44:22","","","5.9.2","",""
"0505f6d0-08a7-4a82-8676-49c56cbae745","Yang Vieira","https://play-lh.googleusercontent.com/a/ACg8ocLQhjFUKW31j1i5-YyO6_X8NXwojqweuvzh4sBnJZg8qqBQvj8=mo","Muito bom","5","4","0","2021-11-26 08:21:27","","","5.6.3","",""
"a6348720-3fb2-4150-a2d6-5e5fbe4be924","Marcos Costa","https://play-lh.googleusercontent.com/a/ACg8ocLClV62v5QcggucwBh997VFIXh_Bz3RkAgum4rodLYh_PqFxA=mo","Por enqua to ainda é uma estrela, pois eu gostaria de saber como faço para colocar no nosso idioma, quando eu entro ta em uma língua desconhecida?","1","40","0","2021-11-09 20:21:48","","","5.6.3","",""
"35388b2b-706e-48fd-b801-49711cb62839","Willian","https://play-lh.googleusercontent.com/a-/ALV-UjV3Hm4DQEbskDq-Qynp6cEbuLC_7l-4OxRGmWVSLt_N43Zn3-Tw","Incrível","5","3","0","2021-11-04 16:09:23","","","","",""
"f7999340-3c39-4048-a1d2-013a73561d3a","Deuzison Pereira do nascimento","https://play-lh.googleusercontent.com/a-/ALV-UjXHSnalHRJSqEkuInwpuJEbx4IWkhTWAVbNrY4y56usQkhIPV0","Muito otimo esse app","4","17","0","2021-10-12 01:55:39","","","","",""
"092e7092-7a68-4e55-be0c-6aebdba82c26","Cristina Português","https://play-lh.googleusercontent.com/a-/ALV-UjWutxCzrnX7SS-nY9ipMMIhbshDb7ZWtFpnuakD5zb_u61jazPF","Excelente","4","20","0","2021-06-22 15:57:46","","","5.2.2","",""
