"reviewId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","replyContent","repliedAt","appVersion","device","androidOsVersion"
"48411e33-f7ab-4e10-b55f-8882c77fdd18","SAMURAI ACTION","https://play-lh.googleusercontent.com/a-/ALV-UjXA0b3d_x0yT6sc_L0kJE0nQ0j2m_4q5AJYotM9Lsyed2SE8O4","😊","5","0","0","2025-10-16 15:30:41","","","202510.1.7","",""
"9f67860f-8e03-4d24-acef-db9ea2b11020","Marcelo Spinola","https://play-lh.googleusercontent.com/a-/ALV-UjXlIPfv1M4TkuhccmmK23rL6BloMDTXKCpilIlRX_0i-adWrQMKRw","Muito bom","5","0","0","2025-10-15 12:43:43","","","","",""
"1c9f8482-dd0b-46d1-9545-a376cc599d2d","Anderson Anjos","https://play-lh.googleusercontent.com/a-/ALV-UjXzSYh5UKdmRmomYurFri0qzdr_rOt6vxiIx94qXI8C19yG5B1D","melhor rede para comprar e vender criptos","5","0","0","2025-10-12 16:58:26","","","202510.1.6","",""
"18b34155-e7c9-489b-8803-ad418c64a6b0","ricardo t lima","https://play-lh.googleusercontent.com/a-/ALV-UjUSC3e7YfSsjm6L6-SmuppWCcH7MCQ74GHOPkvD4BVih419y2YM","não aparece as 12 palavras chave.","4","0","0","2025-10-02 10:09:56","","","202509.2.6","",""
"8b230529-1da1-491c-bad3-05f2872aea1f","JOAO BRANCO","https://play-lh.googleusercontent.com/a/ACg8ocI5G4QT01MCxuJRpVTiEQJGUsWgfmZO7wGfnpY74lHht-GxMA=mo","Muito bom obrigado","5","0","0","2025-10-01 15:35:30","","","202507.2.1","",""
"687fbd8d-645c-4527-a4be-0cc768481856","J8 8M","https://play-lh.googleusercontent.com/a-/ALV-UjX01AJJmdB31GevERoQK9EBfN1xfR8ah77vTDEIg6RscQx1a7ne2Q","Carteira excelente! Fiz um pequeno teste e a experiência foi ótima! É uma plataforma segura que protege sua conta e garante que você tenha sempre meios de recuperação. O e-mail de confirmação chega certinho, a palavra-passe funciona sem falhas e o acesso é garantido. Vale a pena confiar, porque demonstram seriedade e compromisso com o usuário!","5","11","0","2025-10-01 03:29:13","","","202509.2.6","",""
"d0c16ef6-8ebe-4e56-886e-c74cf7729d3d","Maria Glecia da silva","https://play-lh.googleusercontent.com/a/ACg8ocIefocdqWbRpj5d16FBhGEzEcDZHUmCHBKOhhNDd_90gk9Nmg=mo","muito obrigado pela resolução do problema, 👏👏👏👏","5","0","0","2025-09-26 10:36:39","","","","",""
"f9eab5e3-1811-458c-9706-b9cf5fc4f6d1","Jander Oliveira","https://play-lh.googleusercontent.com/a-/ALV-UjVT6H6o-bUQr59kBriKXsom8qBYrjpmoGsjHt__C__cTEfAi790","Blockchain tudo de bom.","5","0","0","2025-09-23 14:14:35","","","202509.1.6","",""
"8e6a813d-64ba-4ce3-84f2-ac1f78bfbcfb","José Otávio Gomes da Silva Neto","https://play-lh.googleusercontent.com/a/ACg8ocL2CCxn5lIjPgfn_3BHzbvc-hz_spZmqxYn9Y6henKTIHUBt-h7=mo","Muito prático e interessante","5","1","0","2025-09-19 11:44:25","","","202509.1.6","",""
"8a7994e8-4bb4-441c-9441-62b435e7e114","Arcaxe66 Sol","https://play-lh.googleusercontent.com/a/ACg8ocI0LUn2X9o8ChFqDnxQnftZQWDTzqASeCPIi6lIOijl5ccWPQ=mo","Ótimo","5","0","0","2025-09-19 11:24:01","","","202509.1.6","",""
"d7f36d0d-7bff-4862-8090-7e19056f56c6","L de Light","https://play-lh.googleusercontent.com/a-/ALV-UjVZrlCJJYcT40q5Gjw_lxNe4c0gnPWjJsbITemwFijcpZtnPQp-","Porque a rede XRP não tem na Blockchain? Você consegue apenas ver informações sobre a cripto, mas não tem a rede para depositar as XRPs.","4","5","0","2025-09-19 11:04:52","","","202505.1.5","",""
"c5f8763a-a297-4ca9-90ce-0f2a25477650","Davi Levy","https://play-lh.googleusercontent.com/a/ACg8ocKXuFHeZgAh8bTBvGWaoQoYTaXHAiqYOfaMOPlEKh6SRWiGcQ=mo","Perfect","5","0","0","2025-09-19 02:39:47","","","202509.1.6","",""
"a2f18c4b-1643-4a58-9c20-9df78b92b8ce","Paulo César","https://play-lh.googleusercontent.com/a/ACg8ocJq04qhjHXMO7eVubd55FMgBOO5h17iMTrsf7NaL9ngBkwDqQ=mo","muito bom","5","0","0","2025-08-26 21:06:33","","","202508.1.5","",""
"053fe059-f6f0-43a4-845b-3853f863cbab","marli dá silva Aluves","https://play-lh.googleusercontent.com/a-/ALV-UjW1KehfRp-FAXWjSCgE_mT3rxZPJhJB7uk-jOF50NQdCQhBqS7Afw","pessoal boa noite conselho que hoje eu dou a todos não entre nesse jogosentra em diretamente no seu próprio banco você consegue depositar deixar o dinheiro um tempo lá e sacar o dinheiro de voltaé só para conseguir roubar o nosso dinheiroAbra o olho enquanto é tempoporque me saquearam tudo que podia","1","1","0","2025-08-23 00:11:57","Hello, sorry for the inconvenience caused. To help us address your concern, kindly provide your Zendesk ticket number. If you haven't opened a ticket yet, please do so at https://support.blockchain.com/hc/en-us/requests/new and let us know the number. We appreciate your patience and cooperation. Regards, The Blockchain.com Support Team","2025-08-25 21:16:48","202508.1.4","",""
"b794152d-f91f-41d3-83ce-2295ee972abe","André Nolasco","https://play-lh.googleusercontent.com/a-/ALV-UjW2SvTcKruK8qkA3YTp88BKQTMMsIX3GYBi_LxvNiS3L22IzM8","top aplicativo","5","0","0","2025-08-19 22:11:28","","","202507.2.3","",""
"ada6f854-6c03-4070-b39a-c5ea48e79578","Mauricio Barbosa","https://play-lh.googleusercontent.com/a/ACg8ocIfQ-69myytSO3W8g9unjPw0Leri4iv4ehxwPB1LO-O1ZE1qbsz=mo","sucesso","5","0","0","2025-08-19 03:14:04","","","202507.2.3","",""
"6b28fded-a3be-4470-8c40-ce379f728ccb","Gelcimar Silva","https://play-lh.googleusercontent.com/a-/ALV-UjWn4eeNijACuIqY6Z2-CF5oY3bjjsX9wovyq-ipGHFG9tHUFAgCbw","péssimo,sem suporte e não responde","1","0","0","2025-08-18 19:41:18","Hello, we're sorry for any inconvenience you've experienced. To help us resolve your issue, please provide your Zendesk ticket number if you have one. If not, kindly open a ticket here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. Thank you for your cooperation and patience. Best regards, Blockchain.com Team","2025-08-18 22:15:55","202507.2.3","",""
"ed90ae97-d745-4215-a52f-b0c81817fb3e","Coisas intrigantes","https://play-lh.googleusercontent.com/a-/ALV-UjWlDkk6-AuO8DQBMNTahvGxOFlgZTwmt0_-_8eGOkbgC0rNqpgh","😎 tem sido um luva na minha mão ✋","5","0","0","2025-08-13 22:56:28","","","202507.2.3","",""
"56e7c31c-77f8-403b-9b29-1722e5ae09ad","OukitelC59Pro","https://play-lh.googleusercontent.com/a/ACg8ocJgzfOsnlc6pbkaLY1ge3Eeu4DhSz2igToch3LEqLHq1UazkQ=mo","são uns vigaristas, muito cuidado, você carrega e as moedas não aparecem, eles nem respondem! ladrões","1","5","0","2025-08-09 07:00:11","Hi, apologies for the trouble you're facing. To help us resolve this issue, could you please give us your Zendesk ticket number? If you don't have one, kindly open a ticket at https://support.blockchain.com/hc/en-us/requests/new and let us know the number. We appreciate your cooperation. Kind regards, The Blockchain.com Support Team","2025-08-18 23:26:46","202507.2.1","",""
"a2ea8b74-0792-445c-8628-ecb20f947aa3","Rejane Senra","https://play-lh.googleusercontent.com/a-/ALV-UjVolLDJ4HAh9GuZib485aS6NvSTf2HfUQa_B7Zf5D7C3AODINMzyg","ainda nao tenho experiencia e minhas carteiras foram usadas por outras.pessoas nao sei nada do que tem ou nao nelas","4","0","0","2025-08-08 14:50:39","","","202506.1.7","",""
"601b0adb-d41a-4554-930d-d92d1dbeb7ab","Esdras_Matias","https://play-lh.googleusercontent.com/a-/ALV-UjV1-rEbixtOWaJs2dVfuHsnqAi2Lm5ZmmXTXrFuYiavA4OFbqg","Hoje dia 08/08/2025 estou tendo problemas para acessar.eus fundo neste aplicativo. mais alguém ocorre ou ocorreu o mesmo problema? meus fundos do nada estão zerados. mas o app está dando erro quando acesso alguns setores dele. alega que estou desconectado.","5","18","0","2025-08-07 22:59:42","","","202507.2.1","",""
"a54e52e6-6af2-467d-8947-ff02457ac8a6","farmarsocial-jM3ebc8 dantas","https://play-lh.googleusercontent.com/a-/ALV-UjXUQMoIKk4IjcEk-U32jLHhkT9PTeTNmB8m3z6i_jnLsi-6Bnbv","falta adiciona o pix pra saque e depositos ae da bom","3","0","0","2025-08-07 21:19:00","","","202507.1.1","",""
"268d83fe-72f4-47e9-90bc-5c3e10c3a72b","Fabiano Fernandes","https://play-lh.googleusercontent.com/a-/ALV-UjVuAIJobjGaTuMGmvGo1qZn1Wul2CXc0hQQH4q73Eaco8pzElY","app muito seguro. bom","5","0","0","2025-08-07 10:24:35","","","202507.2.1","",""
"b68615a3-7a91-4a5c-bf50-984e38677141","Cassio Araújo","https://play-lh.googleusercontent.com/a/ACg8ocK_Z0ut3usr6pwWFUXIXNqG3yT-3lUHyEZ6JsVrO8VxALgFhgLx=mo","top de mais","5","0","0","2025-08-06 21:31:03","","","202507.2.1","",""
"3376f5e3-eb7d-4ddd-96d2-587f40e014e3","Marizam Santos Sodré","https://play-lh.googleusercontent.com/a/ACg8ocK6RGIdxQ3ckeCVosn4hxEdBJdUS4iOabUTI8UCeNMalspu8A=mo","muito bom!","5","0","0","2025-08-06 18:30:25","","","202507.2.1","",""
"3becd4c6-ccfd-40fc-83d8-4c8b80e48d36","Jeová Menezes de Barros","https://play-lh.googleusercontent.com/a-/ALV-UjW13yJ75NRE0Rizh3rybvLrRATH30lzKauhaV0kmRCjS4Kbvg3q","muito bom","5","0","0","2025-08-05 11:07:14","","","202507.2.1","",""
"018972ed-1a94-4b79-8c0f-eb94422603fa","Emanuel Migliorini","https://play-lh.googleusercontent.com/a-/ALV-UjXPxzUdWJanFRMILC3E2MI4NkDQUPPIiNwsOW3dOYzMA2o8kK4xvA","A carteira menos segura que existe! Roubaram todas as minhas moedas e a verificação em duas etapas não funciona. Mais de 2k transferidos sem qualquer verificação. Não existe suporte algum","1","0","0","2025-08-04 10:33:50","Hello, apologies for any trouble you've experienced. To resolve your issue, could you please provide your Zendesk ticket number? If you don't have one, please create a ticket at https://support.blockchain.com/hc/en-us/requests/new and let us know the ticket number. We appreciate your cooperation. Kind regards, The Blockchain.com Team","2025-08-20 20:54:49","202309.1.9","",""
"da375bf6-421c-4aad-bdcf-8aa8244f7801","Patrick Oliveira","https://play-lh.googleusercontent.com/a/ACg8ocJL7PXf0vWwqr5gmpXgAW4zigabXqT52bpdyKGGDbX7wNkNEQI=mo","passei a usar o blockchain tem uns 5 meses e consegui me adaptar bem, e depois desse tempo tô tentando a retirada do dinheiro e não consigo, diz que o cartão já está cadastrado, mas não tenho a opção de selecionar nenhum cartão. Já tentei 3 contas diferentes e acontece o mesmo.","2","6","0","2025-07-29 05:04:06","Hello, we're sorry for any inconvenience you're experiencing. To assist you, please provide your Zendesk ticket number if available. If you haven't created one yet, please submit a ticket here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. Thank you for your patience. Best regards, Blockchain.com Team","2025-08-21 22:02:55","202507.1.3","",""
"9593b82b-8d93-454d-a75d-3c9bc9475831","Darci Aires da Silva Filho","https://play-lh.googleusercontent.com/a-/ALV-UjXFPvJnwxSnBqmVRcrqExeaDdLNLoKfB9k74k7bVwXIyvTtMHAWYQ","Muito bom o aplicativo.","5","0","0","2025-07-23 11:52:15","","","202507.1.3","",""
"c619220e-0c86-4f73-a222-b5604e47873d","Pinturas Ólivers Efeitos Decorativos","https://play-lh.googleusercontent.com/a/ACg8ocKYLjPDkuYYggnofnfQxmWLqh-2dunHL54XNWXaAIEU5ikUa6Wi=mo","preciso fazer um saque e nao consigo . com quem eu falo ?","2","0","0","2025-07-22 21:40:57","Greetings, we're sorry to hear about the inconvenience. To assist you further, please provide your Zendesk ticket number. If you haven't opened a ticket yet, you can do so here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. Thank you for your patience and cooperation. Best regards, Blockchain.com Support Team","2025-08-25 21:37:53","202507.1.3","",""
"abb4132a-9eb2-47f0-9935-bb676364b10d","Carlos J Mendes","https://play-lh.googleusercontent.com/a-/ALV-UjVLyNqancSxl5n5cI-xve1wgUD4ynSNFQWLn6oJNaefsYE94uFlsA","Perfect!!!!","5","0","0","2025-07-22 15:39:59","","","202507.1.3","",""
"3f98e80a-1967-404f-a0fd-f7c50aa647ef","Daniel Correa Silveira","https://play-lh.googleusercontent.com/a-/ALV-UjV03IyTi-X_dC_q8Dr0QXB2JHm67UkbR-_h7OGZgdHkgZGhw4mWrA","The support function is not able to solve wallet connection glitch... it simply does not read the QR code from either lido finance or rocket pool in order to proceed with eth liquid staking","1","0","0","2025-07-20 11:25:35","Hello, we regret any inconvenience caused. To help us address your concern promptly, please share your Zendesk ticket number if you have one. If not, please create a ticket at https://support.blockchain.com/hc/en-us/requests/new and provide the number to us. Thanks for your patience. Best wishes, Blockchain.com Team","2025-08-25 21:54:29","202507.1.1","",""
"ea1752af-e609-4993-91f8-36b93baaf563","Zoar Teofilo","https://play-lh.googleusercontent.com/a-/ALV-UjXfClBCIBU0hbZvjleyn0uG1TqTHn1WeNDneu_d_lQnN8ckhbc0","top","5","0","0","2025-07-12 05:36:01","","","202506.2.3","",""
"6bbd3df7-ead6-47f7-a1df-84a7b8571dfc","Paulo Amaral","https://play-lh.googleusercontent.com/a-/ALV-UjWbMEwNITR45RFLVzGgADqoD4HvrcvblY5DyzlznyTO80pXe9OV","ótimo aplicativo","5","0","0","2025-07-09 12:05:22","","","","",""
"42e08f56-3734-448f-b398-b1f4a37894b9","Ana Da Silva Pereira","https://play-lh.googleusercontent.com/a/ACg8ocKP-vTAmMN4eJs0OTMm6F43xXjuCqr7pPoSGS8GelRvgXId-g=mo","me roubaram 2000 pelo app de vocês a segurança está orrivel","1","0","0","2025-07-08 15:07:39","Hello Ana, sorry for the inconvenience caused. To help us address your concern, kindly provide your Zendesk ticket number. If you haven't opened a ticket yet, please do so at https://support.blockchain.com/hc/en-us/requests/new and let us know the number. We appreciate your patience and cooperation. Regards, The Blockchain.com Support Team","2025-07-09 01:33:50","","",""
"82d983ac-20ae-4bc8-9333-51a268172cad","BRAD","https://play-lh.googleusercontent.com/a-/ALV-UjX_IsoVosjqnaibPMRzPPpm8QPmXW3FitAJzzx7_N7mWoRhVhT4","top","5","0","0","2025-07-04 21:00:49","","","202506.2.2","",""
"f4d1951b-1a81-48b5-8023-e5cc50a30e4a","Elis Barbosa","https://play-lh.googleusercontent.com/a-/ALV-UjVstdbkcxzJjegoLDACCDJUMV1RYZMpx4s_RnM3XZ9MggTqTSo-","Estou aprendendo conforme utilizo. Volto a avaliar quando estiver com mais prática.","5","3","0","2025-06-26 17:56:11","","","202506.1.7","",""
"b7644976-8491-44c4-94d8-acc8f58106cb","Júlio César Loureiro","https://play-lh.googleusercontent.com/a-/ALV-UjVd4-m8Ycm7NPlqGFkRa5e7y4eM-iAxYxQs4ZMabE1Ru3LOhxbo","top","5","0","0","2025-06-23 13:13:14","","","202506.1.7","",""
"d59a7ca2-6fb1-4249-bd6a-77c88d428942","Eduardo Alonso","https://play-lh.googleusercontent.com/a/ACg8ocIbFn5VujKJqca8icwHTmPu3zZBbL5Al_cZZRlzkT6Y2T3g9w=mo","Muito boa para acessar pelo computador, no smartphone é impossível acessar.","5","8","0","2025-06-06 12:57:15","Dear Customer, we regret any inconvenience you've encountered. To assist you promptly, please share your Zendesk ticket number if you have one. If you need to create a ticket, please visit: https://support.blockchain.com/hc/en-us/requests/new and provide us with the number. Thank you for your patience. Sincerely, Blockchain.com Team","2025-06-06 12:56:06","202506.1.1","",""
"0d286280-d521-4b6e-b5cd-a6b2b9c49758","João Neves","https://play-lh.googleusercontent.com/a-/ALV-UjU31KY0R9LiA6Hi84CXj1kuNm9kZJg2qN_GXwt1H73L-GCSEpIiLQ","Pior aplicação que já usei, tenho os meus fundos presos desde 2023 não há suporte ao cliente nenhum em quase dois anos ninguém foi capaz de resolver o meu problema. falo apenas com bots uma vergonha completa","1","1","0","2025-05-23 06:40:13","Hello, apologies for any trouble you're facing. To help us help you, could you please provide your Zendesk ticket number? If you don't have one, please create a ticket here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. We appreciate your understanding. Best, Blockchain.com Support Team","2025-05-23 12:32:38","","",""
"27a2a420-c130-4403-8dba-116680b5f54a","Luiz Henrique","https://play-lh.googleusercontent.com/a-/ALV-UjUvW2_278C4A2TzzPi7MqXnKXHAWduXNCk0A87TxDH4AY0yt87KtQ","topp","5","0","0","2025-05-23 00:33:05","","","202501.1.3","",""
"ed5fed32-2b74-484f-8a28-f57723b413fd","Maria Eunice SilvaLopes","https://play-lh.googleusercontent.com/a/ACg8ocJc2XMCinesroVo5Z9rxOFpHuF4IoDk-PkOvw-0dfcemZocig=mo","jente tô muito feliz e ter uma conta com a Blochain com biticom era meu sonho que se tornou realidade obrigado Blochain.","5","0","0","2025-05-20 18:25:58","","","","",""
"aedaf522-7196-4ac9-b4fa-9860f80a6625","Antonio Silva","https://play-lh.googleusercontent.com/a-/ALV-UjV8itthmcIJ4nQA2ElKMk1_H26AHIHncC7XpUA0pSZIO9tsAi-j","os algoritmos das críticas são válido porque repentem as % dos erros em mais de 70% Eu estalei só para acompanhar as negociações não vou tranza...","2","0","0","2025-05-16 09:49:56","Hi there, apologies for the trouble you're facing. Could you please provide your Zendesk ticket number so we can assist you further? If you haven't created one yet, please submit a ticket at https://support.blockchain.com/hc/en-us/requests/new and let us know the number. We appreciate your cooperation. Sincerely, The Blockchain.com Team","2025-05-19 08:59:36","202505.1.5","",""
"ce1949df-2845-4afc-af1d-1377c545c50a","BuzzCast TIGER'S AG","https://play-lh.googleusercontent.com/a-/ALV-UjWXrkmad1Pio6jgZER9GIMFOIHLU75F-gDxhHPng6zij3gyHcY","não me deixa validar o endereço","1","0","0","2025-04-24 20:18:18","Hi there, we're sorry you're having difficulties. To help us help you, please send us your Zendesk ticket number. If you haven't submitted a ticket, please open one here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. Thanks for your understanding and patience. Best, Blockchain.com Team","2025-04-25 12:49:12","202504.1.2","",""
"8872a212-0b82-450a-bdea-8a021f55e411","Felipe Eduardo de Moraes Gomes","https://play-lh.googleusercontent.com/a-/ALV-UjWrF4VHGYFGasbTAV_ymVDGuMMgfruv1Ab529sJkFMuVilrDqn0WQ","BTC Active Rewards....LOSS mode On. Regrettable....run run loss away .","1","0","0","2025-04-17 05:11:36","Hello, we're sorry for any inconvenience you're experiencing. To assist you, please provide your Zendesk ticket number if available. If you haven't created one yet, please submit a ticket here: https://support.blockchain.com/hc/en-us/requests/new and share the number with us. Thank you for your patience. Best regards, Blockchain.com Team","2025-03-10 08:06:55","202504.1.1","",""
"863c6b76-ce47-40f1-a542-b91524d058b7","Fabricio Ribeiro","https://play-lh.googleusercontent.com/a-/ALV-UjUjZPJRaFGKTQbcBdPVATqsYK95n0mgJw7-F3K8hvGtd4wASmJ9","ok","5","0","0","2025-04-14 21:12:18","","","202504.1.0","",""
"04307ac1-24e1-493c-ac01-497a3b412231","Adail José","https://play-lh.googleusercontent.com/a-/ALV-UjXBx2Q1aNFyA-WddPXagSy_QM_bG9hruy2Wquyi-O94dcQc8nk","Cada dia estou aprendendo mais.... Top","5","0","0","2025-04-07 21:18:20","","","","",""
"070422bc-8517-498b-a3d0-b49d2d56a8db","Tania Torre","https://play-lh.googleusercontent.com/a-/ALV-UjUQOS3c4Us9CeFr8VHPT73ti8CCze2KChAX_9bI5hQyEgPG_f3UwQ","tem mais de 20 anos de mercado com clareza rentabilidade destaque em rentabilidade","5","0","0","2025-04-06 19:58:24","","","202503.1.5","",""
"b43b67dc-f38e-460c-b1d0-296297889097","Mbemba Fawler","https://play-lh.googleusercontent.com/a-/ALV-UjVzcoTxf1eFVEiMiJG0lnmxL8LwSRlc8e7sdxoT8BM6oewiJdE","Eu quero ganhar","1","0","0","2025-03-17 22:36:21","Hello, sorry for the inconvenience caused. To help us address your concern, kindly provide your Zendesk ticket number. If you haven't opened a ticket yet, please do so at https://support.blockchain.com/hc/en-us/requests/new and let us know the number. We appreciate your patience and cooperation. Regards, The Blockchain.com Support Team","2025-03-19 02:24:29","202502.1.12","",""
"813f75a8-cdc1-4b6b-a4c8-da7fbea0995b","Lucimar Pinheiro","https://play-lh.googleusercontent.com/a-/ALV-UjWdlixH9fffRdemoy1qVJw2Saxl_yx2RipK--DLEGDM6WOfnkJ3","Como faço para recuperar moedas faz tempo sumiu não eu aonde foi para","4","0","0","2025-03-05 07:16:33","","","202502.1.9","",""
"0d09ebb9-21c4-445c-9a07-16869457b022","importação segura","https://play-lh.googleusercontent.com/a-/ALV-UjVKM0yzv6SRjAbDzNw2p3y4Apsnjn5EGu_dJtjUG2FWP_K3Cc4O","A blockchain chega um momento não dá não muito bugs suporte arrume e volta o problema Se a pessoa tem um btc lá a briga é feia na justiça Então todo cuidado é pouco","3","0","0","2025-03-04 22:08:13","Greetings, we're sorry for the inconvenience. To help us assist you better, please share your Zendesk ticket number if available. If you need to open a ticket, please do so here: https://support.blockchain.com/hc/en-us/requests/new and send us the number. Thank you for your understanding and patience. Kind regards, Blockchain.com Support Team","2025-03-05 03:07:03","202502.1.9","",""
"99e50462-4ff2-4f2c-9734-55d7c7f6ba35","canal Joaquim","https://play-lh.googleusercontent.com/a-/ALV-UjWoM8awX0KMcNqQ3sYjsUgmVPrdGU_s4NZXt-lWlFvycLKD6xSy","aplicativo perfeito, agora posso fazer minhas transferências de forma segura e confiável. se alguém estiver a procura de um aplicativo seguro para o recebimento e pagamentos em Bitcoins, a blockchain é uma ótima opção, já uso a 3 anos e nunca me arrependi!!!!","5","1","0","2025-02-27 22:07:15","","","202502.1.9","",""
