"videoId","titulo","descricao","canal","channelId","channelUrl","publicado_em","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnails","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","localizations","link","ordenacao","ordenacao_nome"
"j9pisddLHG0","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","","Sebastian","UC3Rkc5AnVil_2qt6IwEEXaw","https://www.youtube.com/channel/UC3Rkc5AnVil_2qt6IwEEXaw","2023-05-21T14:30:12Z","4987118","317227","0","0","1506","PT1M1S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/j9pisddLHG0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/j9pisddLHG0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/j9pisddLHG0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/j9pisddLHG0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/j9pisddLHG0/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/j9pisddLHG0/default.jpg","https://i.ytimg.com/vi/j9pisddLHG0/mqdefault.jpg","https://i.ytimg.com/vi/j9pisddLHG0/hqdefault.jpg","https://i.ytimg.com/vi/j9pisddLHG0/sddefault.jpg","https://i.ytimg.com/vi/j9pisddLHG0/maxresdefault.jpg","[]","22","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': 'MC DONALDS FOR DOGS? 🍔🍟 #pitbull #petroutine #feeding #dogs #shorts', 'description': ''}, 'pt-BR': {'title': 'MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts', 'description': ''}}","https://www.youtube.com/watch?v=j9pisddLHG0","1","Relevância"
"rBABQvJPtZc","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","","Zona Primitiva ","UC2TF4i1ZtcY1DlyiJZNxNBQ","https://www.youtube.com/channel/UC2TF4i1ZtcY1DlyiJZNxNBQ","2025-08-18T21:22:22Z","1688380","46061","0","0","471","PT57S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/rBABQvJPtZc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rBABQvJPtZc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rBABQvJPtZc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/rBABQvJPtZc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/rBABQvJPtZc/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/rBABQvJPtZc/default.jpg","https://i.ytimg.com/vi/rBABQvJPtZc/mqdefault.jpg","https://i.ytimg.com/vi/rBABQvJPtZc/hqdefault.jpg","https://i.ytimg.com/vi/rBABQvJPtZc/sddefault.jpg","https://i.ytimg.com/vi/rBABQvJPtZc/maxresdefault.jpg","[]","22","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos', 'description': ''}}","https://www.youtube.com/watch?v=rBABQvJPtZc","1","Relevância"
"FTyUyAK6XSQ","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","dublagens de animais | animais falantes - cachorros engraçados ▻O cachorro mais engraçado Você Só Encontra Aqui ...","Fala Seu Animal","UCSd7ZPdoWHRt7WhroG4WMYQ","https://www.youtube.com/channel/UCSd7ZPdoWHRt7WhroG4WMYQ","2023-03-06T21:30:01Z","2991460","28049","0","0","143","PT9S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/FTyUyAK6XSQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FTyUyAK6XSQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FTyUyAK6XSQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FTyUyAK6XSQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FTyUyAK6XSQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/FTyUyAK6XSQ/default.jpg","https://i.ytimg.com/vi/FTyUyAK6XSQ/mqdefault.jpg","https://i.ytimg.com/vi/FTyUyAK6XSQ/hqdefault.jpg","https://i.ytimg.com/vi/FTyUyAK6XSQ/sddefault.jpg","https://i.ytimg.com/vi/FTyUyAK6XSQ/maxresdefault.jpg","['dublagem de animais', 'animais falantes', 'meu pet no dublal', 'meme', 'gatos', 'falantes', 'caes e gatos', 'gatos engraçados', 'cachorros engraçados', 'gatinhos engraçados', 'gatinhos', 'animais dublados', 'animais fofos', 'fala seu animal', 'dublagemqwertyuiop', 'DUBLAGENS ENGRAÇADAS De Animais Fofinhos - MELHORES DUBLAGENS E MEMES DE ANIMAIS ENGRAÇADOS', 'Série DublAnimais', 'animais engraçados', 'Fala seu animal', 'pequenos príncipes', 'meu cachorro come tudo', 'meu cachorro come tudo cheque', 'cachorro come tudo']","24","pt-PT","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor', 'description': 'dublagens de animais | animais falantes - cachorros engraçados\n\n►O cachorro mais engraçado Você Só Encontra Aqui\n►animais Mais Engraçadas da Internet\n►Animais Fofinhos de 2022\n► Fala seu animal\n►Divirta-se com Esses animais Engraçados e Sorria Muito\n►Todo Dia Estaremos Postando Vídeos de Animais  Engraçados\n►Deixe um Comentário Dizendo qual é o Seu Fofo Companheiro\n►Não esqueça de se inscrever e ativar o sininho para \nser notificado quando postarmos o vídeo que você pediu.\n\nVeja os últimos vídeos engraçados para tornar o seu dia melhor 😍: \n1️⃣ https://www.youtube.com/watch?v=o1Cw_Vm8f_A 🦆 - Os melhores gatos, cães e outros vídeos engraçados de animais\n2️⃣ https://www.youtube.com/watch?v=Il5Db1JZqEk 😃🐹 - cães  mais engraçados 2022\n3️⃣ https://www.youtube.com/watch?v=L_GeDDGnVII 🐴🦍 - Animais Silvestres e de Fazenda mais Divertidos \n4️⃣ https://www.youtube.com/watch?v=T3gF0Pzu7jU 😺😃 - Vídeos de animais engraçados - Tente não rir\n5️⃣ https://www.youtube.com/watch?v=m3vDUdk2ffw 🤣 - Novos Vídeos Engraçados de Animais de Estimação\n\nEspero que tenha gostado dos nossos vídeos engraçados e não se esqueça de se inscrever no canal 🙏 e partilhar este vídeo com os seus amigos!  😇 - https://www.youtube.com/watch?v=5TXwvNs9DAs\nTente não rir!\n\n#chihuahua #cachorro #animais\n\n» Para me contratar ou parcerias, só entrar em contato pelo E-mail: falaseuanimalcontato@gmail.com'}}","https://www.youtube.com/watch?v=FTyUyAK6XSQ","1","Relevância"
"QpsXyVOjSGM","CÃO AMIGO - Galinha Pintadinha 2 - OFICIAL","Ouça em: Spotify: https://open.spotify.com/artist/070CnHC2iZh5oLpyWYPf8h Amazon Music: https://amzn.to/GalinhaPintadinha ...","Galinha Pintadinha","UCBAb_DK4GYZqZR9MFA7y2Xg","https://www.youtube.com/channel/UCBAb_DK4GYZqZR9MFA7y2Xg","2018-01-15T19:45:54Z","1263596870","2416104","0","0","0","PT2M18S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/QpsXyVOjSGM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QpsXyVOjSGM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QpsXyVOjSGM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QpsXyVOjSGM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QpsXyVOjSGM/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/QpsXyVOjSGM/default.jpg","https://i.ytimg.com/vi/QpsXyVOjSGM/mqdefault.jpg","https://i.ytimg.com/vi/QpsXyVOjSGM/hqdefault.jpg","https://i.ytimg.com/vi/QpsXyVOjSGM/sddefault.jpg","https://i.ytimg.com/vi/QpsXyVOjSGM/maxresdefault.jpg","['galinha', 'galinha pintadinha', 'musica', 'infantil', 'desenho animado', 'pintinho amarelinho', 'galo carijó', 'borboletinha', 'mariana', 'clipe', 'cão amigo', 'cachorro', 'musica infantil', 'desenho', 'bebe', 'animação', 'clipes musicais', 'kids', 'familia', 'educativo', 'mundo bita', 'galinha pintadinha completo', 'clipe infantil', 'animais', 'galinha pintadinha album completo', 'galinha album completo', 'album completo', 'galinha vevo', 'auau', 'cachorrinho', 'bolofofos', 'palavra cantada', 'domingo abacaxi flamingo', 'funk do pão de queijo', 'bebê tubarão']","1","pt","pt","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']","","","","","","","","","processed","public","youtube","True","True","True","{'pt': {'title': 'CÃO AMIGO - Galinha Pintadinha 2 - OFICIAL', 'description': 'Ouça em:\nSpotify: https://open.spotify.com/artist/070CnHC2iZh5oLpyWYPf8h\nAmazon Music: https://amzn.to/GalinhaPintadinha \nApple Music: https://music.apple.com/br/artist/galinha-pintadinha/450813851\nDeezer: https://www.deezer.com/br/artist/1385868\nYouTube Music: https://music.youtube.com/channel/UCzbroYP8Yxe0CF5sYPn-mlQ\n\nAssista em:\nNetflix: https://www.netflix.com/br/title/70231705\nMax: https://www.max.com/br/pt/shows/galinha-pintadinha/32902d03-a458-409c-a2f1-88c50ed7dd6b\nGloboplay: https://globoplay.globo.com/categorias/infantil-galinha-pintadinha/\nPrime Video: https://www.primevideo.com/detail/Galinha-Pintadinha/0PDP61KBZ5A3WI0OREOFE8EEUU\n\nBaixe o App da Galinha: https://go.01-d.com/AppGalinhaPintadinha \nInstagram: https://www.instagram.com/galinhapintadinha_oficial/\nTikTok: https://www.tiktok.com/@galinha.oficial\nSite Oficial: http://www.galinhapintadinha.com.br\nLoja Oficial: https://www.amazon.com.br/stores/page/E5A68192-CCA4-4354-8B99-AC91B950790E\n\n© Bromelia Produções #GalinhaPintadinha'}}","https://www.youtube.com/watch?v=QpsXyVOjSGM","1","Relevância"
"2G-AQf1ewGs","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","","RUBINHO : DICAS / TUTORIAS / IDEIAS / VLOGS ","UCyWB6CR4dIC2TDvzS-P62Gw","https://www.youtube.com/channel/UCyWB6CR4dIC2TDvzS-P62Gw","2022-08-18T14:13:09Z","4123237","59191","0","0","530","PT10S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/2G-AQf1ewGs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2G-AQf1ewGs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2G-AQf1ewGs/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/2G-AQf1ewGs/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/2G-AQf1ewGs/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/2G-AQf1ewGs/default.jpg","https://i.ytimg.com/vi/2G-AQf1ewGs/mqdefault.jpg","https://i.ytimg.com/vi/2G-AQf1ewGs/hqdefault.jpg","https://i.ytimg.com/vi/2G-AQf1ewGs/sddefault.jpg","https://i.ytimg.com/vi/2G-AQf1ewGs/maxresdefault.jpg","[]","24","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-BR': {'title': 'Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023', 'description': ''}}","https://www.youtube.com/watch?v=2G-AQf1ewGs","1","Relevância"
"faB_oWSLMaw","a cachorra roubou meu marido kkkk l #humor #engraçado #cachorro #shorts","","Tio Baldo","UCXGb2Xm77q1fzpH5kJuDouQ","https://www.youtube.com/channel/UCXGb2Xm77q1fzpH5kJuDouQ","2025-10-20T13:20:01Z","7942948","292946","0","0","2207","PT1M1S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/faB_oWSLMaw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/faB_oWSLMaw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/faB_oWSLMaw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/faB_oWSLMaw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/faB_oWSLMaw/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/faB_oWSLMaw/default.jpg","https://i.ytimg.com/vi/faB_oWSLMaw/mqdefault.jpg","https://i.ytimg.com/vi/faB_oWSLMaw/hqdefault.jpg","https://i.ytimg.com/vi/faB_oWSLMaw/sddefault.jpg","https://i.ytimg.com/vi/faB_oWSLMaw/maxresdefault.jpg","[]","24","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Humour']","","","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': 'the dog stole my husband lol #humor #funny #dog #shorts', 'description': ''}, 'pt-BR': {'title': 'a cachorra roubou meu marido kkkk l #humor #engraçado #cachorro #shorts', 'description': ''}}","https://www.youtube.com/watch?v=faB_oWSLMaw","1","Relevância"
"PJzBIKvWckI","TÁ OLHANDO PARA OUTRO CACHORRO 😠🐶","","Amorinha ChowChow","UC66vWNnfmGSvKsLUtEQTomQ","https://www.youtube.com/channel/UC66vWNnfmGSvKsLUtEQTomQ","2023-12-07T20:32:00Z","52539507","730927","0","0","5192","PT9S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/PJzBIKvWckI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PJzBIKvWckI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PJzBIKvWckI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/PJzBIKvWckI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/PJzBIKvWckI/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/PJzBIKvWckI/default.jpg","https://i.ytimg.com/vi/PJzBIKvWckI/mqdefault.jpg","https://i.ytimg.com/vi/PJzBIKvWckI/hqdefault.jpg","https://i.ytimg.com/vi/PJzBIKvWckI/sddefault.jpg","https://i.ytimg.com/vi/PJzBIKvWckI/maxresdefault.jpg","[]","24","pt-PT","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","São Paulo","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': 'ARE YOU LOOKING AT ANOTHER DOG 😠🐶', 'description': ''}, 'pt-PT': {'title': 'TÁ OLHANDO PARA OUTRO CACHORRO 😠🐶', 'description': ''}}","https://www.youtube.com/watch?v=PJzBIKvWckI","1","Relevância"
"-2rO45F-Wek","Cachorrada Grande  #mizaelsilva #cachorro #shots #engraçado","Mizael ajuda a recuperar cachorra no CIO, senhor não entende oque o Mizael esta falando, e no final da tudo certo, dão comida ...","Mal Cortado","UCvwqGgcf3f_FN8dE5EAf5vg","https://www.youtube.com/channel/UCvwqGgcf3f_FN8dE5EAf5vg","2025-12-12T14:56:51Z","0","0","0","0","0","PT1M55S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/-2rO45F-Wek/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-2rO45F-Wek/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-2rO45F-Wek/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-2rO45F-Wek/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/-2rO45F-Wek/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/-2rO45F-Wek/default.jpg","https://i.ytimg.com/vi/-2rO45F-Wek/mqdefault.jpg","https://i.ytimg.com/vi/-2rO45F-Wek/hqdefault.jpg","https://i.ytimg.com/vi/-2rO45F-Wek/sddefault.jpg","https://i.ytimg.com/vi/-2rO45F-Wek/maxresdefault.jpg","[]","23","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Humour']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Cachorrada Grande  #mizaelsilva #cachorro #shots #engraçado', 'description': 'Mizael ajuda a recuperar cachorra no CIO, senhor não entende oque o Mizael esta falando, e no final da tudo certo, dão comida para a cachorra.\n\n#humor \n#shots \n#corte \n#mizaelsilva \n#comedia \n#cachorro \n#veterinaria'}}","https://www.youtube.com/watch?v=-2rO45F-Wek","2","Data de publicação"
"sXjLeVGqfkM","#petlove #pets #doguinho #musique #modapet #cachorro #petsfofinhos #petlover","","Nascimento Construção De tudo um pouco","UCfdgKnxGKX0R0l23QuFqHYQ","https://www.youtube.com/channel/UCfdgKnxGKX0R0l23QuFqHYQ","2025-12-12T14:41:01Z","891","11","0","0","0","PT10S","2d","hd","false","True","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/sXjLeVGqfkM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sXjLeVGqfkM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sXjLeVGqfkM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/sXjLeVGqfkM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/sXjLeVGqfkM/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/sXjLeVGqfkM/default.jpg","https://i.ytimg.com/vi/sXjLeVGqfkM/mqdefault.jpg","https://i.ytimg.com/vi/sXjLeVGqfkM/hqdefault.jpg","https://i.ytimg.com/vi/sXjLeVGqfkM/sddefault.jpg","https://i.ytimg.com/vi/sXjLeVGqfkM/maxresdefault.jpg","[]","28","pt-BR","pt-BR","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'en-US': {'title': '#petlove #pets #doggy #music #petfashion #dog #cutepets #petlover', 'description': ''}, 'pt-BR': {'title': '#petlove #pets #doguinho #musique #modapet #cachorro #petsfofinhos #petlover', 'description': ''}}","https://www.youtube.com/watch?v=sXjLeVGqfkM","2","Data de publicação"
"dGGkmdaYibA","Señales que tu perro hace… cuando TE AMA MÁS de lo que tú crees","perros #mascota #cachorro #perrostiktok #salud.","Salud_canina07","UC-LR10mtTGH7mZvkKCJ0tLw","https://www.youtube.com/channel/UC-LR10mtTGH7mZvkKCJ0tLw","2025-12-12T14:22:25Z","593","22","0","0","0","PT22S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/dGGkmdaYibA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dGGkmdaYibA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dGGkmdaYibA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dGGkmdaYibA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dGGkmdaYibA/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/dGGkmdaYibA/default.jpg","https://i.ytimg.com/vi/dGGkmdaYibA/mqdefault.jpg","https://i.ytimg.com/vi/dGGkmdaYibA/hqdefault.jpg","https://i.ytimg.com/vi/dGGkmdaYibA/sddefault.jpg","https://i.ytimg.com/vi/dGGkmdaYibA/maxresdefault.jpg","[]","22","es","en","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'es': {'title': 'Señales que tu perro hace… cuando TE AMA MÁS de lo que tú crees', 'description': '#perros #mascota #cachorro #perrostiktok #salud'}}","https://www.youtube.com/watch?v=dGGkmdaYibA","2","Data de publicação"
"mgC7GDVzybU","Só o Cachorro Viu…","Durante a madrugada, uma mulher dorme tranquilamente quando algo invisível começa a mexer com ela. O cobertor se move ...","mistérios Reais","UCXIxN3i1HxWjZ6dwcblhPvw","https://www.youtube.com/channel/UCXIxN3i1HxWjZ6dwcblhPvw","2025-12-12T14:01:31Z","1221","0","0","0","0","PT11S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/mgC7GDVzybU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mgC7GDVzybU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mgC7GDVzybU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/mgC7GDVzybU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/mgC7GDVzybU/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/mgC7GDVzybU/default.jpg","https://i.ytimg.com/vi/mgC7GDVzybU/mqdefault.jpg","https://i.ytimg.com/vi/mgC7GDVzybU/hqdefault.jpg","https://i.ytimg.com/vi/mgC7GDVzybU/sddefault.jpg","https://i.ytimg.com/vi/mgC7GDVzybU/maxresdefault.jpg","['mulher dormindo, cachorro vê algo, paranormal, força invisível, terror, assustador, creepy, sobrenatural, short de terror, fenômeno inexplicável, câmera de segurança']","22","pt-PT","","none","[]","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Só o Cachorro Viu…', 'description': 'Durante a madrugada, uma mulher dorme tranquilamente quando algo invisível começa a mexer com ela. O cobertor se move sozinho, a cama faz um leve rangido… e seu cachorro, deitado ao lado, levanta a cabeça imediatamente. Ele rosna para o canto escuro do quarto, como se estivesse vendo algo que a câmera não mostra.\nA mulher continua dormindo.\nMas o cachorro não tira os olhos daquela sombra.\n\n#terror #assustador #paranormal #creepy #sobrenatural #misterio #shorts #horror #cameraoculta #inexplicavel #cachorro'}, 'en-US': {'title': 'Only the dog saw…', 'description': ""During the early morning hours, a woman sleeps peacefully when something invisible begins to disturb her. The blanket moves on its own, the bed makes a slight creak… and her dog, lying beside her, immediately raises its head. It growls at the dark corner of the room, as if it were seeing something the camera doesn't show.\nThe woman continues sleeping.\n\nBut the dog doesn't take its eyes off that shadow.\n\n#horror #scary #paranormal #creepy #supernatural #mystery #shorts #horror #hiddencamera #inexplicable #dog""}}","https://www.youtube.com/watch?v=mgC7GDVzybU","2","Data de publicação"
"Z95U5akSHwM","Esse é o cachorro mais fofo do mundo.","Edição feita por min (Gatito) Créditos: Sobre os Direitos Autorais: Se tiver algo aqui que for seu e você quiser os devidos ...","Gatito ","UCgqRyCFnueqZEn3C4QL9GKw","https://www.youtube.com/channel/UCgqRyCFnueqZEn3C4QL9GKw","2025-12-12T13:01:25Z","763","62","0","0","0","PT1M1S","2d","hd","false","False","{}","rectangular","{'default': {'url': 'https://i.ytimg.com/vi/Z95U5akSHwM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Z95U5akSHwM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Z95U5akSHwM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Z95U5akSHwM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Z95U5akSHwM/maxresdefault.jpg', 'width': 1280, 'height': 720}}","https://i.ytimg.com/vi/Z95U5akSHwM/default.jpg","https://i.ytimg.com/vi/Z95U5akSHwM/mqdefault.jpg","https://i.ytimg.com/vi/Z95U5akSHwM/hqdefault.jpg","https://i.ytimg.com/vi/Z95U5akSHwM/sddefault.jpg","https://i.ytimg.com/vi/Z95U5akSHwM/maxresdefault.jpg","[]","22","pt-PT","pt-PT","none","[]","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']","","","","","","","","","processed","public","youtube","True","True","False","{'pt-PT': {'title': 'Esse é o cachorro mais fofo do mundo.', 'description': '👻 Edição feita por min (Gatito)\n\n👍 Créditos:\n\n\n🤖 Sobre os Direitos Autorais: Se tiver algo aqui que for seu e você quiser os devidos créditos ou remoção do conteúdo entrar em contato comigo, tudo será resolvido com respeito.\n\n⚙️ Email:  \n\n\n#animais #shorts #animaisfofos #cachorro #cachorrinho'}}","https://www.youtube.com/watch?v=Z95U5akSHwM","2","Data de publicação"
