"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"R35r","https://itunes.apple.com/br/reviews/id1793812434","1","Mais uma bandida que estorque cobrando taxas abusivas","Taxa de transferência abusiva rede plasma 120x maior rede sol 6x acima rede bep20 7x valor acima tão passando
Fome avisem!","0","2025-11-20T17:20:56-07:00","13422178527","4.4.0","0","4","Piores avaliadas"
"Alexandre-0","https://itunes.apple.com/br/reviews/id1647728307","1","Minha experiência não foi positiva","Mandam muito e-mail marketing, coloca dificuldade na hora de apagar a conta no aplicativo. Não gostei","0","2024-04-17T17:43:51-07:00","11171241657","3.107.0","0","4","Piores avaliadas"
"Oba0582","https://itunes.apple.com/br/reviews/id536197787","1","Kucoin stole $2k from my account","In April 2024, I deposited usdt on kucoin, with which I bought around $2k worth of FOXY token. Suddenly all my FOXY tokens disappeared, and also all related transaction history. The other tokens remain. They do not reply to my requests. Stay away from this exchange.","0","2024-05-27T14:18:17-07:00","11314202104","3.109.0","0","4","Piores avaliadas"
"alexandrelacerda","https://itunes.apple.com/br/reviews/id645939804","1","Plataforma atrasada e burocrática","Pra criar uma nova conta que foi excluída há anos precisa ter outro e-mail e outro número de telefone. Imagina ter que criar um novo e-mail e um novo chip só para ter conta na Kucoin. Usem Binance , Gate.io e Kraken que respeitam o cliente e oferecem soluções que acompanham o nosso tempo.","0","2025-01-02T06:21:43-07:00","12135691281","3.109.0","0","4","Piores avaliadas"
"vitorcolombo","https://itunes.apple.com/br/reviews/id660263695","1","Cu coin","Pessimo, transferi da Binance para a plataforma deles e não chegou, além de ser nada intuitivo o app","0","2025-01-08T14:46:48-07:00","12161101010","3.109.0","0","4","Piores avaliadas"
"WallaceMouraRN","https://itunes.apple.com/br/reviews/id1628499523","1","Brasileiros não conseguem sacar!","Não recomendo esse app para brasileiros porque depois que investir não tem mais como sacar em Real para sua conta, ou seja, vai perder o seu dinheiro! Além que não oferecem suporte em português e não me ajudaram quando precisei! 😠😖😣😤","0","2024-09-02T09:22:50-07:00","11681357219","3.109.0","0","4","Piores avaliadas"
"Andre calado","https://itunes.apple.com/br/reviews/id1649680118","1","Estorno depósito Fiat Brl","Fiz um depósito dia 22/01 com cpf diferente da minha conta e até dia 14/02 não tive o reembolso… Binance o estorno é na HORA","0","2025-02-14T05:22:01-07:00","12309749568","3.127.0","0","4","Piores avaliadas"
"1nordestino","https://itunes.apple.com/br/reviews/id1410226016","1","Problema","Não recomendo, estou com problema e eles não ajudam","0","2025-05-13T17:00:29-07:00","12653272312","3.133.0","0","4","Piores avaliadas"
"Meloni2285","https://itunes.apple.com/br/reviews/id449897254","1","NÃO DEPOSITEM DINHEIRO, FUI ROUBADO!","Efetuei um pix para eles faz mais de 3 meses que entro em contato sempre e eles ficam de estornar e nunca estornam o pix, aconteceu isso com diversas pessoas, olhem no reclame aqui, vários perderam 10 mil, 50 mil, 70mil… Não depositem, uma hora pode ser você. Eles deixam você ir depositando e uma certa hora eles não creditam, foge pessoal!","0","2024-02-21T20:24:57-07:00","10965733121","3.102.0","0","4","Piores avaliadas"
"satanás de aplicativo","https://itunes.apple.com/br/reviews/id1353881527","2","Mando vender não vende, mando comprar não compra, não entendo esse negócio….","Complicado","0","2024-07-13T19:22:40-07:00","11490505106","3.109.0","0","4","Piores avaliadas"
"Ednelsonbrbs","https://itunes.apple.com/br/reviews/id1048613729","3","Bom","O App é ótimo porém falta a opção de converter brl para Usdt entre outras deveria ser mais simples de converter as moedas no meu caso já tentei inúmeras vezes e sem sucesso e com isso perdi muito dinheiro porque não consegui comprar o que eu queria,espero que tomem atenção sobre isso","0","2024-06-05T03:52:19-07:00","11345668771","3.109.0","0","4","Piores avaliadas"
"Hjsnsnsjsja","https://itunes.apple.com/br/reviews/id1610395482","4","Bom","Gostei","0","2024-07-25T10:15:18-07:00","11534052682","3.109.0","0","4","Piores avaliadas"
"ECMPva","https://itunes.apple.com/br/reviews/id108264470","4","Good App","To be better and get 5 stars, add the option to use security keys as 2FA!","0","2024-05-21T13:02:32-07:00","11292258891","3.109.0","0","4","Piores avaliadas"
"leorecoa","https://itunes.apple.com/br/reviews/id1263411275","4","Ambiente seguro e intuitivo para pessoas inteligentes!","Muito boa a grade e a interação do app com o investidor","0","2024-05-19T09:08:08-07:00","11284616722","3.108.0","0","4","Piores avaliadas"
"Cavbranca","https://itunes.apple.com/br/reviews/id1414826756","4","Futuros","Dificuldade de colocar a grade no gráfico para acompanhar a operação","0","2025-01-17T01:38:27-07:00","12194485402","3.109.0","0","4","Piores avaliadas"
"Marina18999","https://itunes.apple.com/br/reviews/id1287899620","5","Ótimo app para cripto! 👍","Eu venho usando o KuCoin há algum tempo e tem sido uma experiência incrível. 🎉 

Não se esqueça de usar o código letsgooo ao se registrar para obter um desconto de 10% na comissão de negociação e recompensa de até 700$ após o primeiro depósito. As taxas de comissão são as melhores que você encontrará, geralmente variando entre 0.1% e 0.2%. As funções são intuitivas e fáceis de usar, tornando a negociação de criptomoedas uma brisa. 💵","0","2025-02-06T04:17:03-07:00","12277499501","3.121.3","0","4","Piores avaliadas"
"17 savagegeee","https://itunes.apple.com/br/reviews/id1719334704","5","Good","Bom app","0","2024-12-09T16:58:03-07:00","12045472569","3.109.0","0","4","Piores avaliadas"
"felipe_rosa4","https://itunes.apple.com/br/reviews/id464492272","5","God","God","0","2024-12-04T07:53:57-07:00","12025085278","3.109.0","0","4","Piores avaliadas"
"Avaliadormegasena","https://itunes.apple.com/br/reviews/id1550706522","5","Muito bom o app","Usem meu codigo: QBSXFQU6","0","2024-03-02T11:29:45-07:00","11000991034","3.103.0","0","4","Piores avaliadas"
