"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"$eckomaru","https://itunes.apple.com/br/reviews/id605413593","1","Nao consigo acessar","Tenho conta mas não consigo logar, não chega nem SMS nem email de confirmação… como consigo acessar a conta deste modo?","0","2025-11-17T13:53:30-07:00","13410517434","4.1.13","0","4","Piores avaliadas"
"Camis jgkvss","https://itunes.apple.com/br/reviews/id1667084078","1","Péssima experiência","Minha conta bloqueou eu preciso do meu dinheiro que está lá","0","2025-08-12T13:29:32-07:00","13008120089","4.0.38","0","4","Piores avaliadas"
"Pr0gr4m4d0r","https://itunes.apple.com/br/reviews/id424165242","1","Não funciona no iPad","Fica no loading eterno. 1 ano depois e ainda não funciona no iPad.","0","2025-08-23T05:50:38-07:00","13050868176","4.0.40","0","4","Piores avaliadas"
"Felipe Canuto02","https://itunes.apple.com/br/reviews/id1612584086","1","Face","Só de ter que fazer a facial. Já não é seguro","0","2025-08-29T03:11:29-07:00","13073859516","4.0.42","0","4","Piores avaliadas"
"Larissa 1313","https://itunes.apple.com/br/reviews/id1569932654","1","Muita taxa","1","1","2025-08-05T08:41:04-07:00","12979432637","4.0.36","0","4","Piores avaliadas"
"Afonsoh","https://itunes.apple.com/br/reviews/id114439029","1","Experiência decepcionante!!!","Depois de testar a Bipa por algumas semanas e tendo alguns aborrecimentos desisti. Nunca consegui fazer o saque grátis tão divulgado, mesmo tendo 4x mais recursos em BTC do que o mínimo exigido e ter que arcar com os elevados Spread da Bipa. O suporte é sofrível, não resolve nada e tudo dizem que responderão em 3 a 5 dias úteis.
Me aborreci, saquei meus recursos, mesmo pagando caro pelo saque, já que o saque grátis é Fake e agora estou tentando verificar como encerrar minha conta.
Não recomendo, existem outras opções bem mais baratas e melhores.","0","2025-09-28T08:52:09-07:00","13196658547","4.1.1","0","4","Piores avaliadas"
"Jones Manoel1","https://itunes.apple.com/br/reviews/id1799337037","1","Nao abre","Nao esta abrindo de jeito nenhum - 03/11/2025","0","2025-11-03T11:49:26-07:00","13352489097","4.1.11","0","4","Piores avaliadas"
"estenio1987","https://itunes.apple.com/br/reviews/id1372410550","2","Não tá abrindo","Meu iPhone é 15, versão 26, o aplicativo tá fechando quando tento abrir e não abre de jeito nenhum","0","2025-11-05T16:01:10-07:00","13361538747","4.1.11","0","4","Piores avaliadas"
"ErickTIF","https://itunes.apple.com/br/reviews/id541022670","2","Não está abrindo","O App tá travando na hora de fazer reconhecimento facial mesmo com as permissões de câmera ativa.","0","2025-11-15T06:17:06-07:00","13400995116","4.1.13","0","4","Piores avaliadas"
"Adierson Monteiro","https://itunes.apple.com/br/reviews/id455254150","3","Interessante, mas muito caro!","Pode ser uma opção interessante para empresas que queiram receber o dinheiro e já converter para BTC. 

Porém é uma opção extremamente cara! R$60 para fazer uma transferência de BTC para outra carteira… bizarro!

Se o seu objetivo for pessoal, há opções melhores e bem mais baratas.","0","2025-08-28T11:02:28-07:00","13071454039","4.0.41","0","4","Piores avaliadas"
