"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"FspTrash","https://itunes.apple.com/br/reviews/id1498693766","1","Notification spam impossible deactivate","[p2p] unread messages","0","2025-10-17T11:17:17-07:00","13279102832","5.5.1","0","2","Mais antigos"
"Klebynho11","https://itunes.apple.com/br/reviews/id1815263457","5","A melhor","Malhar corretora do Mundo.","0","2025-10-26T11:36:52-07:00","13317838572","5.6.0","0","2","Mais antigos"
"Tuta.Rodrigues","https://itunes.apple.com/br/reviews/id1521457359","1","PROMOÇÕES ENGANOSAS!!","Entrei na plataforma com a intenção de começar a operar no mercado de criptomoesas e recebi algumas promoções de novo candidato , as quais dediquei tempo e dinheiro pra fazer. Conclui, e ficou por 3 dias em análise, no final eles disseram que a campanha foi revogada pois foi encontrado movimentações suspeitas em minha conta..... Pura enganação! Minha conta estava toda verificada, com selfie e comprovante de endereço! Retirei meu dinheiro, vendi meus ativos e encerrei a conta! UMA PLATAFORMA QUE AGE ASSIM COM NOVOS USUÁRIOS, NAO MERECE MINHA CONFIANÇA! 
Sem contar que o app não achei nada intuitivo, complexo , funções escondidas , por exemplo o saque que não consegui fazer pelo app.","0","2025-10-26T19:02:49-07:00","13319108576","5.6.0","0","2","Mais antigos"
"Will_corrazza","https://itunes.apple.com/br/reviews/id345598215","5","Top demais","Muito fácil e segura!","0","2025-10-27T18:56:58-07:00","13323308460","5.6.5","0","2","Mais antigos"
"Glauber m","https://itunes.apple.com/br/reviews/id520395153","1","Suporte ruim","Tudo Robotizado, o
Usuário não tem Chance de resolver nada, muita
Instabilidade!","0","2025-10-30T15:42:43-07:00","13335503151","5.6.5","0","2","Mais antigos"
"sergio kodama","https://itunes.apple.com/br/reviews/id269724709","1","App não confiável","Empresa despreparada! Não percam tempo !","0","2025-11-05T15:16:20-07:00","13361423618","5.6.5","0","2","Mais antigos"
"andersonhmds","https://itunes.apple.com/br/reviews/id618415223","1","Levei um golpe","0","0","2025-11-10T01:28:25-07:00","13379849795","5.6.6","0","2","Mais antigos"
"Tiagoc95","https://itunes.apple.com/br/reviews/id1611896704","1","Não cumprem a oferta.","a corretora não é de confiança, fazem uma oferta e depois simplesmente dizem que você não cumpriu com regulamento, sem especificar sua conduta ou dar mais detalhes. Assim qualquer um faz oferta né.","0","2025-11-12T18:43:06-07:00","13391038950","5.7.0","0","2","Mais antigos"
"unhappy_coustomer","https://itunes.apple.com/br/reviews/id1570622286","1","do not use bybit","terrible in all","0","2025-11-27T13:11:43-07:00","13448262303","5.7.5","0","2","Mais antigos"
"eueirieueiei","https://itunes.apple.com/br/reviews/id435219124","1","Oscilação comparado ao Padrão TradingView sempre pega stop","0","0","2025-12-09T13:41:01-07:00","13495082595","5.8.1","0","2","Mais antigos"
