"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Savedrablack","https://itunes.apple.com/br/reviews/id1698871283","5","O código está funcionando c826dkdkdu","Porém vc tem que fazer uma compra de cripto e usar o código c826dkdkdu , com esse código dá certo sim eu ganhei 25 reais! Depois de uma transação!","0","2025-10-01T22:11:17-07:00","13212199422","3.219","0","2","Mais antigos"
"Robpedroso","https://itunes.apple.com/br/reviews/id1389702025","5","Ótimo APP","Me ajuda muito na vida financeira","0","2025-10-11T06:05:13-07:00","13252504116","3.219.01","0","2","Mais antigos"
"Andrew-br","https://itunes.apple.com/br/reviews/id145933068","4","Near perfect","It’s awesome. But the spread could be way better for users.","0","2025-10-18T16:58:32-07:00","13284458289","3.219.01","0","2","Mais antigos"
"Julitos1979","https://itunes.apple.com/br/reviews/id49301724","1","Péssimo","Simplesmente você paga por uma assinatura e o produto não funciona. O suporte é horrível, e apesar do layout ser bonito, é só o que esse app e o cartão são: bonitinhos, inúteis e vão fazer você perder dias em suporte sem fim, e sem solução pro seu problema. Conversar com uma porta seria mais útil.","0","2025-10-22T00:50:31-07:00","13298478435","3.219.10","0","2","Mais antigos"
"Gabriel HL98","https://itunes.apple.com/br/reviews/id407369254","1","Não libero acesso na conta","Minha conta ficou restrita do nada para entrar pedindo para enviar novo documento e face, tento fazer e não vai de jeito nenhum! Só fica falado que a qualidade tá ruim, que vai ser analisado e vou receber email enquanto isso tento entra de novo e aparece tudo de novo, enquanto isso eu perdendo baixa do BTC para comprar, vou para outra corretora e depois transferir ativos 😫","0","2025-10-25T07:57:28-07:00","13312592085","3.219.10","0","2","Mais antigos"
"hilariogurgel","https://itunes.apple.com/br/reviews/id156853622","5","Muito top","Muito top","0","2025-11-02T07:59:31-07:00","13347343038","3.219.10","0","2","Mais antigos"
"Dr. Álvaro","https://itunes.apple.com/br/reviews/id196072594","5","Fácil","Completo e fácil de usar.","0","2025-11-04T03:33:22-07:00","13354962696","3.220","0","2","Mais antigos"
"Alvin.84","https://itunes.apple.com/br/reviews/id173420173","5","Rewards Hub","As missões que são diamantes todos os dias agora estão aqui.","0","2025-11-10T17:09:04-07:00","13382751606","3.220.30","0","2","Mais antigos"
"Mathias Chassot","https://itunes.apple.com/br/reviews/id1776235008","1","Experiência péssima","O app permite que você envie o dinheiro sem, necessariamente, cadastrar uma forma de retirar ele. Pois então, coloquei R$500 reais e até tive lucro, porém, o app está há mais de um mês para ""realizar a verificação"" dos meus documentos a fim de cadastrar o cartão para retirar o dinheiro. Nesse tempo, passou a alta das moedas e estou num prejuízo enorme, por puro descaso da equipe que avalia os documentos. Contatei o suporte diversas vezes e só me foi passado que eu deveria ""continuar esperando"", vergonhoso.","0","2025-11-24T08:56:22-07:00","13436142339","3.221.11","0","2","Mais antigos"
"Tiagoc95","https://itunes.apple.com/br/reviews/id1611896704","1","Taxas muito altas.","transferi bitcoins entre carteiras e quase 10% foram de taxas.","0","2025-12-01T07:21:46-07:00","13462903676","3.221.11","0","2","Mais antigos"
