rank,nome,url,descricao,estrelas,watchers,forks,linguagem,criado,atualizado,pushed_at,tamanho,licenca,licenca_spdx,topics,open_issues,default_branch,archived,disabled,private,fork,owner,owner_type,owner_url,owner_avatar,has_issues,has_projects,has_wiki,has_pages,has_downloads,allow_forking,is_template,web_commit_signoff_required,visibility,forks_url,clone_url,homepage,termo
11,IsaacRudich/BipartiteMatching.jl,https://github.com/IsaacRudich/BipartiteMatching.jl,Fast and scalable max cardinality matching for bipartite graphs,27,27,1,Julia,2022-05-27T15:41:33Z,2025-12-03T21:40:44Z,2025-05-03T10:57:19Z,62,MIT License,MIT,,0,master,False,False,False,False,IsaacRudich,User,https://github.com/IsaacRudich,https://avatars.githubusercontent.com/u/65783146?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/IsaacRudich/BipartiteMatching.jl/forks,https://github.com/IsaacRudich/BipartiteMatching.jl.git,,bipa
12,bipaywallet/bipay-wallet-android,https://github.com/bipaywallet/bipay-wallet-android,币付钱包APP安卓版,26,26,18,Java,2018-11-13T02:58:05Z,2024-08-22T01:48:43Z,2018-11-23T09:59:25Z,10663,,,"bipay, cryptocurrency, opensource, wallet",3,master,False,False,False,False,bipaywallet,User,https://github.com/bipaywallet,https://avatars.githubusercontent.com/u/44968286?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/bipaywallet/bipay-wallet-android/forks,https://github.com/bipaywallet/bipay-wallet-android.git,https://www.bipay.io,bipa
13,Xunius/bipartite_matching,https://github.com/Xunius/bipartite_matching,Enumerate all maximum matchings in bipartite graph in Python,23,23,11,Python,2017-06-29T07:42:01Z,2025-05-16T11:11:19Z,2024-01-15T06:49:29Z,6,,,,1,master,False,False,False,False,Xunius,User,https://github.com/Xunius,https://avatars.githubusercontent.com/u/8076931?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Xunius/bipartite_matching/forks,https://github.com/Xunius/bipartite_matching.git,,bipa
14,sharejing/BiPaR,https://github.com/sharejing/BiPaR,"This repository contains datasets (including testing set) for EMNLP-IJCNLP 2019 paper ""BiPaR: A Bilingual Parallel Dataset for Multilingual and Cross-lingual Reading Comprehension on Novels""",23,23,0,Python,2019-10-25T03:14:58Z,2025-01-13T16:42:53Z,2021-07-13T04:44:28Z,6873,,,reading-comprehension,1,master,False,False,False,False,sharejing,User,https://github.com/sharejing,https://avatars.githubusercontent.com/u/33115703?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/sharejing/BiPaR/forks,https://github.com/sharejing/BiPaR.git,,bipa
15,Taoistzou/fixed-time-bipartite-consensus-of-multi-agent-system-with-disturbances,https://github.com/Taoistzou/fixed-time-bipartite-consensus-of-multi-agent-system-with-disturbances,固定时间二分一致性,18,18,2,MATLAB,2022-03-25T02:28:36Z,2025-10-24T03:08:05Z,2022-03-25T02:30:55Z,680,,,,0,master,False,False,False,False,Taoistzou,User,https://github.com/Taoistzou,https://avatars.githubusercontent.com/u/52144397?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Taoistzou/fixed-time-bipartite-consensus-of-multi-agent-system-with-disturbances/forks,https://github.com/Taoistzou/fixed-time-bipartite-consensus-of-multi-agent-system-with-disturbances.git,,bipa
16,Bipan101/bipan101,https://github.com/Bipan101/bipan101,,16,16,0,,2024-07-04T02:51:56Z,2025-12-02T17:25:53Z,2025-12-02T17:25:49Z,51,,,,0,Main,False,False,False,False,Bipan101,User,https://github.com/Bipan101,https://avatars.githubusercontent.com/u/67128157?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Bipan101/bipan101/forks,https://github.com/Bipan101/bipan101.git,,bipa
17,bipaywallet/bipay-wallet-ios,https://github.com/bipaywallet/bipay-wallet-ios,币付钱包个人版IOS端,15,15,11,Objective-C,2018-11-13T02:27:22Z,2022-02-11T10:28:06Z,2018-12-21T09:10:54Z,54092,,,"bipay, cryptocurrency, objective-c, opensource, wallet",2,master,False,False,False,False,bipaywallet,User,https://github.com/bipaywallet,https://avatars.githubusercontent.com/u/44968286?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/bipaywallet/bipay-wallet-ios/forks,https://github.com/bipaywallet/bipay-wallet-ios.git,https://www.bipay.io,bipa
18,friggeri/css-bipartite-compression,https://github.com/friggeri/css-bipartite-compression,Companion repo of:,14,14,1,Python,2012-09-25T14:16:11Z,2016-08-01T06:14:47Z,2012-10-16T05:15:26Z,198,,,,0,master,False,False,False,False,friggeri,User,https://github.com/friggeri,https://avatars.githubusercontent.com/u/106686?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/friggeri/css-bipartite-compression/forks,https://github.com/friggeri/css-bipartite-compression.git,http:/friggeri.net/blog/a-genetic-approach-to-css-compression/,bipa
19,mikolalysenko/bipartite-matching,https://github.com/mikolalysenko/bipartite-matching,Maximum bipartite matching in an unweighted graph,13,13,4,JavaScript,2014-01-23T22:54:59Z,2020-07-30T12:49:54Z,2014-04-29T00:48:14Z,160,MIT License,MIT,,0,master,False,False,False,False,mikolalysenko,User,https://github.com/mikolalysenko,https://avatars.githubusercontent.com/u/231686?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/mikolalysenko/bipartite-matching/forks,https://github.com/mikolalysenko/bipartite-matching.git,,bipa
20,SleekPanther/bipartite-matching,https://github.com/SleekPanther/bipartite-matching,Application of Ford-Fulkerson algorithm to find the maximum matching between 2 sides of a bipartite graph,12,12,4,Java,2017-04-15T14:00:04Z,2025-02-04T08:00:54Z,2017-04-21T11:14:57Z,806,,,"algorithm, bipartite-graphs, bipartite-network, capacity, cardinality, directed-edges, directed-graphs, flow-network, flow-networks, ford-fulkerson, graph, match, maxflow, maximum-matching",0,master,False,False,False,False,SleekPanther,User,https://github.com/SleekPanther,https://avatars.githubusercontent.com/u/15304528?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/SleekPanther/bipartite-matching/forks,https://github.com/SleekPanther/bipartite-matching.git,,bipa
21,fahrbach/edge-weighted-online-bipartite-matching,https://github.com/fahrbach/edge-weighted-online-bipartite-matching,Edge-weighted online bipartite matching (JACM 2022),12,12,1,Jupyter Notebook,2020-04-15T13:39:03Z,2025-05-27T14:35:00Z,2023-06-18T20:00:37Z,9,MIT License,MIT,,0,master,False,False,False,False,fahrbach,User,https://github.com/fahrbach,https://avatars.githubusercontent.com/u/4877237?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/fahrbach/edge-weighted-online-bipartite-matching/forks,https://github.com/fahrbach/edge-weighted-online-bipartite-matching.git,,bipa
22,HekpoMaH/Neural-Bipartite-Matching,https://github.com/HekpoMaH/Neural-Bipartite-Matching,,11,11,7,Jupyter Notebook,2020-05-20T08:24:05Z,2025-07-25T21:01:09Z,2024-07-06T12:23:56Z,76494,,,,2,master,False,False,False,False,HekpoMaH,User,https://github.com/HekpoMaH,https://avatars.githubusercontent.com/u/8327849?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/HekpoMaH/Neural-Bipartite-Matching/forks,https://github.com/HekpoMaH/Neural-Bipartite-Matching.git,,bipa
23,dberm22/Bipartite-Solver,https://github.com/dberm22/Bipartite-Solver,Presenting 4 different algorithms to solve bipartite graphs,11,11,3,Java,2015-04-17T02:09:41Z,2024-06-06T23:16:38Z,2021-02-22T16:54:39Z,1505,MIT License,MIT,,0,master,False,False,False,False,dberm22,User,https://github.com/dberm22,https://avatars.githubusercontent.com/u/742166?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/dberm22/Bipartite-Solver/forks,https://github.com/dberm22/Bipartite-Solver.git,,bipa
24,jgalgarra/bipartgraph,https://github.com/jgalgarra/bipartgraph,,11,11,2,JavaScript,2017-06-14T19:52:34Z,2025-05-28T13:31:33Z,2025-05-28T13:31:30Z,81160,MIT License,MIT,,1,master,False,False,False,False,jgalgarra,User,https://github.com/jgalgarra,https://avatars.githubusercontent.com/u/7372683?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/jgalgarra/bipartgraph/forks,https://github.com/jgalgarra/bipartgraph.git,,bipa
25,tylersnetwork/signed_bipartite_networks,https://github.com/tylersnetwork/signed_bipartite_networks,Balance in Signed Bipartite Networks (CIKM 2019),9,9,4,Python,2019-11-09T05:50:29Z,2025-03-19T03:03:40Z,2020-06-22T04:39:57Z,609,MIT License,MIT,,0,master,False,False,False,False,tylersnetwork,User,https://github.com/tylersnetwork,https://avatars.githubusercontent.com/u/19414966?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/tylersnetwork/signed_bipartite_networks/forks,https://github.com/tylersnetwork/signed_bipartite_networks.git,,bipa
26,S1mpleCod/cohesive_subgraph_bipartite,https://github.com/S1mpleCod/cohesive_subgraph_bipartite,This is an efficient algorithm for maximal biclique enumeration,9,9,2,C++,2022-04-19T02:14:27Z,2025-10-08T11:29:38Z,2023-07-19T10:10:03Z,1470,,,"bicliques, maximal",1,main,False,False,False,False,S1mpleCod,User,https://github.com/S1mpleCod,https://avatars.githubusercontent.com/u/85670688?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/S1mpleCod/cohesive_subgraph_bipartite/forks,https://github.com/S1mpleCod/cohesive_subgraph_bipartite.git,,bipa
27,ilyabo/d3-bipartite,https://github.com/ilyabo/d3-bipartite,D3 layout for drawing weighted bipartite graphs.,9,9,1,JavaScript,2015-08-07T09:12:51Z,2022-02-24T18:51:46Z,2018-11-08T09:51:48Z,92,MIT License,MIT,,0,master,False,False,False,False,ilyabo,User,https://github.com/ilyabo,https://avatars.githubusercontent.com/u/351828?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/ilyabo/d3-bipartite/forks,https://github.com/ilyabo/d3-bipartite.git,,bipa
28,junipertcy/bipartiteSBM-MCMC,https://github.com/junipertcy/bipartiteSBM-MCMC,C++ implementation of a MCMC sampler for the (microcanonical) bipartite SBM,8,8,1,C++,2017-07-28T11:19:03Z,2024-02-05T16:34:29Z,2023-05-17T19:43:05Z,216,GNU General Public License v3.0,GPL-3.0,"bipartite-network, clustering, graph-algorithms, inference, model-selection, network-science, stochastic-block-model",0,master,False,False,False,False,junipertcy,User,https://github.com/junipertcy,https://avatars.githubusercontent.com/u/8808414?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/junipertcy/bipartiteSBM-MCMC/forks,https://github.com/junipertcy/bipartiteSBM-MCMC.git,,bipa
29,yanxinzhangcs/Top-r-Influential-Community-Search-in-Bipartite-Graphs,https://github.com/yanxinzhangcs/Top-r-Influential-Community-Search-in-Bipartite-Graphs,,8,8,0,C++,2024-07-28T17:12:18Z,2025-06-05T08:44:13Z,2024-12-26T04:58:22Z,43,,,,0,master,False,False,False,False,yanxinzhangcs,User,https://github.com/yanxinzhangcs,https://avatars.githubusercontent.com/u/176827248?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/yanxinzhangcs/Top-r-Influential-Community-Search-in-Bipartite-Graphs/forks,https://github.com/yanxinzhangcs/Top-r-Influential-Community-Search-in-Bipartite-Graphs.git,,bipa
30,Ayeps/bipartited2d,https://github.com/Ayeps/bipartited2d,Bipartite Graph Based Proportional Fair Resource Allocation for D2D Communication,7,7,8,Python,2018-08-08T05:36:07Z,2025-01-15T14:57:17Z,2018-07-27T06:34:38Z,40,,,,0,master,False,False,False,False,Ayeps,User,https://github.com/Ayeps,https://avatars.githubusercontent.com/u/7853008?v=4,False,True,True,False,True,True,False,False,public,https://api.github.com/repos/Ayeps/bipartited2d/forks,https://github.com/Ayeps/bipartited2d.git,,bipa
31,rongwangnu/bipartite-ergm,https://github.com/rongwangnu/bipartite-ergm,ergm with two mode network data,7,7,6,C,2017-03-07T18:34:38Z,2023-12-13T09:25:01Z,2017-03-17T22:32:01Z,4,,,,0,master,False,False,False,False,rongwangnu,User,https://github.com/rongwangnu,https://avatars.githubusercontent.com/u/26257520?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/rongwangnu/bipartite-ergm/forks,https://github.com/rongwangnu/bipartite-ergm.git,,bipa
32,mwhittaker/bipartisan_paxos,https://github.com/mwhittaker/bipartisan_paxos,Bipartisan Paxos,7,7,2,TeX,2018-11-03T04:31:20Z,2022-12-07T14:02:16Z,2021-09-16T04:29:35Z,1083,,,,0,master,False,False,False,False,mwhittaker,User,https://github.com/mwhittaker,https://avatars.githubusercontent.com/u/3654277?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/mwhittaker/bipartisan_paxos/forks,https://github.com/mwhittaker/bipartisan_paxos.git,,bipa
33,flxf/maximum-bipartite-matching,https://github.com/flxf/maximum-bipartite-matching,A straightforward implementation of the augmenting path algorithm for solving maximum bipartite matching in C++.,7,7,2,C++,2013-04-12T06:47:30Z,2023-12-25T10:34:00Z,2013-04-14T03:37:07Z,124,,,,0,master,False,False,False,False,flxf,User,https://github.com/flxf,https://avatars.githubusercontent.com/u/469320?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/flxf/maximum-bipartite-matching/forks,https://github.com/flxf/maximum-bipartite-matching.git,,bipa
34,THUfl12/bipartite-louvain,https://github.com/THUfl12/bipartite-louvain,bipartite louvain algorithm,7,7,1,Python,2019-10-08T07:02:00Z,2025-05-08T06:24:19Z,2019-11-14T11:18:03Z,15,,,,0,master,False,False,False,False,THUfl12,User,https://github.com/THUfl12,https://avatars.githubusercontent.com/u/12667173?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/THUfl12/bipartite-louvain/forks,https://github.com/THUfl12/bipartite-louvain.git,,bipa
35,windhaunting/Bipartite-Graph-Coclustering,https://github.com/windhaunting/Bipartite-Graph-Coclustering,Spectral Co-Clustering algorithm in Spark,7,7,0,Scala,2017-10-28T00:04:31Z,2023-08-10T14:56:33Z,2021-05-10T20:17:38Z,19,,,"clustering, spark",0,master,False,False,False,False,windhaunting,User,https://github.com/windhaunting,https://avatars.githubusercontent.com/u/11523775?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/windhaunting/Bipartite-Graph-Coclustering/forks,https://github.com/windhaunting/Bipartite-Graph-Coclustering.git,,bipa
36,bitliner/d3-bipartite-graph,https://github.com/bitliner/d3-bipartite-graph,Hello world for bipartite graph in D3.js,7,7,1,JavaScript,2013-03-30T07:06:24Z,2025-01-22T20:03:03Z,2017-03-01T02:21:29Z,49,,,"charts, data-science, data-visualization, graph",1,master,False,False,False,False,bitliner,User,https://github.com/bitliner,https://avatars.githubusercontent.com/u/1301838?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/bitliner/d3-bipartite-graph/forks,https://github.com/bitliner/d3-bipartite-graph.git,,bipa
37,AnonymousResearchLab/BipartiteGraphModel,https://github.com/AnonymousResearchLab/BipartiteGraphModel,BipartiteGraphModels,6,6,2,Python,2020-01-21T18:00:14Z,2023-07-10T09:18:35Z,2020-06-11T18:03:45Z,24767,MIT License,MIT,,1,master,False,False,False,False,AnonymousResearchLab,User,https://github.com/AnonymousResearchLab,https://avatars.githubusercontent.com/u/60151678?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/AnonymousResearchLab/BipartiteGraphModel/forks,https://github.com/AnonymousResearchLab/BipartiteGraphModel.git,,bipa
38,yangzhixuan/bipandoc,https://github.com/yangzhixuan/bipandoc,Bidirectional html/markdown synchroniser,6,6,0,Haskell,2020-05-08T06:39:07Z,2024-11-18T15:42:39Z,2020-05-08T11:25:59Z,8287,GNU General Public License v3.0,GPL-3.0,"documentation-tool, format-converter, haskell",0,master,False,False,False,False,yangzhixuan,User,https://github.com/yangzhixuan,https://avatars.githubusercontent.com/u/2683448?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/yangzhixuan/bipandoc/forks,https://github.com/yangzhixuan/bipandoc.git,,bipa
39,pmacg/hypergraph-bipartite-components,https://github.com/pmacg/hypergraph-bipartite-components,"Code to accompany the paper ""Finding Bipartite Components in Hypergraphs"", which is published in NeurIPS'21.",6,6,0,Python,2020-10-19T13:21:39Z,2023-12-15T13:39:42Z,2021-10-21T16:02:46Z,13649,,,,0,main,False,False,False,False,pmacg,User,https://github.com/pmacg,https://avatars.githubusercontent.com/u/2358484?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/pmacg/hypergraph-bipartite-components/forks,https://github.com/pmacg/hypergraph-bipartite-components.git,,bipa
40,bipaywallet/bipay-sdk-java,https://github.com/bipaywallet/bipay-sdk-java,币付网关Java版SDK,5,5,6,Java,2018-11-12T10:51:49Z,2020-03-19T10:41:50Z,2018-11-21T05:25:58Z,76,,,"bipay, crypocurrency",0,master,False,False,False,False,bipaywallet,User,https://github.com/bipaywallet,https://avatars.githubusercontent.com/u/44968286?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/bipaywallet/bipay-sdk-java/forks,https://github.com/bipaywallet/bipay-sdk-java.git,,bipa
41,s5k6/maxBipartiteMatching,https://github.com/s5k6/maxBipartiteMatching,Maximum cardinality bipartite matching; purely functional Haskell,5,5,0,Haskell,2016-07-06T08:03:27Z,2025-08-07T13:23:34Z,2019-06-04T16:58:07Z,204,GNU Affero General Public License v3.0,AGPL-3.0,,0,master,False,False,False,False,s5k6,User,https://github.com/s5k6,https://avatars.githubusercontent.com/u/16781735?v=4,False,True,False,False,True,True,False,False,public,https://api.github.com/repos/s5k6/maxBipartiteMatching/forks,https://github.com/s5k6/maxBipartiteMatching.git,,bipa
42,hsato1/Bipartite-Graph-Based-Recommendation-,https://github.com/hsato1/Bipartite-Graph-Based-Recommendation-,"This is a recommendation engine project with the random walk algorithm. This recommendation approach models the Pixie, a recommendation engine used for Pinterest. ",5,5,0,Python,2021-03-10T15:52:16Z,2023-10-12T06:47:04Z,2021-03-15T00:38:41Z,638,,,,0,master,False,False,False,False,hsato1,User,https://github.com/hsato1,https://avatars.githubusercontent.com/u/71889206?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/hsato1/Bipartite-Graph-Based-Recommendation-/forks,https://github.com/hsato1/Bipartite-Graph-Based-Recommendation-.git,,bipa
43,BLHARMDA/Bipartite-Local-Models-and-hubness-aware-regression,https://github.com/BLHARMDA/Bipartite-Local-Models-and-hubness-aware-regression,,5,5,0,Python,2018-07-02T15:38:42Z,2022-08-18T19:32:44Z,2018-07-09T13:08:56Z,695,,,,0,master,False,False,False,False,BLHARMDA,User,https://github.com/BLHARMDA,https://avatars.githubusercontent.com/u/40768774?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/BLHARMDA/Bipartite-Local-Models-and-hubness-aware-regression/forks,https://github.com/BLHARMDA/Bipartite-Local-Models-and-hubness-aware-regression.git,,bipa
44,convexfi/bipartite,https://github.com/convexfi/bipartite,Learning Bipartite Graphs: Heavy Tails and Multiple Components (NeurIPS 2022),4,4,2,R,2022-09-24T03:59:35Z,2025-03-27T18:35:20Z,2023-05-28T02:57:03Z,6239,MIT License,MIT,,0,main,False,False,False,False,convexfi,Organization,https://github.com/convexfi,https://avatars.githubusercontent.com/u/118166991?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/convexfi/bipartite/forks,https://github.com/convexfi/bipartite.git,,bipa
45,amin1373/A-bipartite-matching-based-feature-selection-for-multi-label-learning-2021,https://github.com/amin1373/A-bipartite-matching-based-feature-selection-for-multi-label-learning-2021,,4,4,4,MATLAB,2020-12-09T22:04:20Z,2025-01-16T21:52:53Z,2021-04-12T04:32:50Z,4,,,,0,main,False,False,False,False,amin1373,User,https://github.com/amin1373,https://avatars.githubusercontent.com/u/59017215?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/amin1373/A-bipartite-matching-based-feature-selection-for-multi-label-learning-2021/forks,https://github.com/amin1373/A-bipartite-matching-based-feature-selection-for-multi-label-learning-2021.git,,bipa
46,nstrayer/bipartiteNetwork,https://github.com/nstrayer/bipartiteNetwork,A 3-d gpu-powered bi-partite network visualization tool. For use in shiny or static environments. Fast.,4,4,1,JavaScript,2018-03-26T22:15:06Z,2018-03-29T19:23:31Z,2018-04-03T23:03:37Z,253,,,,1,master,False,False,False,False,nstrayer,User,https://github.com/nstrayer,https://avatars.githubusercontent.com/u/6764693?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/nstrayer/bipartiteNetwork/forks,https://github.com/nstrayer/bipartiteNetwork.git,,bipa
47,dilsonpereira/BipartiteMatching,https://github.com/dilsonpereira/BipartiteMatching,Python implementation of algorithms for maximum cardinality matching and maximum cost assignment in bipartite graphs,4,4,0,Python,2019-07-25T00:13:07Z,2024-04-21T12:58:59Z,2019-07-25T00:15:24Z,1,,,"assignment-problem, bipartite-matching, maximum-cardinality-matching, maximum-cost-matching, primal-dual-algorithm",0,master,False,False,False,False,dilsonpereira,User,https://github.com/dilsonpereira,https://avatars.githubusercontent.com/u/8854031?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/dilsonpereira/BipartiteMatching/forks,https://github.com/dilsonpereira/BipartiteMatching.git,,bipa
48,aaronlockhartdev/biparse,https://github.com/aaronlockhartdev/biparse,political bias analytics powered by machine learning,4,4,0,Python,2019-05-28T04:22:25Z,2020-02-16T02:38:17Z,2019-06-11T04:14:48Z,101,MIT License,MIT,,1,master,False,False,False,False,aaronlockhartdev,User,https://github.com/aaronlockhartdev,https://avatars.githubusercontent.com/u/43304972?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/aaronlockhartdev/biparse/forks,https://github.com/aaronlockhartdev/biparse.git,,bipa
49,tlamadon/bipartitepandas,https://github.com/tlamadon/bipartitepandas,Python tools for bipartite labor data,4,4,1,Python,2021-03-24T03:30:05Z,2025-08-26T20:50:02Z,2025-08-26T20:49:59Z,11442,MIT License,MIT,,10,main,False,False,False,False,tlamadon,User,https://github.com/tlamadon,https://avatars.githubusercontent.com/u/777288?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/tlamadon/bipartitepandas/forks,https://github.com/tlamadon/bipartitepandas.git,,bipa
