"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"Rangel Deodato","https://itunes.apple.com/br/reviews/id924438561","5","Não consigo abrir o App","Sou usuário faz dois anos e ele não abre manda eu verificar minha internet porém estou em casa no meu Wi-Fi e todos os outros funcionam exceto ele","1","2023-02-06T06:59:16-07:00","9589653254","2.4.4","0"
"nrosilva2020","https://itunes.apple.com/br/reviews/id241450408","1","Taxas abusivas!","A maior taxa entre todas! Prefiram mercado pago, Foxbit ou até bitcointrade! Taxas abusivas pra transferir ou sadar! Temos melhores opções no brasil ou fora 👍 MetaMask, Binance, unisuwap, NovaDAX etc etc etc !","1","2022-11-30T19:58:38-07:00","9347444871","2.3.28","1"
"Uberaba 2011","https://itunes.apple.com/br/reviews/id421594894","2","Muitas falhas","App toda hora sai sozinho, tem hora que não autentifica","1","2019-08-19T12:50:40-07:00","4642787127","2.0.22","1"
"jota064","https://itunes.apple.com/br/reviews/id1267829873","1","O valor do ativo não atualiza!","Enquanto em outras corretoras o ativo valoriza, aqui demora um ano pra valorizar! Sem falar das taxas de saque altíssimas!","0","2021-05-13T19:56:22-07:00","7335924311","2.1.12","0"
"Dionatan1989","https://itunes.apple.com/br/reviews/id134573955","3","Precisa melhorar.","Seguro e rápido. Porém com vários bugs que exigem ter que fechar o aplicativo constantemente.","0","2021-05-03T06:47:41-07:00","7293159275","2.1.11","0"
"Guisaraiva","https://itunes.apple.com/br/reviews/id410583918","1","Documentos","Já faz mais de uma semana que minha documentação está em análise é preciso fazer saques ! Urgente URGENTE 
E NINGUÉM ME DÁ UMA RESPOSTA","0","2021-05-06T07:38:44-07:00","7305023752","2.1.11","0"
"jp302","https://itunes.apple.com/br/reviews/id500203232","1","Ruim","Precisa melhorar muito para ser considerado ruim. Não envia documentos, não a ninguém para dar suporte.","0","2021-05-06T09:36:07-07:00","7305389961","2.1.11","0"
"Shouta Kazehaya","https://itunes.apple.com/br/reviews/id987246288","5","Bom para iniciantes","Rápido, prático e fácil.","0","2021-05-09T12:18:24-07:00","7318691262","2.1.12","0"
"Alain Pereira","https://itunes.apple.com/br/reviews/id515408787","5","Excelente.","Agora tem que incorporar a crypto SHIB. Aí vai ficar excelente.","0","2021-05-10T15:29:00-07:00","7323117614","2.1.12","0"
"Hatzenberger","https://itunes.apple.com/br/reviews/id336359142","1","Péssimo 👎 nem perde tempo","Tive problema pois cadastrei um membros da família no sistema de indicação mas não computou e empresa recusou a vinculação dos membros resumindo ainda bem que ninguém depositou dinheiro na plataforma evitando prejuízo usem corretoras com melhor atendimento recomendo B R A Z I L I E X atendimento muito melhor!","0","2021-05-11T21:19:44-07:00","7328087986","2.1.12","0"
"andre.nalepa","https://itunes.apple.com/br/reviews/id558575793","1","Extorsão!","Paguei 0,0004 BTC para fazer uma transferência. Quase 200 reais só em taxa. Isso é abusivo! É uma extorsão","0","2025-11-27T10:48:14-07:00","13447857456","2.26.8","0"
"ra.clemente","https://itunes.apple.com/br/reviews/id470194083","2","Quando comparado a outros perde relevância.","O aplicativo trava direto. Tem um Bug irritante quando utiliza o Face ID para logar. Loga mas desliga em 10 segundos. 

É o pior. Um absurdo a taxa de transferência entre carteiras. Exemplo. Transferir Dogecoin para outra carteira não importando o valor de transferência é pedido 100 dogecoins. Um absurdo. 

Outros apps, como o Binance não exige esse fee além de possuir muito mais opções em crypto.

Parece que pararam no tempo aqui....","0","2021-05-16T18:37:18-07:00","7348477126","2.1.16","0"
"kevin.try","https://itunes.apple.com/br/reviews/id1245907298","4","Melhorando","O app está ficando bem melhor. Novas funções e mais bonito mas o principal bug ainda não foi corrigido, toda hora sou obrigado a ficar fazendo login…","0","2021-04-11T15:20:49-07:00","7211833630","2.1.6","0"
"Myromm","https://itunes.apple.com/br/reviews/id134594990","1","Não consigo sacar meu dinheiro!!!","Estou tentando sacar meu dinheiro e simplesmente o app fecha na hora de confirmar o saque!!!!","0","2021-05-19T09:02:26-07:00","7361519743","2.1.16","0"
"euzinha2708","https://itunes.apple.com/br/reviews/id478954452","2","Deixa muito a desejar","Trava toda hora e não atualiza satisfatoriamente os valores. Me arrependi.","0","2021-05-27T12:43:21-07:00","7395611212","2.1.18","0"
"sky play sky sky","https://itunes.apple.com/br/reviews/id489500806","1","Furada","Cuidado essa empresa e furada não tem suporte ativos não atualizam pra sacar taxas altíssimas esse tipo de empresa não deveria nem existir","0","2021-06-02T03:43:15-07:00","7417251033","2.1.18","0"
"Pvgmds","https://itunes.apple.com/br/reviews/id633990681","4","SUGESTÃO","Coloquem por favor a criptomoeda pax gold","0","2021-08-10T13:25:46-07:00","7678050407","2.1.20","0"
"monetlibert","https://itunes.apple.com/br/reviews/id1245891451","4","Necessita melhorar","É funcional, mas trava bastante, necessita algumas mehoras.","0","2021-08-29T16:25:28-07:00","7749550356","2.1.27","0"
"mrc capital","https://itunes.apple.com/br/reviews/id1066575496","5","Ótimo App","App estável, interface bonita, possui as principais moedas, seguro para armazenar altcoins e taxas honestas comparado com as outras corretoras. Recomendo!","0","2021-04-27T13:04:32-07:00","7271000630","2.1.7","0"
"RafaBastos","https://itunes.apple.com/br/reviews/id518351566","5","Versão 2.1.6","A nova versão ficou show!!🚀🚀","0","2021-04-10T11:45:15-07:00","7207267634","2.1.6","0"
"Ana Paula R","https://itunes.apple.com/br/reviews/id503609985","2","Taxas altas","Taxas muito altas","0","2022-02-03T11:39:59-07:00","8315325094","2.1.49","0"
"leandruhh","https://itunes.apple.com/br/reviews/id590797511","2","Muito limitado e com erros","App fecha do nada, demora a autenticar e muitas vezes tem que fechar pra conseguir logar. Não tem Gráficos, não mostra o histórico de ordens . No geral é péssimo","0","2020-01-31T04:39:45-07:00","5470031423","2.0.25","0"
"flashscarlat","https://itunes.apple.com/br/reviews/id638861016","2","Aplicativo instável","É muito frequente autenticar e não mudar para a tela de logado. Apesar da Exchange ser boa o aplicativo deixa muito a desejar.","0","2019-05-16T15:18:06-07:00","4161477934","2.0.9","0"
"nywj536","https://itunes.apple.com/br/reviews/id363535259","4","Conflito com apps?","Às vezes não autentica ou não mostra saldo e então tenho que fechar outros aplicativos para fazer este funcionar.","0","2019-05-29T21:28:22-07:00","4233156375","2.0.11","0"
"Pedro Tizatto","https://itunes.apple.com/br/reviews/id572097047","2","Aplicativo instável e cheio de bugs","A corretora é ótima, tem uma agilidade nos saques/depósitos, no entanto, o aplicativo deixa a desejar, entregando uma experiência de usuário muito ruim","0","2019-06-25T12:45:01-07:00","4369089830","2.0.16","0"
"Brn.Dnv","https://itunes.apple.com/br/reviews/id1025121642","1","Scam","Estafa! Fiz uma transferência de litecoin para minha carteira. O valor enviado não chegou, tentei me contactar mas não responderam os e-mails nem o chat. Vergonha de app, é uma estafa!","0","2019-07-11T06:48:43-07:00","4443276270","2.0.18","0"
"Andersonborgess","https://itunes.apple.com/br/reviews/id564887370","1","Sem depositar!","Não é possível fazer depósito, pois a opção não aparece mais (pelo menos não aparece pra mim), não consigo entender porquê. Antes aparecia.","0","2019-08-05T18:43:28-07:00","4575130634","Version 2.0.21","0"
"thpouzo","https://itunes.apple.com/br/reviews/id576209118","5","Recomendo","O app me fornece de forma simples todos valores de moedas do mercado app simples desde abertura de conta  até depósito para compra de bit não realizei saque e venda de bits mas até agora está  aprovado sem bugs super recomendo .","0","2019-10-12T14:05:42-07:00","4934034981","2.0.23","0"
"Fernando Nobre","https://itunes.apple.com/br/reviews/id143214792","2","Muito simples","Aplicativo muito simples, parte gráfica e funções ausentes que estão presentes no site.","0","2020-09-10T13:16:57-07:00","6415761065","2.0.34","0"
"robertaandressa81","https://itunes.apple.com/br/reviews/id1006045026","3","Boa/ruim","Boa pra quem ta começando e ruim pois não tem uma variedade de cripto! A plataforma também precisa ser corrigida, muita lentidão","0","2021-04-02T17:30:29-07:00","7176779327","2.1.3","0"
"Daniel Comadeira","https://itunes.apple.com/br/reviews/id934627618","1","Cadastro","Não consigo completar meu cadastro pelo aplicativo, já tentei várias vezes e fala que meu cpf está inválido.","0","2020-11-24T06:52:16-07:00","6680885654","2.0.47","0"
"Davisilvanl","https://itunes.apple.com/br/reviews/id539871742","5","Rápido e intuitivo","Aplicativo muito rápido e pratico de utilizar.","0","2020-12-04T06:40:10-07:00","6716563725","2.0.50","0"
"Aparecidinho","https://itunes.apple.com/br/reviews/id555231648","1","Travaram meu Saldo 😡","Em plena queda do Bitcoin dia 27/12/2020 fui transferir todo meu saldo para minha Wallet para vender via P2P... Advinha o que aconteceu... A Coinext travou meu saldo, deixou PENDENTE minha transferência de Bitcoin, o saldo não caiu na minha Wallet o preço desabou, não tive como vender e tomei um prejuízo de quase R$ 5.000,00 ATÉ O MOMENTO. E pasmem... Minha transferência de Bitcoin está PENDENTE até agora.
Obs. Minha conta e verificada nessa empresa e posso transferir até 6 Bitcoin por dia e minha transferência foi bem menor.
 E Aí Coinext vai pagar meu prejuízo ou terei que ir à justiça? Não indico essa corretora a ninguém!
Quem não quer dor de cabeça vai para a Binance.","0","2020-12-27T14:53:41-07:00","6800930531","2.0.50","0"
"Investidor Anônimo","https://itunes.apple.com/br/reviews/id1247090519","4","É uma boa plataforma.","Não supera a plataforma do PC, mas para o dia a dia, para quem está no trabalho e não pode acessar pelo computador, vem cumprindo o que promete. Consigo acompanhar bem o mercado e realizo transações tranquilamente.

Único ponto negativo, seria alguns bugs que fazem com que nossa conta deslogue e em um mercado assim, todo segundo é importante.

De uma maneira geral, me agrada esse aplicativo.","0","2021-01-08T04:38:30-07:00","6845001099","2.0.52","0"
"Juliano duca","https://itunes.apple.com/br/reviews/id156430860","2","Prático porém bugado","Para compra é muito prático. Porém o aplicativo tem bugs e não é fluido. No iPhone X ele sempre dá problema, fazendo vários logins sem nem mesmo eu sair do aplicativo, enquanto alterno entre o gráfico e a carteira. O gráfico as vezes fica “em branco”.","0","2021-01-13T15:28:23-07:00","6866530353","2.0.52","0"
"felipe hulex","https://itunes.apple.com/br/reviews/id1250108893","3","Muito pratico!","Alguns bugs e tals , mas um app muito bom para quem está começando.","0","2021-01-16T18:56:41-07:00","6878987899","2.0.52","0"
"Tehajfdjhdhgdjggkgf","https://itunes.apple.com/br/reviews/id321547732","5","Muito bom","Ótimo App para comprar criptos","0","2022-01-12T06:05:45-07:00","8232268875","2.1.43","0"
"Dist-","https://itunes.apple.com/br/reviews/id1245001503","2","Cheio bugs","Perdi em aproximadamente R$400,00 por conta de um bug. Pela quantia de valores envolvidos, o aplicativo deveria ser perfeito. parece que foi alguém recém formado em engenharia de software que projetou. Tirando isso, o app é muito simples de ser usado, por esse motivo dei 2 estrelas.","0","2022-04-21T16:27:15-07:00","8592360882","2.3.0","0"
"fabioblessed","https://itunes.apple.com/br/reviews/id1113402201","1","Horrível, não baixem!","App extremamente limitado, falha com frequência e é lento.
Além das taxas absurdas praticadas pela corretora. Irei migrar para outra mais competitiva e com melhores taxas.","0","2022-02-04T13:32:34-07:00","8319219785","2.1.49","0"
"villefhd","https://itunes.apple.com/br/reviews/id1722226147","1","lixo","saque feito não caiu na minha conta bancária","0","2024-11-15T16:37:42-07:00","11954511205","2.15.3","0"
"Shikamaru97","https://itunes.apple.com/br/reviews/id1337732856","1","Pior app de todos os tempo","Não baixem!! Os bônus são todos fakes, as taxas são absurdas, vocês não vão ganhar nada só vão perder, corram enquanto é tempo.","0","2024-04-11T04:40:42-07:00","11145681798","2.12.4","0"
"WebertLopez","https://itunes.apple.com/br/reviews/id1493324032","5","Melhor opção do mercado!","Suporte impecável, plataforma limpa e simples, facilidade e praticidade no cadastro, depósito, compra, venda e saque… Perfeita!","0","2024-06-11T11:36:48-07:00","11370043697","2.13.9","0"
"Daniel83848382","https://itunes.apple.com/br/reviews/id1653172444","1","Lixo","Um lixo","0","2024-06-23T16:02:55-07:00","11415689361","2.13.9","0"
"Usuário_insatisfeito1000","https://itunes.apple.com/br/reviews/id1582883773","5","Cripto Rico","Melhor Corretora","0","2024-07-15T18:37:37-07:00","11497894978","2.14.1","0"
