"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion"
"a3887ee8-5824-4512-a7ac-1a8c73cdd12a","","Alex Luis","https://play-lh.googleusercontent.com/a-/ALV-UjXgn8SpH2JNKG5tTMG3TzfQzK0aSXPF6avArdvfBSm5G7Ooh4rf","Está muito bom, recomendo para todos👌","4","667","0","2024-04-24 06:00:27","","","","","5.5.11","",""
"23553484-8571-45d7-848b-cd946e294825","","anchieta silva Anchieta","https://play-lh.googleusercontent.com/a-/ALV-UjWB32sdihLzFJZ76okGjHUeGT4pHr_d2moee-NMOI12gyxwZHob","pura enganação em se tratando do bonus de 100 reais pra novos clientes,pois ao criar a conta pra ter direito a essa tal bonus tem que realizar um deposito na conta phemex e em seguida negociar 200 reais pra so assim ter direito ao bonus,falei no chat e no atendimento fui informado dessas infomações,pois aqui na play store não fala nada disso,so fala que e so abrir a conta pela primeira vez e receber o bonus,pra mim pura enganação,propaganda enganosa fere o codigo de defesa do consumidor.","1","62","0","2022-05-17 09:28:22","","","","","3.1.2","",""
"8f49e9e2-98e1-40bd-bedf-12e9b2b50f47","","Nicolas Santana","https://play-lh.googleusercontent.com/a-/ALV-UjWa_5kXRYjEQyrkX59FV3C9P-3oOcpBS7QBZouKM1W3pkNpZ5gn","Fui sacar pra outra corretora, pediu confirmação por email, ridículo, e o email não chegou. Ao invés de ter um método de confirmação por impressão digital fazem isso. Não baixem, se você depositar não dá pra sacar nunca mais, pois enviam um email de confirmação que não chega, ou simplesmente não enviam, furada. E na hora de fazer o KYC, coloca informações que você não colocou como CPF errado por exemplo ou data de nascimento.","1","12","0","2024-03-16 18:28:50","","","Hi Nicolas, sorry to hear about your withdrawal experience at Phemex. We would really like to see what happened here if you could reach us at support@phemex.zendesk.com so our team can investigate further. Thank you for choosing Phemex.","2024-03-21 03:20:45","5.5.6","",""
"19b9e043-5b50-45c9-9d1a-737c9699b501","","Agostinho João Massalo","https://play-lh.googleusercontent.com/a/ACg8ocLqJH6dstVorN41ojcqq80erKHEM7smqZMjQtcYhsFCY1qSmQ=mo","Para mim este é a melhor carteira ou corretora, sem taxas de envio segurança elavada, atendimento personalizado.","5","9","0","2023-05-27 19:06:03","","","","","4.1.5","",""
"0547086c-0b20-40c0-b39a-0c7bb469f6c4","","Carlos Lodi","https://play-lh.googleusercontent.com/a/ACg8ocKHvnqk3mZvkv7E55ViSH_PrZBhZw4r2995nNsDt1-1hEof9w=mo","Não consegui cadastrar até o final. Além do mais. O anúncio desse app diz que eu receberia um bônus de cem reais por me cadastrar. E no app não há nada disso. Eles te enchem de obrigações e tem que fazer uma série de depósitos pra ter direito. Enganoso é pouco.","1","9","0","2022-05-08 22:37:53","","","","","","",""
"dd8c979c-8d11-4d4e-b4b3-91c1deec4a64","","Wilson Neves","https://play-lh.googleusercontent.com/a-/ALV-UjUEuovIToryVJzdkngLDZFP3P_CZLaSCqKQbjwae-zRIQ-Tiw4","Será que este app transferir moedas virtual para real. Se for gostaria que a empresa apresentasse tambem um cartão visa bancaria com o mesmo logotipo para nos facilitar em momento de precisar valores numéricos real, para nao estar a sacar ou transferir às outras carteiras. Criar um esboço para endereço do cartão visa.","4","8","0","2023-02-23 18:58:43","","","","","4.1.3","",""
"420ddd90-c0cc-4777-933d-03edb45cf777","","MICHEL SILVA","https://play-lh.googleusercontent.com/a-/ALV-UjXO6ktKm9cAtzgtkKa2_zPj5sWu_DM3-ke1NhcXCsrgtLcuHVWD","Eu tenho uma sugestão para vocês , vocês poderia colocar a opção de colocar linhas no gráfico seria interessante, e também melhorar o saque e depósitos na phemex porque demora muito para cair na phemex mas tirando isso tá ótimo.","4","7","0","2022-11-15 02:18:39","","","","","3.4.4","",""
"11c44067-f1b1-42bb-8110-8264023d97bb","","Valdoes Leite","https://play-lh.googleusercontent.com/a-/ALV-UjUUGoS4bkJ21CnItQ5sfSeO8OMZTS3CPm3y20o_65NPo2zP8tck","Muito top app bem limpo e bem intuitivo ainda não testei fazer saque mais por enquanto estou gostando .","5","4","0","2022-11-09 07:37:55","","","","","3.4.3","",""
"809303fc-f567-4b71-95eb-b23dec77935f","","VANA JACOB POLÍTICA SEM MEDO","https://play-lh.googleusercontent.com/a-/ALV-UjU1P3puhnLO2x6n_w4HA0-G7fyEk18klLIP_FvzuulqkzVMLRSQ","Nem vou instalar. Não dá pra fazer cadastro e se o bônus é mentira, pior. Não recomendo","1","4","0","2022-05-05 23:26:23","","","","","3.1.1","",""
"2cad37b1-dc24-4b0a-94ce-5eac46b75e1b","","GUDU NW","https://play-lh.googleusercontent.com/a-/ALV-UjW-TazZT-XBaftCnxv53Rqdzy0aYHZlw9MfpisERLmze8MSw3OH","Falsa promessa eles falam que no cadastro vai dar 100 mas dps do cadastro eles falam que tem que colocar dinheiro pra poder pegar 100","1","4","0","2022-05-06 23:17:33","","","","","3.1.1","",""
"fd91a96c-d8f6-4db0-8497-18049896020b","","Ademar Praia Ferreira Neto Ferreira","https://play-lh.googleusercontent.com/a-/ALV-UjWKxSirQbR94XyUGBAD7GDChxhLQ1QKvAtEkp6pmxwCFjSMOCQ","Acabei de instala-lo, se for dificil ou mentiras, vou escrachar, me aguardem e verão. Tentei instalar, e é uma vergonha, não sou autorizado pra usar usa, diz o Apps.","1","4","0","2022-05-08 12:49:04","","","","","3.1.1","",""
"8fe624a4-0cbb-43ed-9a70-8ce9996a14bf","","EDSON SILVA","https://play-lh.googleusercontent.com/a-/ALV-UjU6h1BKfRLi4LSo7LCIeC-QK_efmU9gWiW5X0JpXIp0Fe35MDO8","Cade o bônus de boas vindas me registrei verifiquei a conta e nada de bonus tava prestes a negciar e não consegui negociar nada fiz tudo que pediram pra fazer e sempre dava errado.","1","4","0","2022-05-14 18:38:56","","","","","3.1.2","",""
