"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion"
"05e80409-6935-497c-a061-4d20391051c5","","Wesley Azedo","https://play-lh.googleusercontent.com/a/ACg8ocJWfzRsGrVyXLHL5o0Q58Sdy92mG1vC-Woysqx2GvQemDvHcQ=mo","olá pessoal, sou eu dnv, só vim pedir p concertar o problema dos gráficos q ñ estão atualizados, já chamei no chat o suporte e ninguém me respondeu, por favor resolvam isso q eu quero negociar mas assim ñ da.","2","27","0","2025-07-09 17:36:53","","","Opaa Wesley! Agradecemos muito pelo seu feedback e por sua confiança na nossa plataforma 🙌. Esse tipo de retorno é super importante para que possamos continuar melhorando. Já repassamos sua observação para o time responsável, e esperamos corrigir isso o quanto antes. Qualquer novidade, manteremos todos informados. Conte sempre com a gente! 💙🚀","2025-06-16 17:34:42","3.9.02","",""
"5c8bc51d-1262-40a8-a2de-d885fe1537b7","","Charles Sethy","https://play-lh.googleusercontent.com/a/ACg8ocJ0xjUIuIoOZ5EQrpRfbodZnhr497vMKoCfU8leTV2_CtZfyGo=mo","O app insiste em querer um novo ID, mas não sabe que o governo federal anunciou que todos que têm um ID antigo têm mais 10 anos para trocá-lo, e não 10 anos a partir de 2014! Nesse sentido, é muito exigente, sabendo que tem minhas informações há mais de 2 anos neste app. Outros aplicativos do tipo não implicam nisso porque são contas de criptomoedas descentralizadas. Desinstalando! LIXO!!","1","16","0","2025-05-26 01:34:31","","","Olá, Charles. sentimos muito que tenha ficado descontente. Para sanar suas dúvidas sobre os funcionamentos da nossa plataforma, saques, depósitos e outros serviços entre em contato no suporte@brasilbitcoin.com.br ou em nosso chat. Assim podemos ajudá-lo melhor! Posteriormente, pedimos para que o senhor reconsidere a sua avaliação! 🚀💙
","2024-12-10 17:36:31","3.7.07","",""
"212d0bdf-a209-46fb-87f9-657894f4f326","","Magdiel Araújo","https://play-lh.googleusercontent.com/a-/ALV-UjVr5-e1q1wq9RVXcgpmMe6yvZIwtGwwMUO78vPKPu5AkZcGdWNv","caramba tá demorando uma eternidade pra entrar no aplicativo.","3","12","0","2025-06-04 10:31:59","","","Poxa !! Sentimos muito pela demora no acesso ao aplicativo. Entendemos como isso pode ser frustrante. Caso o problema persista, por favor, entre em contato com a nossa equipe pelo e-mail suporte@brasilbitcoin.com.br — estaremos à disposição para te ajudar da melhor forma possível. 💙","2025-06-05 16:22:39","3.8.13","",""
"3b777ac2-bdab-4b72-87b8-e38ab7dd6f23","","Marcos Vinícius","https://play-lh.googleusercontent.com/a/ACg8ocJsJhj0RrmSWo-F7Ls3QbQXpXBokpjbvqP5kbIwB4wa3Q2Scg=mo","Incrível o app não tenho nem palavras para descrever, antes eu achava que tava tendo um bug no meu app mas era erro meu, tenho 14 anos e ela permite que eu começe a investir para um dia eu fique milionário ou bilionário, nota máxima adorei e recomendo muito.😁","5","10","0","2025-07-13 17:38:27","","","Que bom que gostou! Ficamos felizes em saber que está começando a investir desde cedo. Sucesso na sua jornada! 🚀💰","2025-07-14 13:33:32","3.9.02","",""
"5edcc968-5b06-4eb1-9a88-d21fe70adf66","","Denilson Pereira","https://play-lh.googleusercontent.com/a-/ALV-UjV79NoWCgq3GnLiqyxYfvuut6I9ngbM1xJHvV-faWodaVV4Q08","Ponto positivo: Deixar seus reais nesse programa faz eles render com o tempo. Só não entendi em quanto tempo somos pagos nesse rendimento ao aplicar o dinheiro para render. Somos pagos diariamente?","5","7","0","2025-09-25 13:19:39","","","Opaa Denilson! Valeu pelo feedback! Que bom que você está aproveitando o rendimento do programa. Continue acompanhando e aproveitando os benefícios! 🚀💙","2025-08-25 12:28:02","3.9.05","",""
"cc7ee667-ee60-45cc-838f-8f546eb6c812","","Ir. Vitor Fabiano Carvalho de Oliveira","https://play-lh.googleusercontent.com/a-/ALV-UjUQG8NTNwmyLJ5W_b3ib0w1cMSVDBNaUJuqawOWCBYcgMBfgBSsGA","Amo, falta um conversor de pequenos saldos facilitando a conversão ao menos para ativos aplicáveis e Fiat. A mudança da raspadinha diária pra semanal foi desfavorável já que dificilmente os prometidos 1000 estão presentes nas escolhas, desejável o retorno pra oportunidades diária ao menos.","4","3","0","2025-10-03 01:50:05","","","Olá! Tudo bem? Ficamos felizes que esteja gostando de sua experiência com nossa plataforma. Estamos á disposição caso necessite! 😁💙

","2022-06-02 16:00:40","3.9.05","",""
"c0fc3f2d-c6f1-4585-b4c3-f438caf3c6ac","","castelhano Goku","https://play-lh.googleusercontent.com/a-/ALV-UjWsgRxFVK-9s3nlLuf-HOiLTsaaJ71atBg44lQeCm006HVwTEtG","•Coloquei meu dinheiro ali com esperança, mesmo que fosse pouco… Queria só testar, ver se dava certo. Mas quando tentei sacar de volta, a realidade me deu um tapa na cara: pra tirar R$6,25, pediam R$11. Onze reais que eu simplesmente não tenho. Parece pouco pra alguns, mas pra mim, nesse momento, é muito. •Me sinto enganado, impotente, e mais uma vez lembrado de que, nesse mundo, até pra ter o que é seu… você precisa pagar.","1","3","0","2025-09-18 15:24:39","","","Olá! Para que possamos ajudar você entre em contato com o nosso suporte via chat ou e-mail suporte@brasilbitcoin.com.br para checarmos o que aconteceu. Aguardamos seu contato!","2025-09-19 15:25:30","3.9.05","",""
"e067a559-4d1d-4129-825b-f33012afbdea","","abner felipe","https://play-lh.googleusercontent.com/a-/ALV-UjUjJVuYJYys4THPJafaaCl8FqaHlEUgpm6Szm74lvrpfmJrFTs","Passando para registrar uma nova resposta, a anterior era nota 1 também, mas se pudesse colocar nota negativa, não pensaria duas vezes. Nunca use Brasil Bitcoin, você nunca saberá o valor atualizado da cripto, a não ser que olhe em outras corretoras. Durante um tempo a corretora sumiu com alguns tokens e agora, não consigo transferi-los para outra corretora de cripto. Perdi muito dinheiro aqui por erro do sistema. Nunca use, para o seu próprio bem.","1","3","0","2025-04-22 19:22:26","","","Poxa Abner, nós ficamos muito chateados em saber que você teve uma experiência ruim com a gente 😢. Por favor, nos chame no chat ou no e-mail e diga o que está ocorrendo. Dessa forma, nossa equipe vai fazer de tudo para te ajudar e quando tudo estiver finalizado, volta aqui com mais algumas estrelinhas pra nós? Isso ajuda muito! 🥹💙","2025-04-24 18:47:29","3.8.08","",""
"7694beae-8837-4068-9dc8-7222d15da23b","","Miguel Luis","https://play-lh.googleusercontent.com/a-/ALV-UjVA_PllzL_uhvjUnFLqNu4QZz1p6IT_0QyMgbKj8tQxT73Fe1w","aplicativo horrível! consegui colocar meu dinheiro porém não consegui tirar, pedia para verificar a conta. mas toda vez que eu ""verificava"" ficava dias e dias e no final dizia que não foi possível fazer a verificação, então todo o dinheiro que eu coloquei lá foi pro saco!","1","3","0","2025-05-06 12:46:46","","","Sentimos muito por essa experiência😞. Esse não é o tipo de situação que queremos que nossos usuários enfrentem. A verificação é uma etapa essencial por questões de segurança, entre em contato com a gente pelo chat ou envie um e-mail para suporte@brasilbitcoin.com.br para que possamos verificar sua conta e te ajudar a acessar seu saldo. 💙","2025-05-29 17:09:24","3.8.08","",""
"502534b7-53ef-44bf-8e85-25cbfe7bfaff","","Granny Cafe","https://play-lh.googleusercontent.com/a-/ALV-UjUiCWqpiTYmFDqupUlc8NSEY_GR8XVIQ-3trq9nnwjtQNbMWHy_","o aplicativo é bom e fácil de mexer, mas quando vai comprar qualquer cripto o valor da moeda muda kkkkk, nunca vi isso, ou o valor tá igual, que é difícil, ou na maioria das vezes é cobrado um valor a mais do que tá no mercado, se realmente quiser trabalhar com as criptos aq, eu não recomendo, procure outro app que vai ser bem melhor","3","2","0","2025-08-27 19:30:17","","","Agradecemos pelo seu feedback. Sobre a variação no valor das criptomoedas, isso acontece devido à flutuação constante do mercado e aos pequenos ajustes que realizamos para garantir a execução imediata da compra.Entendemos que isso pode gerar diferenças em relação ao preço exibido, sempre buscamos melhorar a experiência para nossos usuários.","2025-08-28 12:13:54","3.9.05","",""
