"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion"
"53b0b8c4-5d75-445a-ae9a-f2f85685f03b","","Junaide Amade","https://play-lh.googleusercontent.com/a/ACg8ocL8O10jqIVjK9Ng04Yl9bAhQZHvbNm1rWJH6jhUZMhCf70-CQ=mo","O Bitcoin Wallet é simplesmente fantástico! A aplicação é leve, rápida e muito fácil de usar, mesmo para quem está a começar no mundo das criptomoedas. A interface é limpa, intuitiva e permite acompanhar as transações em tempo real sem complicações. Adoro o facto de poder fazer pagamentos e receber bitcoins de forma tão simples, sem taxas escondidas nem burocracias.","5","104","0","2025-05-26 15:11:57","","","","","8.73.3","",""
"7706ba6a-b188-477b-a2ec-b0e570ef0dc6","","Marcos Dias","https://play-lh.googleusercontent.com/a-/ALV-UjVgYsFSDy0jdDA3ie_tcx14dFgwcoIWVY8EjHyMoyj0eqybZBqQ","até agora está tudo certo","4","53","0","2025-02-19 11:09:36","","","","","8.61.1","",""
"19bfa93a-60c7-42aa-b486-2003fe92aeac","","Karlos Henrique Henrique","https://play-lh.googleusercontent.com/a/ACg8ocJp-ZUoFRmr9eZo19qtOE_68hRjHDvpP9JoqMSNdFIvOl2ryw=mo","poderia facilitar mais para fazer depósito.","5","47","0","2025-01-03 17:51:41","","","","","8.40.1","",""
"ba512aab-026f-4fa9-bf3c-3700cdc66e5e","","Rafael Silva","https://play-lh.googleusercontent.com/a-/ALV-UjUSNJJPD7iW_dMqX5spBLjte67W7uNPX3c1B2EobBtWTkhbHtKJ","Cara ,vamos lá.... POR ENQUANTO para critério de aprendizado está funcionando bem para mim. Quero aprender, então tá valendo a pena.","5","47","0","2025-08-14 00:25:33","","","","","8.85.2","",""
"883275a6-97d2-4af3-8967-d08c875d31b6","","Adrian Gustavo","https://play-lh.googleusercontent.com/a/ACg8ocKvfb2TRrx3Zo1lTBFs1FGwraOHWu4C93XfVdZw1PNZ4iegVw=mo","muito bom o app n tenho MT coisa pra fala pq ainda n fiz muita coisa nele mas recomendo pra todos","5","25","0","2025-06-15 20:28:43","","","","","8.77.3","",""
"f0a7c8ef-1f92-42e2-828f-1a375dbfb638","","Carlos Sutilo","https://play-lh.googleusercontent.com/a-/ALV-UjVEEpeRLpCmtxDO4bE_Bx3wIGifW9e6GVjj9vZwZjLHoMUrMDJR","O app está horrível estou na última etapa da negociação e o app brugou não consigo fazer o pagamento pra poder fazer minha retirada isso já persiste des de quarta feira é até o momento nem uma soluça pra resolver esse é o respeito que voces tem com os investidor quero solução para o problema","2","22","0","2024-12-13 19:34:13","","","Hi Carlos! Sorry to hear you're having issue with the Bitcoin.com wallet app. Please contact us at support@bitcoin.com and we'll be able to assist you further. Many thanks!","2024-12-13 19:38:09","8.39.5","",""
"a705fbb6-357f-4851-ba5d-c3c0f3e2a903","","Leandro Piscitelli","https://play-lh.googleusercontent.com/a-/ALV-UjWnicD89yTPzNkK1MGsHmtBW22MN79WuSd7sLb3xbX5kT-mAK_E","Só fraude e ilusão... não pagam e fazem de tudo pra você comprar ativos.","1","20","0","2025-05-09 01:51:56","","","Olá, lamentamos saber isso. A Bitcoin.com é uma carteira sem custódia, pelo que apenas os utilizadores controlam os seus fundos — não podemos aceder ou bloqueá-los. Não compramos ativos de utilizadores. Se tiver algum problema, teremos todo o gosto em ajudar. Entre em contacto connosco pelo e-mail support@bitcoin.com para que possamos verificar.","2025-05-09 02:03:53","8.72.5","",""
"c2c2ea37-3f3c-492f-8257-163f0d05845d","","Rui Ferreira","https://play-lh.googleusercontent.com/a-/ALV-UjVh_wJiRTRSpnrpR7GqEKPE7hxdOrZuX6Xp7bCZUxCaCyqJrCY","muita boa aplicação","5","18","0","2025-04-16 13:55:47","","","","","8.69.2","",""
"261b6b7f-3d25-4245-bfe0-10e7ccda323e","","Beno Souza","https://play-lh.googleusercontent.com/a-/ALV-UjUqijZyV-hd0xH2yy2-JEUbn-sFnAU4XzvkxZF1UH0RAJddWqdOxA","Nota muito obrigado","5","16","0","2025-02-07 17:29:00","","","","","8.60.2","",""
"66e3b8de-29b1-465f-8c78-916141cf08b6","","Laiane Marcelino","https://play-lh.googleusercontent.com/a/ACg8ocKnqZg1cIVFWaVSZIPti2yAKDY6kZ4TEgdtQd65VxS65LDxrg=mo","muito bom já até comprei.","5","15","0","2025-04-23 17:16:21","","","","","8.70.9","",""
