"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion","ordenacao","ordenacao_nome"
"1e4c644f-50cc-4465-8719-e3fc882bfc3d","","Angry Cat","https://play-lh.googleusercontent.com/a-/ALV-UjUdaKEDWjyj5KHZgStglIwlQIQwPnJqxcmvVyQ2RQspMzzL0MLp","A wallet funciona bem, apesar de ser lenta. A ideia do projeto é interessante, as taxas de transações são baixas, mas o que desabona todo projeto e o coloca em patamares inferiores é a praticidade da moeda. As transações são extremamente lentas. Movimentei, para teste, o mínimo de 100 STX para o staking. Demorou umas 5 h só pra entrar na fila do ""proximo ciclo"". Quanto tireir do stake foi até rápido, mas quando fui tranferir pra uma Dex e fazer swap demorou 7 h. Pqp tmc com essa 💩. Tchaubrigado","1","2","0","2022-11-07 15:01:33","","","Oi Bruno! As transações de Stacks dependem de confirmações de blocos Bitcoin (10-30min), logo mais rápidas com atualizações de Stacks. O empilhamento acontece em ciclos de 2 semanas: assim que sua transação de delegação for confirmada (10-30 minutos), você será registrado para o próximo ciclo de empilhamento. E-mail de suporte: support@xverse.app.","2022-11-07 13:44:01","1.8.1","","","2","Mais antigos"
"d0817a62-1a29-4c8a-bfaa-2bdcae9af9ec","","Douglas Ferrer","https://play-lh.googleusercontent.com/a-/ALV-UjXyMg9BHDysIObso-o6s2cwUxkSq_XSQhMeDQtHuZpjrq3VhXGzKA","Tá me sendo muito útil","5","0","0","2023-12-04 03:01:51","","","We're so glad to hear you're enjoying Xverse! Join our community on x.com for all the latest feature updates!","2023-12-05 14:00:19","","","","2","Mais antigos"
"a2ee69dc-e2cd-4bc0-9bba-4cd62e7372d3","","Gabriel Antonio","https://play-lh.googleusercontent.com/a-/ALV-UjX1qFh2DCP2Is1SYMH3ilvZ3exnuAUoEzL5kfS59mZR3w4nbBI","Coloquei um montante para fazer Stake, porem agora quando quero verificar o progresso do mesmo, a tela de Stake fica totalmente Branca eternamente e não consigo acompanhar o progresso .","3","2","0","2023-12-15 09:26:06","","","","","1.23.0","","","2","Mais antigos"
"61448098-74dd-4a44-adc9-b8ade3e31281","","Mister Clown","https://play-lh.googleusercontent.com/a/ACg8ocKdcw9N-q5d9QjTfeokDOwai0wzQnPfo3Updr32fjPIkQGERw=mo","Não é seguro","1","0","0","2024-01-17 08:50:53","","","","","","","","2","Mais antigos"
"28592ce9-0d93-436e-a283-926cf51f834d","","Alberto Carrilho","https://play-lh.googleusercontent.com/a-/ALV-UjV_TvfKBTPZW8Yk1Cj4ioy_mFvBa3mGVGVKKGplqzXUKdQdxTCv","Xverse é boa no PC. Agora no meu telemóvel não consigo se quer conectar com a carteira xverse. Diz que não tenho no telemóvel e que tenho que instalar, ou seja não reconhece a carteira. Sabem como resolver este problema?","4","5","0","2024-02-06 16:02:35","","","","","1.25.1","","","2","Mais antigos"
"9809441e-2725-4aaf-85e9-0b79a4dbd18c","","Diego Ferreira Lins","https://play-lh.googleusercontent.com/a-/ALV-UjUuMHjJG8HdRy6U6P4nRe75T7YCVSBZ7upZtqZX-JKP8rEY420i","top de linha","5","0","0","2024-03-18 13:17:07","","","","","1.26.2","","","2","Mais antigos"
"8d065fc2-257d-47de-a8f9-e0063f2b2e78","","Alex Born","https://play-lh.googleusercontent.com/a-/ALV-UjXyRpSzPP2ZkDLgXyjGIWzM12weckpZeeWRFiBjIKbBclehkcU","O melhor app de wallet que existe.","5","0","0","2024-04-22 07:05:51","","","","","1.27.1","","","2","Mais antigos"
"d05f5eb6-043b-4c47-a94e-16ef1a015136","","jose de souza","https://play-lh.googleusercontent.com/a/ACg8ocKg_ngTI7gp_1RluMH4EPM87llKfbV1cOFqNXVHzZQo55AfVw=mo","Vocês não tem em português?","1","0","0","2024-04-24 09:23:04","","","","","1.29.0","","","2","Mais antigos"
"873f98dc-cce4-41db-80b1-7c3438c9ea83","","Jorge Gabriel","https://play-lh.googleusercontent.com/a-/ALV-UjUCqqF9nj4AiG6dDn64hhu31BzyDLyNYPB233qTRk9ckd9PSM8N","Não consigo sequer recuperar minha carteira antiga mesmo colocando as frases de recuperação certa, precisam melhorar mais","1","1","0","2024-04-25 10:00:24","","","","","1.29.1","","","2","Mais antigos"
"00a391de-d035-4b20-8c51-0d8c171058f8","","Jorge Augusto","https://play-lh.googleusercontent.com/a-/ALV-UjUY8nJS0b9jWYZ40l7pP4jqQirp33vxAn41YJLv0ZnEuBHKWKUe","Os valores dos tokens sumiram, as vezes até os token somem , mais alguem com esse problema??","4","8","0","2024-05-31 16:33:12","","","","","1.30.1","","","2","Mais antigos"
