"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"caRIOcaRIOca","https://itunes.apple.com/br/reviews/id348929681","1","App muito simples","Após algumas atualizações o app ficou simples demais, não tem como participar de promoções, pedir músicas... Virou só um simples player da rádio!","0","2024-07-28T18:48:30-07:00","11546468266","2.3.3","0","4","Piores avaliadas"
"Neildoas","https://itunes.apple.com/br/reviews/id472066598","1","Brochante","Amo a JB FM mas o app é brochante 😔 minha internet 5G no talo e a conexão sempre caindo. Isso não acontece com outros apps de música só com a JB. Que pena, adoro ir para o trabalho ouvindo notícias 😕","0","2024-06-25T03:44:31-07:00","11420914819","2.3.3","0","4","Piores avaliadas"
"tuliosgb","https://itunes.apple.com/br/reviews/id1204290525","1","Uma porcaria","Não consigo mas abrir no 4G, abre apenas no Wi-Fi, agora estou usando o aplicativo da rádio antena1","0","2021-02-18T02:27:38-07:00","7008820768","16.0.9","0","4","Piores avaliadas"
"mlpchanson","https://itunes.apple.com/br/reviews/id610795647","1","O anúncio junto com a música torna impraticável ouvir a JB através do aplicativo.","Verdadeiro tiro no pé usar anúncios sobrepondo ás músicas.","0","2020-10-22T05:49:42-07:00","6561878886","16.0.1","0","4","Piores avaliadas"
"ricardomauro","https://itunes.apple.com/br/reviews/id114783973","1","Não funciona no iOS 15","Depois de atualizar o iPhone X para o iOS 15, o app parou de funcionar 😞","0","2021-10-02T17:08:13-07:00","7871032955","16.0.9","0","4","Piores avaliadas"
"palacios75","https://itunes.apple.com/br/reviews/id219412358","2","Boa rádio, aplicativo fraco","Além de travar com frequência, o aplicativo não apresenta uma opção para silenciar de modo ilimitado os anúncios/propagandas em vídeo. Mesmo clicando sobre o alto-falante, a propaganda (a mesma) volta segundos depois concorrendo com a música que estamos ouvindo no rádio. Qual o sentido disso??? Extremamente inconveniente, principalmente pra quem usa fone sem fio, justamente pra não ter ficar carregando o dispositivo para todo lado. É preciso alcançar o dispositivo para silenciar o anúncio. Muito desagradável. Só pra finalizar: as configurações não apresentam a possibilidade de bloquear ou silenciar os anúncios.","0","2020-10-15T05:32:43-07:00","6537518850","16.0.1","0","4","Piores avaliadas"
"B0st4 lix0","https://itunes.apple.com/br/reviews/id1464036975","3","App trava demais!!!","O aplicativo trava de maneira absurda e não é meu celular, nem minha internet, pq só acontece especificamente nesse aplicativo","0","2024-12-04T04:06:05-07:00","12024345840","2.3.5","0","4","Piores avaliadas"
"Nanda Lorens","https://itunes.apple.com/br/reviews/id361335633","3","Aplicativo precisa melhorar","Gosto muito da radio porem o aplicativo é péssimo, trava toda hora parando a musica no meio, demora para iniciar a musica quando voce o abre ( e so para constar nao é problema na minha rede nem no meu celular, que é um aparelho dos mais atualizados). As vezes perco a paciencia e acabo indo para o Spotfy!","0","2024-10-19T07:52:25-07:00","11851419395","2.3.3","0","4","Piores avaliadas"
"_fallingdeep","https://itunes.apple.com/br/reviews/id696634133","3","Atualização bugada","Tava funcionando namoral... fui atualizar pq senão não conseguia usar o app... pra que? Agora tá atualizado e não funciona! Desnecessária essa atualização forçada","0","2021-01-22T03:15:58-07:00","6899577557","16.0.9","0","4","Piores avaliadas"
"Danielssant","https://itunes.apple.com/br/reviews/id982811199","4","Sem anúncios","Possibilitem a opção de modo premium sem anúncios, pfv !!!","0","2023-06-14T11:21:48-07:00","10033699221","2.3.2","0","4","Piores avaliadas"
"Anaasas","https://itunes.apple.com/br/reviews/id727846124","5","Tudo de melhor em música!","Nota 1000 ... seleções de músicas antigas e atuais perfeitas para o meu perfil!","0","2020-12-27T14:47:15-07:00","6800914774","16.0.9","0","4","Piores avaliadas"
"Laudiceia68","https://itunes.apple.com/br/reviews/id759468431","5","😍😍","A melhor do Rio de Janeiro 😍😍nota millll😘🙌🏻🙌🏻","0","2021-04-30T03:25:44-07:00","7280381956","16.0.9","0","4","Piores avaliadas"
"cborgerth","https://itunes.apple.com/br/reviews/id388217676","5","Gosto","Músicas ótimas e gostaria de ouvir mais programas de músicas brasileiras!!","0","2021-04-30T07:49:06-07:00","7281220572","16.0.9","0","4","Piores avaliadas"
"Antonio MNB","https://itunes.apple.com/br/reviews/id24766496","5","Melhor Rádio do Brasil","Escuto todos os dias.","0","2025-06-17T11:44:19-07:00","12785936602","2.3.8","0","4","Piores avaliadas"
"010375","https://itunes.apple.com/br/reviews/id382171368","5","A melhor!","Sempre gostei da qualidade das músicas, desde o rádio! Só música antiga e boa! Parabéns👏🏻👏🏻👏🏻amoooo escutar❤️🧜🏻‍♀️","0","2021-08-17T13:21:48-07:00","7704440882","16.0.9","0","4","Piores avaliadas"
"moneestaon","https://itunes.apple.com/br/reviews/id963607806","5","O dia e a noite Jb minha melhor companhia","Amor i love you","4","2022-05-05T15:32:06-07:00","8640973595","16.0.9","2","4","Piores avaliadas"
