rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
1,aksi kiper atasi bola atas #short,https://www.youtube.com/watch?v=dDtUznyIw6Y,dDtUznyIw6Y,STORY SEPAK BOLA KAWUNGANTEN,UCwCYRMQvyHB9aqVrHoFoTUA,2025-12-12T04:30:24Z,Tips kiper hadapi bola atas yang benar #short #kiper #sepakbola #football #timnas #soccer #story,767,5,0,0,0,PT21S,hd,false,"Short, video short, reels, video pendek, kiper, wasit, highlight, kiper gemoy, kiper cilik, pinalti, suporter, story sepak bola Kawunganten, SSB ankers, SSB AG prima, SSB Nusantara muda, SSB taruna muda, liga sepak bola usia dini, pertandingan bola, turnamen bola, timnas Indonesia",17,id,id,none,https://i.ytimg.com/vi/dDtUznyIw6Y/default.jpg,https://i.ytimg.com/vi/dDtUznyIw6Y/hqdefault.jpg,https://i.ytimg.com/vi/dDtUznyIw6Y/maxresdefault.jpg,,,br,pt,bola,date
2,"🔴 INDONESIA VS VIETNAM, BOLA VOLI SEA GAMES 2025 LIVE REACTION",https://www.youtube.com/watch?v=aE2d-oQijDc,aE2d-oQijDc,am station,UCGL7ze8DhcADRcrugXi5sYQ,2025-12-12T04:04:41Z,"sawer: https://saweria.co/meongstation  

Email : meongstation@gmail.com 
Twitter : https://twitter.com/meong_station 
instagram : https://www.instagram.com/meong.station/

#megawati #seagames2025 #bolavoli
This stream is created with #PRISMLiveStudio",68938,616,0,121,0,PT57M17S,hd,false,"red sparks, megawati, vleague, volleyball, hi-pass, hyundai, pink spiders, gs caltex, ibk altos, ai peppers, 한국도로공사, 현대건설, IBK기업은행, GS칼텍스, 페퍼저축은행, 흥국생명, 정관장, timnas voli indonesia, sea games, megawati hangestri",17,id,id,none,https://i.ytimg.com/vi/aE2d-oQijDc/default.jpg,https://i.ytimg.com/vi/aE2d-oQijDc/hqdefault.jpg,https://i.ytimg.com/vi/aE2d-oQijDc/maxresdefault.jpg,,,br,pt,bola,date
3,India membuatkan patung pesepak bola paling besar di dunia untuk Lionel Messi⁉️😳,https://www.youtube.com/watch?v=411dKiMaeZc,411dKiMaeZc,Hahahihibola,UCrExeSo4bHOYU7TzBvGSp6g,2025-12-12T03:35:02Z,#trending #fyp #viral #shortvideo #short #messi #india #goat #argentina #barcelona,953,26,0,0,0,PT49S,hd,false,,22,id,id,none,https://i.ytimg.com/vi/411dKiMaeZc/default.jpg,https://i.ytimg.com/vi/411dKiMaeZc/hqdefault.jpg,https://i.ytimg.com/vi/411dKiMaeZc/maxresdefault.jpg,,,br,pt,bola,date
4,Messi vai ganhar mais uma bola de ouro!,https://www.youtube.com/watch?v=9PbQeFn3NsI,9PbQeFn3NsI,DS FUTEBOL,UCqmMEV_uMD7Bp0BVl74COcg,2025-12-12T03:29:05Z,"Messi vai ganhar mais uma bola de ouro!

#futebol #messi",660,24,0,1,0,PT1M10S,hd,false,,22,pt-PT,pt-BR,none,https://i.ytimg.com/vi/9PbQeFn3NsI/default.jpg,https://i.ytimg.com/vi/9PbQeFn3NsI/hqdefault.jpg,https://i.ytimg.com/vi/9PbQeFn3NsI/maxresdefault.jpg,,,br,pt,bola,date
5,BOLA E GABY | [MARCOS CHIESA E GABRYELLA CORREA] I SANTOFLOW PODCAST #382,https://www.youtube.com/watch?v=S5DDuuUjY78,S5DDuuUjY78,SantoFlow Podcast,UC7_YdQMBjtcorD6ALKCoyPQ,2025-12-12T01:56:58Z,"Muita gente conhece o Bola pelo humor que marcou época na TV e no rádio e, hoje, pelo Ticaracaticast, o podcast mais engraçado da internet. Já a Gaby é referência nacional em empreendedorismo e fundadora do Lady Driver, o maior aplicativo de transporte feminino do mundo. Mas existe um capítulo da história deles que pouca gente conhece — um capítulo profundamente marcado pela fé.

Os dois foram até o Frei Gilson, rezaram juntos o Santo Rosário e viveram momentos de oração que se tornaram especiais para o casal. Dessa vivência nasceu um passo ainda mais significativo: o casamento na Igreja, celebrado pelo próprio Frei, selando diante de Deus a história que estavam construindo.

No episódio de amanhã, Bola e Gaby contam como esses encontros aconteceram, o que significaram e como a fé foi entrando, com naturalidade, na rotina e nas escolhas dos dois. É um papo leve, espontâneo, cheio de histórias e marcado por esses momentos tão importantes vividos na presença de Deus.

-----------------------------------------------------------------------------------------------------

Clique no link e entre para o Aprofundamento Armas Espirituais agora:
https://pay.kiwify.com.br/fDNO5I0

Abra já sua livraria católica, entre em contato pelo link:
https://w.app/vbbktx

Aumente o Dízimo da sua paróquia - DIZIFY
https://dizify.com.br/?utm_source=san...

Viaje com a S2 Viagens:
https://s2viagens.com/contato/

Agenda Católica:
https://agendacatolica.com/

Liturgia Diária da Paulus: 
A PAULUS acredita que bons conteúdos transformam, ajudam as pessoas a revelarem aquilo que têm de melhor. Aproveite essa oferta exclusiva: https://bit.ly/3WnFGvu

Hallow: O Aplicativo de Oração Nº 1 do Mundo
Reze todos os dias com o Hallow, o aplicativo de oração número um do mundo. Experimente 90 dias grátis através deste link especial: https://www.hallow.com/santoflow

Artesanato Costa:
O ateliê mais tradicional de arte sacra do Brasil oferece estatuetas católicas de altíssima qualidade. Compre sua estátua e adicione um toque de fé à sua casa. Use o cupom ""GUTO10"" para descontos exclusivos: https://www.loja.artesanatocosta.com.br

Camisetas Sabatini: Moda e Devoção
Inspire-se com as camisetas católicas de alta qualidade da Camisetas Sabatini, que unem estilo e fé. Visite a loja online: https://www.camisetassabatini.com.br WhatsApp: (44) 99844-8545

ACN Brasil: Apoie os cristãos que mais precisam ao redor do mundo

A Fundação Pontifícia Ajuda à Igreja que Sofre tem por missão sustentar a presença da Igreja em locais de extrema necessidade ou perseguição. É uma ponte de amor que liga quem pode ajudar àqueles mais necessitados. Com sua ajuda, muitos conseguem manter viva a fé diante dessas realidades. Doe agora e faça a diferença!

✅ Doe Agora: https://bit.ly/3odbeCi
✅ Doe via PIX: caridade@acn.org.br
🔔 Inscreva-se no Canal: https://bit.ly/Youtube-ACNBrasil
📌 Seja um Benfeitor: https://bit.ly/3o3uzWs


APRESENTADOR:

Guto Azevedo
Instagram: @gutoazevedooficial
CAPTAÇÃO E TRANSMISSÃO:

Studio SantoFlow
Instagram: @santoflowpodcast
Com o apoio de nossos patrocinadores, o SantoFlow Podcast continua a levar o amor e a fé de Deus a milhares de pessoas ao redor do mundo.

#podcast #santoflowpodcast #eduardobolsonaro #bolsonaro #stf #prisao",4510,507,0,4,0,PT1H45M25S,hd,false,"Santoflow podcast, santo flow, santoflow, santo flow podcast, padre gabriel vila verde, padre patrick, padre ronney, diacono romulo, padre márlon múcio, padre joão henrique",22,pt-PT,pt-BR,none,https://i.ytimg.com/vi/S5DDuuUjY78/default.jpg,https://i.ytimg.com/vi/S5DDuuUjY78/hqdefault.jpg,https://i.ytimg.com/vi/S5DDuuUjY78/maxresdefault.jpg,,,br,pt,bola,date
6,Qual dessas bolas pula mais alto? #experimento #bola #bolinha #futebol #yoga,https://www.youtube.com/watch?v=XxkIt78MRJY,XxkIt78MRJY,leozlinski,UCfKi3Hwy4u-iWt79KzDYlFQ,2025-12-12T01:17:36Z,,22388,196,0,5,0,PT23S,hd,false,,24,pt-BR,pt-BR,none,https://i.ytimg.com/vi/XxkIt78MRJY/default.jpg,https://i.ytimg.com/vi/XxkIt78MRJY/hqdefault.jpg,https://i.ytimg.com/vi/XxkIt78MRJY/maxresdefault.jpg,,,br,pt,bola,date
7,Elas com a Bola - 11/12/2025,https://www.youtube.com/watch?v=u0qD_MrL-0k,u0qD_MrL-0k,Record News,UCuiLR4p6wQ3xLEm15pEn1Xw,2025-12-11T23:29:36Z,"Inscreva-se no canal da Record News no YouTube: http://www.youtube.com/recordnews

ACOMPANHE A RECORD NEWS TAMBÉM NAS OUTRAS REDES:

Instagram: https://www.instagram.com/recordnews
TikTok: https://www.tiktok.com/@recordnews
Threads: https://www.threads.net/@recordnews
X: https://www.x.com/recordnews
Facebook: https://www.facebook.com/recordnews",713,0,0,0,0,PT25M8S,hd,false,"real madrid x cádiz, city x wolves, girona x barcelona, inter de milão, girona, vfb stuttgart x bayern, borussia x augsburg, campeonato saudita, chapecoense, frosinone x inter, inter milan, al-ittihad x al-ettifaq, stuttgart fc, burnley x newcastle, mallorca x atlético madrid, sassuolo x inter, ituano, novorizontino, sheffield united x nottingham forest, augsburg",25,pt,pt-BR,none,https://i.ytimg.com/vi/u0qD_MrL-0k/default.jpg,https://i.ytimg.com/vi/u0qD_MrL-0k/hqdefault.jpg,https://i.ytimg.com/vi/u0qD_MrL-0k/maxresdefault.jpg,,,br,pt,bola,date
8,Belajar Bola di Portugal = Lebih Cepat Berkembang? #sepakbola #shorts,https://www.youtube.com/watch?v=Mnzsq9TnaS0,Mnzsq9TnaS0,Pesakloba,UC0Wx8InByIaJVb8fbVu2GQw,2025-12-11T23:30:09Z,"Obrolan tentang kenapa di portugal lebih cocok untuk belajar sepakbola untuk orang indonesia ?
SC : @TrifellasID 

#footballplayer 
#podcast 
#coachjustin 
#footballnews 
#football 
#footballshorts",7332,191,0,0,0,PT1M10S,hd,false,,22,id,,none,https://i.ytimg.com/vi/Mnzsq9TnaS0/default.jpg,https://i.ytimg.com/vi/Mnzsq9TnaS0/hqdefault.jpg,https://i.ytimg.com/vi/Mnzsq9TnaS0/maxresdefault.jpg,,,br,pt,bola,date
9,TURMA DO BATE BOLA - 11/12/2025,https://www.youtube.com/watch?v=gr0JdbH2_sc,gr0JdbH2_sc,Itatiaia,UC9T0ZAarQHL4cJGFzORVsFg,2025-12-11T23:09:26Z,"A Turma do Bate Bola é o programa que comenta o esporte como o torcedor e a torcedora gostam. Aqui, você sabe tudo sobre América, Atlético e Cruzeiro, sempre com opiniões embasadas e pontuais. Acompanhe o programa de segunda à sábado, das 18h às 19h. Lembrando que toda segunda-feira temos a prorrogação do programa no Youtube até às 19h30 com muito mais debate.

Para mais conteúdos da Itatiaia, acesse:
Site oficial: https://www.itatiaia.com.br/
Canal da Itatiaia: https://www.youtube.com/itatiaiaoficial
Twitter: https://www.twitter.com/Itatiaia 
Facebook: https://www.facebook.com/radioitatiaia
Instagram: https://www.instagram.com/itatiaiaoficial/
Podcasts: https://www.itatiaia.com.br/itacast

#Itatiaia #Jornalismo #Esporte #Futebol #RadioItatiaia #Noticias #Politica #Entretenimento #ItatiaiaEsporte",6058,275,0,1,0,PT1H58M55S,hd,false,"itatiaia ao vivo, itatiaia, itatiaia agora, itatiaia ao vivo agora, itatiaia ao vivo no youtube, itatiaia ao vivo live, radio itatiaia, Itatiaia ao vivo, Itatiaia, Itatiaia Agora, Atlético, Cruzeiro, Notícias do Atlético, Noticias do Cruzeiro, Futebol Brasileiro, Campeonato Brasileiro, Itatiaia Esporte, Mesa Redonda do Cruzeiro, Mesa Redonda do Atlético, Informações do Cruzeiro",17,pt-BR,pt-BR,none,https://i.ytimg.com/vi/gr0JdbH2_sc/default.jpg,https://i.ytimg.com/vi/gr0JdbH2_sc/hqdefault.jpg,https://i.ytimg.com/vi/gr0JdbH2_sc/maxresdefault.jpg,,,br,pt,bola,date
10,TURMA DO BATE BOLA - 11/12/2025,https://www.youtube.com/watch?v=AMUXwN4ItuI,AMUXwN4ItuI,Itatiaia Esporte,UCezhRry1J2kNRNCdNDHimNA,2025-12-11T23:07:54Z,"A Turma do Bate Bola é o programa que comenta o esporte como o torcedor e a torcedora gostam. Aqui, você sabe tudo sobre América, Atlético e Cruzeiro, sempre com opiniões embasadas e pontuais. Acompanhe o programa de segunda à sábado, das 18h às 19h. Lembrando que toda segunda-feira temos a prorrogação do programa no Youtube até às 19h30 com muito mais debate.

Itatiaia Esporte: https://www.youtube.com/@itatiaiaesporte 

Para mais conteúdos da Itatiaia, acesse:
Site oficial: https://www.itatiaia.com.br/esportes
Canal da Itatiaia: https://www.youtube.com/@itatiaiaoficial
Twitter: https://www.twitter.com/Itatiaiaesporte 
Facebook: https://www.facebook.com/itatiaiaesporte
Instagram: https://www.instagram.com/itatiaiaesporte
Podcasts: https://www.itatiaia.com.br/itacast

#Itatiaia #RadioItatiaia #ItatiaiaEsporte",23626,1049,0,7,0,PT1H58M52S,hd,false,"Itatiaia ao vivo, Itatiaia, Itatiaia Agora, Itatiaia ao vivo Agora, Itatiaia ao vivo no Youtube, Itatiaia ao vivo Live, Radio Itatiaia, Atlético, Cruzeiro, Notícias do Atlético, Noticias do Cruzeiro, Futebol Brasileiro, Campeonato Brasileiro, Itatiaia Esporte, Mesa Redonda do Cruzeiro, Mesa Redonda do Atlético, Informações do Atlético, Informações do Cruzeiro, Brasileirão, Série A",17,pt-BR,pt-BR,none,https://i.ytimg.com/vi/AMUXwN4ItuI/default.jpg,https://i.ytimg.com/vi/AMUXwN4ItuI/hqdefault.jpg,https://i.ytimg.com/vi/AMUXwN4ItuI/maxresdefault.jpg,,,br,pt,bola,date
