reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ca3dcb7c-bcde-4bc3-ac64-3315f1c7bfa5,Cleiton Da rocha,https://play-lh.googleusercontent.com/a/ACg8ocI7FGOtmUUIJoEAoIH9nHb8yl6FxLKAZyVSa6KMXqzMZvSKiw=mo,top,5,0,5.7.0,2025-11-08 18:31:44,Thank you for your feedback!,2025-11-10 05:11:23,5.7.0
926ab044-a7ee-4dc5-ab37-12b577930d10,Bitstalker 369,https://play-lh.googleusercontent.com/a/ACg8ocJXv0vScSY0uOyI3ou0TjEw0r8dDOGw2i7ny-6j9vs7-H5Q6g=mo,experiente muito boa,5,0,5.5.55,2025-08-07 08:37:05,"Obrigado pela sua avaliação!
",2025-08-08 03:27:05,5.5.55
50c5b648-ba17-4f17-a898-d14f7d5bca1c,Malfuss,https://play-lh.googleusercontent.com/a-/ALV-UjV56OB-QcSNAyQcBhpCwpY7eQmYybIC2dSQqb6GIOU_r8NKfSDh,Show muito boa plataforma,5,0,5.5.46,2025-05-11 23:40:33,"Olá, obrigado pela sua valiosa avaliação! Seu apoio impulsiona nosso compromisso com a excelência. Sinta-se à vontade para compartilhar seu feedback conosco pelo e-mail support@phemex.zendesk.com. Obrigado por escolher a Phemex!
",2025-05-12 05:00:53,5.5.46
a3c12835-4276-48c3-8adc-e2d77718d1ce,לעולם אל תוותר לעולם אל תוור,https://play-lh.googleusercontent.com/a-/ALV-UjVND7griyJ6dckU33gx_TPkHWNajx3OytZipAYeIybPg4TB7r8,AWESOME,5,0,5.5.48,2025-04-30 09:31:10,"Hi there, thank you for your valuable review! Your support drives our commitment to excellence. Please always feel free to share your feedback with us at support@phemex.zendesk.com. Thank you for choosing Phemex!
",2025-05-01 08:48:08,5.5.48
cb5ce0c8-209a-49fc-844a-0225f3d76a89,Joana,https://play-lh.googleusercontent.com/a/ACg8ocI8tch6QYZozpT8wbJfnsJ_-h9iPApGj7OqnO5jJPHi_Nh_hQ=mo,bom app,4,0,5.5.48,2025-04-24 04:30:52,"Olá Joana, agradecemos a sua valiosa avaliação! Ficamos felizes com o seu feedback positivo, e a sua satisfação impulsiona o nosso compromisso com a excelência. Se houver algo que possamos fazer para elevar a sua avaliação para 5 estrelas, sinta-se à vontade para nos informar pelo e-mail support@phemex.zendesk.com.
",2025-04-25 05:23:05,5.5.48
f64d6ecc-3ff6-4dc3-9ec6-f713076495df,Christian Fernandes,https://play-lh.googleusercontent.com/a/ACg8ocLaMa8pR6-gJWeqwMn4bc1iXWpw2q0QXmLoSBj-lyOzCkGuxw=mo,Pra mim um dos melhores app de criptos que existe,5,0,5.5.41,2025-02-16 15:40:15,"Obrigado por escolher a Phemex!
",2025-04-29 05:05:12,5.5.41
9795c43d-e35d-430d-9ddd-8f2cf2fdfef8,Goatdog0561,https://play-lh.googleusercontent.com/a-/ALV-UjViYWwI7S0DTGURJcclOfUzWyATZRMeODOIDtXpH6EzmazNobXe,"TOP , SEMPRE TOP. TOP TOp",5,0,5.5.25,2025-01-24 19:21:56,Thank you for choosing Phemex!,2025-04-30 05:36:07,5.5.25
5e6affbf-1652-42bf-ab05-b9a4f522acb4,Ronilson Viana,https://play-lh.googleusercontent.com/a-/ALV-UjWcdRW0wK4tahaD9ZLDh1gfPV7z4w9vj-Frzcq7Lb9lnIiB_ftrTg,"Muito bonita a interface, parece a BINANCE. mas não tem como sacar, nem como depositar em Pix",1,2,5.5.34,2024-12-08 15:41:10,"Hi, sorry to hear about your experience. We would be glad to assist if you could send us the details at support@phemex.zendesk.com. Thank you for choosing Phemex.",2024-12-16 07:42:40,5.5.34
aa6d011c-89b6-40b6-9d3c-85705b78dcaf,Roberto Aires,https://play-lh.googleusercontent.com/a/ACg8ocLZy410cRLycLB4EuJYzYB3a4OAMrJacdt3MX6Nihw5s8eBMg=mo,"Zero problemas, tudo sempre a correr bem. Recomendo 👌",5,0,,2024-11-15 22:14:43,,,
ed6bc3e3-2863-43dc-b48d-a0c5de14e621,I,https://play-lh.googleusercontent.com/a/ACg8ocIu77igSTvnbe8nU8l9nDSPGkXerC8fh31fn_wFGQwQiYbo4A=mo,TOP ZICA DAS GALÁXIAS,5,0,,2024-08-27 03:41:03,,,
ac996dba-f18a-47ab-afbf-ec3db404554a,cicero jose,https://play-lh.googleusercontent.com/a-/ALV-UjUb8wNLQd-06KMTJxJS2_h-butlOlzGBbC72TPi7rDd7wOPmOQ,Só instalei só o app parece bom Mas está exigindo que ativei o 2Fa . Pra é um ponto super negativo muitas vezes não funciona e fico sem poder fazer nada. Em fim perco tudo.. Retire a ativação do 2Fa e volto.,3,3,5.5.16,2024-05-30 13:09:23,"Hi sorry to hear that you had trouble setting up the 2FA, while this is an important security method to assure the assets in your account. If you have any questions about setting up 2FA, please feel free to reach us at support@phemex.zendesk.com",2024-07-01 06:37:46,5.5.16
bbe97048-d86d-496e-84d8-69177a20da40,Antonio Sora Mungondo,https://play-lh.googleusercontent.com/a-/ALV-UjX7NE-9sV6qJNLm0NGjkA-0CITy_gUXnwF_6ebAGKUTj-uwndTp,"Comprei duas vezes usando cartão visa e todas vezes que comprei os meus criptos foram cativo por 72 horas, não merece nenhuma estrela, assim que estou a escrever tenho cativo",1,0,5.5.12,2024-05-22 02:49:04,"Hi Antonio, sorry to hear about your experience of buying cryptos here. If you encounter any issues after you buy cryptos here, please feel free to reach us at support@phemex.zendesk.com.",2024-07-01 06:44:19,5.5.12
a3887ee8-5824-4512-a7ac-1a8c73cdd12a,Alex Luis,https://play-lh.googleusercontent.com/a-/ALV-UjXgn8SpH2JNKG5tTMG3TzfQzK0aSXPF6avArdvfBSm5G7Ooh4rf,"Está muito bom, recomendo para todos👌",4,667,5.5.11,2024-04-24 06:00:27,,,5.5.11
7d475ec6-c30c-44f8-9a3c-f233541ea858,Claudio Freitas,https://play-lh.googleusercontent.com/a/ACg8ocK2V3r54leYbi3dK3yKWvLkpAM3DeFMxJ8pd8S-kQXGXudYGA=mo,"A app nao trabalha , e um scam para tirar dinheiro de gente homesta que quere viver melhore, de pois de tentar contactar o support e nao consigo ainda tenho 60 euro na conta a que nao tenho access tentei fazer downloand da app passado 4 meses e a app nao consigo login agora isto e um roubo #phemexstill",1,2,4.9.0,2024-03-26 04:20:52,"Hi, sorry to hear about your experience with our KYC feature. If you already contacted support, it would be great to let us know your registered email so we can follow your case. Thank you for choosing Phemex.",2023-08-14 07:44:51,4.9.0
8f49e9e2-98e1-40bd-bedf-12e9b2b50f47,Nicolas Santana,https://play-lh.googleusercontent.com/a-/ALV-UjWa_5kXRYjEQyrkX59FV3C9P-3oOcpBS7QBZouKM1W3pkNpZ5gn,"Fui sacar pra outra corretora, pediu confirmação por email, ridículo, e o email não chegou. Ao invés de ter um método de confirmação por impressão digital fazem isso. Não baixem, se você depositar não dá pra sacar nunca mais, pois enviam um email de confirmação que não chega, ou simplesmente não enviam, furada. E na hora de fazer o KYC, coloca informações que você não colocou como CPF errado por exemplo ou data de nascimento.",1,12,5.5.6,2024-03-16 18:28:50,"Hi Nicolas, sorry to hear about your withdrawal experience at Phemex. We would really like to see what happened here if you could reach us at support@phemex.zendesk.com so our team can investigate further. Thank you for choosing Phemex.",2024-03-21 03:20:45,5.5.6
