reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
525d434e-fece-49a5-806d-5a5bce08679d,Adriana Oliveira,https://play-lh.googleusercontent.com/a/ACg8ocL9YSpZ09yY4zxVj_vnLYcGPSl4MCG-6qF7ADAxrjhpHvSTvZY=mo,ótimo más devemos estar atentos no app para não passar batido,5,0,2.5.0,2025-10-26 13:07:13,,,2.5.0
ed8032e8-dd7e-4f5e-a22b-ffe8cf0a41fd,Francisco De Assis Comosso Tapalo,https://play-lh.googleusercontent.com/a/ACg8ocLEWFV0Ong0gErePDmytrELtSy_P_T3606nAbjXaOKG8oalfg=mo,e interessante,2,0,2.1.1,2025-05-20 20:21:48,"Olá, Agradecemos por dedicar seu tempo para deixar sua avaliação. Seria ótimo se você pudesse nos enviar um e-mail rápido para feedback@capital.com com mais detalhes sobre o que pode ser melhorado para que possamos alcançar sua avaliação de 5 estrelas.",2025-05-23 02:39:36,2.1.1
08f12c3e-7860-46a5-ae70-7b78a073aca8,Elton Castigo,https://play-lh.googleusercontent.com/a/ACg8ocLsIH_wQYY9d_9Jup2XG8GzG_MhdGn7Mp5i3vsXpabzUIDi=mo,"Gostei do aplicativo é muito bom, mais gostaria de saber como levantar dinheiro",4,1,2.0.2,2025-05-01 07:31:57,,,2.0.2
2db4438e-32a1-4ca6-b07c-3c26b09e6b38,Nicole Dasilva,https://play-lh.googleusercontent.com/a-/ALV-UjWQzr5EdlOm9LZFvlBuMoi_ajXatonOlHF37ROBcat5XJHIizZ1,É inútil,1,0,,2025-02-23 14:01:35,Obrigado por ter tido tempo para nos avaliar. Não ficou totalmente claro no seu comentário qual é exatamente o motivo desta classificação da nossa aplicação. Agradecíamos que nos enviasse um e-mail com mais detalhes sobre a sua experiência para feedback@capital.com. Cumprimentos.,2025-02-24 12:07:46,
1ae91826-7531-4e86-9c64-013311c5e50f,Ernesto Manhice,https://play-lh.googleusercontent.com/a-/ALV-UjWjSe_swaGRnx9pHix0lUhKBzZf4yZ1vSpvmyMbcRl1Hg-ywwU,E um aplicativo excelente,5,0,1.87.0,2025-01-20 16:18:17,Agradecemos muito pelo seu feedback positivo! Estamos felizes que você esteja gostando do aplicativo.,2025-01-20 17:11:52,1.87.0
0c29a555-17ef-4c22-82b9-d3fb58d4394a,kaio martins Ferreira de souza,https://play-lh.googleusercontent.com/a/ACg8ocKUC2w8dD55nP14RuyWYKJLL5VQdiJppHyu6bk3q8qjkItWzgE=mo,sim muito bom o app e acompanhar outras finanças 10.,5,2,1.92.1,2024-12-07 20:36:49,Agradecemos muito pelo seu feedback positivo! é ótimo saber que o app está ajudando a acompanhar suas finanças.,2024-12-15 17:21:06,1.92.1
b7c050e7-bfd8-406d-8df8-311efcf18d27,phnphnphn phn,https://play-lh.googleusercontent.com/a/ACg8ocIhBDkLe4ZipYWbluuRvdg_ZQuLNFL-MGTCmzeVBaGdBrZ2Dg=mo,bom bom 😀 mesmo,5,3,1.92.0,2024-11-28 13:03:17,,,1.92.0
59aee441-c974-48d7-afb1-e8aff6c89d59,Tiago Barbosa,https://play-lh.googleusercontent.com/a-/ALV-UjU-VvZYNWw4kH4tz_7hJZbi_DXusioG_dBqoGHCkfQ3yzVB_-BkSA,testando,4,0,1.92.0,2024-11-27 23:59:02,,,1.92.0
75c1fbb9-edca-468a-b8f0-2e238f433f3b,josimar moreira de souza,https://play-lh.googleusercontent.com/a-/ALV-UjWGTZlT4eHe9aAvomV8CbCIOx9hkvKddV2URWBdrIGsYd9j6iYN,Bom app,5,0,1.83.6,2024-11-18 04:26:04,,,1.83.6
241a894f-9042-4509-bfa2-3e40f3468878,Fvpg. Filho,https://play-lh.googleusercontent.com/a/ACg8ocJmq4ZxWIPRBDjUrdqHzd_GKSk6fL1l1NqUBTRQzT8dulFLHg=mo,E bom.,5,1,1.90.0,2024-10-25 13:53:51,,,1.90.0
