reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e249c3b4-d7fa-4f40-aaf0-43f5a3d8cdc5,Luis Santos,https://play-lh.googleusercontent.com/a/ACg8ocIhdO_ZDBSL9WdhJX--V6OZBo_CaVHXcXKU5W5lwsn4tgr0Zp33=mo,honestidade,5,0,1.1.13,2025-11-28 07:03:02,,,1.1.13
73202df5-bf5c-449c-b2fb-560d9f846196,NEUSA MARIA FERREIRA SIGNORI,https://play-lh.googleusercontent.com/a-/ALV-UjWWN3IGEOM1wC2T7uiPJv5OvWZlq3wNUWp2xKMBWZMNSA_cuPJq,muito bom ter estado com vcs.,5,0,1.1.13,2025-11-26 09:26:06,,,1.1.13
0e1c3dee-c5e3-49ab-974b-47c6524402c2,Nando Oliveira,https://play-lh.googleusercontent.com/a-/ALV-UjVBN7kFbfeRGLzS60mSZdwYUW7-7guoS2RDi62ddpL7Ct7ziFs9,muito bom aplicativo excelente,5,0,1.1.13,2025-11-25 13:55:23,,,1.1.13
7582d7ac-242c-43f9-8fdd-6be8eb953688,cledson carlosdasilva,https://play-lh.googleusercontent.com/a-/ALV-UjV_9XjIJxH4svqJvEK9XFo6YMQm2SwMICvtiHCs6OoPcAo81uld6Q,sempre fui satisfeito com o app,5,0,1.1.13,2025-11-22 10:36:44,,,1.1.13
b2f4a0ab-e0f5-4e43-9d3f-53db4f1d81f5,Joaquim De Carvalho Junior,https://play-lh.googleusercontent.com/a-/ALV-UjWnMBcYSWH43D6RdAhfWqLYDfewUoxLxhTluD1LZtomynCGXrJZ,"parabéns Bitnuvem, pena que vão encerrar as atividades, sinto muito",5,0,,2025-11-12 10:18:37,,,
f86e6846-deeb-49f9-aafd-f8dec8aeff2d,Roberto Aparecido Alves Alves,https://play-lh.googleusercontent.com/a/ACg8ocIcvNykacV4BZ7po9Jq7wKfxGY1o0z28byBjW1ZCP39H_Q3Zg=mo,exelente pena que se encerrou,5,0,1.1.13,2025-10-23 17:09:20,,,1.1.13
1358133d-a527-45eb-bc3e-3fbc653fcf20,Sérgio Nascimento,https://play-lh.googleusercontent.com/a/ACg8ocLo9F6KkkF3_-c4imSxGMnp7qpOfq-v6AEmXMk_pszqQtPr=mo,"Até o presente momento não tenho nenhuma queixa, o aplicativo é excelente.",5,0,1.1.13,2025-10-06 13:13:08,,,1.1.13
be31a8d9-33c7-4458-81a7-25599b5e2171,ANA MARIA,https://play-lh.googleusercontent.com/a-/ALV-UjWAqzJy-dCV9GVPw8P8FJaee0eHTY5U-3lVhmuYyHYre0dRH7teKg,USO DESDE 2020 E ESTOU BEM FRUSTRADA POR ESTAREM ENCERRANDO SEUS TRABALHOS,5,0,,2025-09-19 16:35:58,,,
34f36457-6009-4ac7-9b7e-83086b46cbef,Credfacilrondonia,https://play-lh.googleusercontent.com/a/ACg8ocLGLKS9TJ6QLdjU0gm8Z4mllKw5Jm5E8wu4YXIYF7FpGM8BEA=mo,cobrando,3,0,1.1.13,2025-09-16 19:02:58,,,1.1.13
bb68fea0-ff83-4349-96ed-5c3485ea76b0,Andrew Sanches,https://play-lh.googleusercontent.com/a-/ALV-UjV9pVc8G4mhb8AGnGlJJmtchYVX0otAx57f64B39ittP7Sxolmw1g,"Aplicativo e serviço excelentes, fico triste pelo fim do serviço. 🥺",5,2,1.1.13,2025-09-15 18:47:03,,,1.1.13
