reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a0294c7f-9f5b-4e74-8129-7d5cf3aa99ec,Patricia Simao,https://play-lh.googleusercontent.com/a/ACg8ocLawWEq9w84ILlb-GdShVu9gmLhuAZmOUOXpy0e0mCDzgZi9g=mo,pq não está mais completando a frase principal com as letras encontradas?,1,0,2.4.1,2025-12-02 21:32:05,"Olá, Patricia! A função de completar automaticamente mudou: agora o preenchimento atua como uma dica. Se quiser, fale com nosso suporte em support@hitappsgames.com que explicamos direitinho como as dicas de autofill funcionam e podemos orientar seus próximos passos.",2025-12-03 03:10:31,2.4.1
c56e7587-447b-4690-bedb-3a8696b840dc,Bené Santos,https://play-lh.googleusercontent.com/a-/ALV-UjXuSv2poaKrXz9SRfRNwXqKgunjDHU4aQof6ZriVrXC_6h8bTE8,"o jogo é muito, mais tudo que é bom, tem defeitos, devia ter um alerta amarelo, porque muitas vezes, sem ver, bate no botão errado e perde uma chance, só isso, fora isso tá legal o jogo.",4,0,2.4.1,2025-11-27 14:39:13,"Olá, Bené! Boa ideia sobre um alerta/confirmar toque para evitar perder chances por engano. Pode dizer em quais telas/botões isso acontece com mais frequência? Assim a equipe avalia a melhoria. Se preferir, envie detalhes e prints para support+figgerits@hitappsgames.com.",2025-11-27 15:09:23,2.4.1
5f4d6363-5420-4bf1-8e3f-41a4a8401cc2,Veronica Cubinhetz,https://play-lh.googleusercontent.com/a-/ALV-UjUkUN7cH6Qc2L50JCDwbduPJTQEAKF3HDtwpbWBSH5QycSpWss,"Ótimo, porém o autopreenchimento das letras na frase principal poderia voltar. Ficou bem irritante ter que colocar 1 a 1 mesmo quando voce ja tem mais da metade certo.",3,0,2.4.1,2025-11-21 13:31:35,"Olá Veronica Cubinhetz
O recurso de autopreenchimento agora funciona como dica. Para saber como tirar o máximo proveito dele, entre em contato pelo support@hitappsgames.com e teremos prazer em ajudar.",2025-11-21 15:09:19,2.4.1
e00addbb-dd3b-4b3f-ace5-ab73adc7a5eb,Benvinda Pereira,https://play-lh.googleusercontent.com/a/ACg8ocLzgnOWaaCgWwSW5qQd3OOGFmOzTD6EhKr2jmlcEVAmKPBqNw=mo,muito avançado,5,0,2.3.0,2025-11-20 19:16:16,"Olá! Que bom saber que você achou o jogo muito avançado. Se tiver sugestões ou pontos específicos que gostaria de ver aprimorados, compartilhe conosco para ajudar a equipe a tornar Figgerits ainda melhor.",2025-11-20 21:09:13,2.3.0
53005d42-5150-4ef4-9ba9-917c50d918dd,Dayane Gomes,https://play-lh.googleusercontent.com/a-/ALV-UjVspOJ5iyBap0NHtiOOsOwnURY0h2l4VFWq5uCXVOBBU3qgNpxI,gosto bastante 1000,5,0,2.4.1,2025-11-16 11:54:17,"Olá, que bom saber que você curte tanto o Figgerits! Se tiver sugestões ou quiser compartilhar o que mais gosta, conte pra gente—suas ideias ajudam a equipe a melhorar ainda mais o jogo.",2025-11-16 15:09:12,2.4.1
9377a40b-34b4-428e-8e4d-b9db864598db,Débora Rodrigues,https://play-lh.googleusercontent.com/a-/ALV-UjVZLjh1AnThS1OaO2axK5tt-18r8cht-duH0W-pX3j6Eniy5_mf,bem desafiador gostei muito,5,0,2.4.1,2025-11-15 15:12:36,"Olá Débora, que bom que achou o jogo desafiador e gostou muito! Se tiver sugestões ou ideias para tornar o Figgerits ainda melhor, conte conosco e compartilhe seus comentários.",2025-11-15 21:09:06,2.4.1
b054c621-b7b1-4016-9144-6c286716d95c,CMTE. Marcio de Jesus,https://play-lh.googleusercontent.com/a-/ALV-UjWY2G2ov9eurpT3GoD3AG432s6AE_iO1NL6NuoRqoOZeuYcOoEH,"Entendo que propagandas são necessárias, porém poderia ser entre jogadas, e não aquele intervalo no meio do jogo.",2,0,2.4.1,2025-11-13 17:20:26,"Olá, entendemos seu ponto. O jogo é gratuito e as propagandas mantêm o acesso livre. Por ora, elas aparecem também no meio das partidas, mas se preferir uma experiência sem interrupções, há a opção “Sem Anúncios” nas configurações. Seu comentário será levado em conta.",2025-11-13 21:10:06,2.4.1
2c6fab1c-8e9b-4f5b-97bb-ea28c0c32e09,Emanuelle Cabral,https://play-lh.googleusercontent.com/a-/ALV-UjVfQUJ6CJb8RcnE9ELSWukn-mbnyaMOHyL47mvKXUKg37GeZPc,"o jogo até que é bom, o ruim é os anúncios exagerados. As vezes atrapalha e sai do jogo, daí quando volta tem que reiniciar tudo de novo. 🫠 Prefiro desinstalar pra não passar raiva.",2,0,2.4.1,2025-11-01 21:07:17,"Olá! Entendo que a frequência de anúncios pode ser frustrante. O jogo é gratuito e os anúncios o mantêm acessível a todos. Se preferir, você pode removê-los adquirindo a opção Sem Anúncios. Assim a experiência fica mais agradável!",2025-11-02 17:13:38,2.4.1
37f2e2d8-da01-4640-9b2e-f3d68cea8268,Emily Oliveira Castro,https://play-lh.googleusercontent.com/a-/ALV-UjX-rlS8sWMc-eov-HExIiFqhdjWLsgYRCghWpanv1NmVtMDeWYMTA,"A nova atualização está muito ruim, prefiro a outra versão.",2,0,2.4.1,2025-11-01 09:51:46,"Olá, Emily! Sentimos que a atualização atual não atendeu às suas expectativas. Poderia compartilhar mais detalhes sobre o que você prefere na versão anterior? Suas opiniões são valiosas para que a equipe possa considerar melhorias futuras.",2025-11-02 17:13:58,2.4.1
84fddd34-8816-4d84-bf72-f39acc6c0f43,Marcielli,https://play-lh.googleusercontent.com/a/ACg8ocKb5khttwMNwfHz3r8IBnmMrImdlwTkhuXEz-6olU8prtt-dQ=mo,aodro,5,0,,2025-10-13 12:39:07,"Olá e então, gostaríamos de saber mais sobre sua experiência com Figgerits. Pode compartilhar detalhes ou sugestões para que nossa equipe avalie e melhore o jogo?",2025-10-14 17:14:08,
f95171cc-a77c-442f-a8c7-2d803a9a6e40,Edina Selhorst de Lima,https://play-lh.googleusercontent.com/a/ACg8ocLxI_lXugn4ksxtfdCLzzRz0XM2BFOcZfDphM3UYRVidPfNbQ=mo,As letras encontradas não vão pras outras palavras. Por que?,1,0,,2025-10-12 21:43:04,"Olá! Para entender melhor esse problema das letras, envie por favor mais detalhes para support+figgerits@hitappsgames.com. Assim nossa equipe poderá investigar.",2025-10-13 17:11:06,
