reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b11b98c6-c3ca-497e-87fc-264b930d2367,Fernando Dalpont,https://play-lh.googleusercontent.com/a-/ALV-UjV7zXfaDsxgQD_xj0StHM21pMsdiYSnzaGY4BC3BUiX1GFAET_P,"Super prático, mas não consigo cadastrar minha chave Pix",1,0,,2025-12-10 21:34:25,,,
c244b5fd-7e89-4d37-a10d-de682a32babf,Marcos Junior,https://play-lh.googleusercontent.com/a/ACg8ocJPu09rMDtisQozhjQmUUAA7TyArXpPDUtZITGMpRTbcZ68uQ=mo,bom,5,0,9.4.2,2025-12-10 21:22:18,,,9.4.2
0e026da9-d1d7-4b9a-94b2-e53da1287983,Tania Oliveira,https://play-lh.googleusercontent.com/a-/ALV-UjWkUMxKMJzYCB-4Xd991FRJqNyInDdNhUUgajjxjY_Seo52VSd-,Rápido e eficiente.,5,0,9.4.2,2025-12-10 20:51:14,,,9.4.2
bf99ccd5-a116-455a-a9b2-3ecd79b66d17,Clezio jucá,https://play-lh.googleusercontent.com/a/ACg8ocLIqM9MoRbwUHHVqadcqOu7mzozFhpo3VTN9OVKzh-ZMunKndw=mo,rápido e seguro,5,0,9.4.2,2025-12-10 20:10:11,,,9.4.2
538b76aa-2324-404c-b0a9-08b6be3d4df6,Thiago Luiz,https://play-lh.googleusercontent.com/a-/ALV-UjVlmJf2JQEVWVkMMWa0bcZAoJ54xGW6kIvRBPZP-WBElBnTwDgg,"Excelente método de pagamento na França - aceito em Madrid, Paris e Grenoble tranquilamente.",5,0,9.4.2,2025-12-10 19:50:40,,,9.4.2
ec9c4ed3-fc72-4b3c-bf1c-0b71f5533673,Don Bersyd,https://play-lh.googleusercontent.com/a-/ALV-UjUV_zVywpyXO1oa0jN96rBLRQNEQ7zPq_wclDDSTW4kHVlWvIk,"Muito bom, estou adorando",5,0,9.4.2,2025-12-10 19:50:18,,,9.4.2
1f1e2384-81f7-4bb9-bf06-8d5278a09bf4,Alessandro AlPrado,https://play-lh.googleusercontent.com/a-/ALV-UjX_7ChFR9i3jjiYZNmUtvAmcD1elDqXrE2ZkyzbPBk35eqaRaaj,Awesome 👌🏽,5,0,9.2.3,2025-12-10 18:52:29,,,9.2.3
418a8549-a67b-48a4-afc6-399432033af8,Alexandre Ochsendorf,https://play-lh.googleusercontent.com/a/ACg8ocLPdMVM-8uDTPlslcxpZad-wAmcRkrl9PD5rTMYfREs2m2SXQ0=mo,bom,5,0,9.4.2,2025-12-10 17:44:10,,,9.4.2
3178317b-ba73-45b1-b753-0d224f6d46d1,Josuel Trozotti,https://play-lh.googleusercontent.com/a-/ALV-UjWXWf2n-0Xn9wIZFGszA8T8GBj1FghjD44LrvjwndgypXMprDbC,bom,5,0,9.3.2,2025-12-10 17:04:50,,,9.3.2
72dac4bd-37fd-4b44-9212-c8c8f7f3a5fa,Angelica Rodrigues Fernandes,https://play-lh.googleusercontent.com/a-/ALV-UjWxG0xZpGNwS0-2_ROzWy8aNaBV11L0UKaPRBVjGlgYYu2iDxKM,eu adoro esse aplicativo de banco,5,0,9.4.2,2025-12-10 16:16:44,,,9.4.2
