"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Lagotee","https://itunes.apple.com/br/reviews/id248470126","4","Sugestão","Bem legal, só acho que tinha que ter mais opções de arma, armadaruas e equipamentos, só da pra colocar 2 itens por vez, não faz sentido um pergaminho de XP FICAR em lugar da arma","2","2019-06-12T09:11:05-07:00","4305239383","2.4.13","2","5","Mais votadas"
"Antonio92950162","https://itunes.apple.com/br/reviews/id1341056683","5","Bom jogo","Ótimo jogo, mas não estou conseguido batalhar na arena","1","2021-10-21T05:48:22-07:00","7938034308","2.5.3","1","5","Mais votadas"
"yuri loirinhi","https://itunes.apple.com/br/reviews/id1426656013","5","👍","jogo ótimo, muito bom. mas poderia pelo menos dar um pet de graça nas recompensas diárias!","1","2024-02-20T12:19:29-07:00","10961064738","6.0.0","1","5","Mais votadas"
"shin-ghy","https://itunes.apple.com/br/reviews/id1245430805","3","O preço alto","Perdeu duas estrelas pois as coisas pagas   são muito caras e algumas coisas n precisavam ser pagas","1","2022-01-15T18:13:25-07:00","8245308076","2.6.1","0","5","Mais votadas"
"pescador de goiaba","https://itunes.apple.com/br/reviews/id497019112","5","Really good game","Wow this game is just so awesome and I love the fact that we can upgrade stuff, like armour, helmet(or a crown), Swords and the ring. Best fighting game I’ve ever played, but also I wish there was like a little story that could tell us what happened to the game instead of just jumping into the campaign and start slaying monsters. 

Love the game but needs inprovement","0","2019-08-08T06:32:40-07:00","4586368572","2.4.22","0","5","Mais votadas"
"Vinidss","https://itunes.apple.com/br/reviews/id579486265","1","Péssimo","Só compra personagens (a maga e o samurai) se colocar dinheiro de verdade, e é muito difícil conseguir as gemas roxas.","0","2019-03-06T09:29:31-07:00","3850035720","2.4.1","0","5","Mais votadas"
"Nando Hunter","https://itunes.apple.com/br/reviews/id527054009","3","Bom jogo","Diverte bem, porém muito voltado ao pay to win.","0","2019-03-13T16:50:53-07:00","3878302625","2.4.5","0","5","Mais votadas"
".:GustavoDias:.","https://itunes.apple.com/br/reviews/id342094755","4","Não consigo comprar nada","Eu não consigo comprar nada. Não aparece a opção para eu efetuar a compra. Não aparece nada.","0","2019-04-04T21:27:51-07:00","3971143814","2.4.8","0","5","Mais votadas"
"Danirooo","https://itunes.apple.com/br/reviews/id675207511","4","Bom","Jogo é muito bacana, o que FERRA com ele é as propagandas que aparecem constantes após você passar qualquer fase! SEMPRE estão por lá! Se não fosse por isso, o jogo seria 100!","0","2019-04-07T04:39:11-07:00","3981856512","2.4.8","0","5","Mais votadas"
"rboneti","https://itunes.apple.com/br/reviews/id142396799","5","eternal error","game asks to update, goes to app store and it’s already updated, but you can’t ever play the game","0","2019-06-21T03:11:42-07:00","4347054652","2.4.15","0","5","Mais votadas"
"Thithethong","https://itunes.apple.com/br/reviews/id221574687","4","Minha Opinião","O jogo em si é muito bom e bem divertido , cheio de itens e chefes para enfrentar , o único defeito são alguns bugs e problemas de conexão que podem ser rapidamente resolvido pelos desenvolvedores se assim quiserem .... 🙏🏻👏🏻","0","2019-07-12T10:48:57-07:00","4449212162","2.4.19","0","5","Mais votadas"
"Mario_legale","https://itunes.apple.com/br/reviews/id1556545745","5","Bug","O jogo é bom mas quando eu boto no anúncio para renascer e voltar para matar os npcs o jogo buga e me volta pra tela inicial","0","2025-06-01T17:02:37-07:00","12725343980","6.0.2","0","5","Mais votadas"
"Lucas gvogct","https://itunes.apple.com/br/reviews/id1455044802","4","Jogo bom, só acho ruim o bloqueio de level para usar os encanamentos fortes.","Bom","0","2025-03-07T08:27:39-07:00","12392963384","6.0.2","0","5","Mais votadas"
"Maynamiss","https://itunes.apple.com/br/reviews/id1163785630","4","its a good game, but u have to buy everything","practically all the best things and persons, you have to buy, this is kinda boring, whatever, I really liked.","0","2022-10-15T12:11:13-07:00","9188094295","2.8.8","0","5","Mais votadas"
"Bsussnakan","https://itunes.apple.com/br/reviews/id1496139202","2","Precisa melhorar.","É obrigatório instalar este para jogar o outro, e além disso tem anúncios e mesmo instalando esse não consigo jogar o outro, vamos melhorar né!","0","2024-06-07T14:36:01-07:00","11355228436","6.0.0","0","5","Mais votadas"
"Gaga137hh","https://itunes.apple.com/br/reviews/id1407253905","5","Um jogo que mudou minha infância inteira 👍👍👍👍","Parabéns","0","2024-06-20T19:49:35-07:00","11404986087","6.0.0","0","5","Mais votadas"
"FalkXd","https://itunes.apple.com/br/reviews/id1218274037","1","Fake premium","I pay for the premium version (the one that’s icon is purple), but the game don’t open, and send me for this version with a lot of ads, and only one hero to play.","0","2024-10-08T14:04:36-07:00","11812365541","6.0.1","0","5","Mais votadas"
"Jwitor","https://itunes.apple.com/br/reviews/id1732911306","3","Problema com compra","Tive um problema com a compra de uma skin o pagando foi realizado mais não recebi o produto preciso do reembolso","0","2024-12-16T07:56:25-07:00","12070520902","6.0.2","0","5","Mais votadas"
"Avemjoh","https://itunes.apple.com/br/reviews/id1462884981","1","Gostei do jogo, mais está bugado","Não consigo salva o jogo corrigem esse erro aí","0","2025-02-14T19:04:59-07:00","12312132992","6.0.2","0","5","Mais votadas"
"P2gari","https://itunes.apple.com/br/reviews/id429844151","5","Bem dinamico","Massa","0","2019-01-01T03:33:07-07:00","3599127259","2.3.40","0","5","Mais votadas"
