"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Alastore.","https://itunes.apple.com/br/reviews/id1823403154","1","Bug","Tá com uma bug horrível na qual não consigo link com minha conta no Google falhando toda vez.","0","2025-12-08T03:48:04-07:00","13489546445","6.14.0","0","4","Piores avaliadas"
"ZiLsIx","https://itunes.apple.com/br/reviews/id1844296405","1","Lag","O jogo já completou 7 anos e ainda está cheio de lag, muita vezes é chato apenas para entrar na sua própria conta. Parecem que não os desenvolvedores não querem resolver isso. Uma pena, pois esse jogo tinha um potencial bem grande.","0","2025-10-15T10:30:49-07:00","13270513383","6.10.0","0","4","Piores avaliadas"
"Quem faz o L é burro","https://itunes.apple.com/br/reviews/id1818274954","1","Erro no início , não consigo jogar faz o L","Faz o L","0","2025-11-27T08:15:55-07:00","13447373208","6.13.0","0","4","Piores avaliadas"
"avahmermao","https://itunes.apple.com/br/reviews/id1393141502","1","Ja passou da hora de falir","Eca","0","2025-11-05T22:32:40-07:00","13362495819","6.11.1","0","4","Piores avaliadas"
"Adenor7","https://itunes.apple.com/br/reviews/id1691388545","2","Complicado","Cara , eu jogo o jogo a anos , sempre dediquei muito tempo ao jogo , mas infelizmente o não é recompensador para quem joga a tempo , exemplo , desde o aniversário do jogo eu não pego um personagem do banner , o último q peguei foi o vegeta gastando 15 K de cristais para comprar , de lá para frente cheguei a gastar 10 K em banner para se quer pegar LF , e falo isso vendo vários cara que jogam reclamando da mesma coisa , ver vc fica velho no jogo , o jogo só recompensa quem gasta dinheiro , sem contar a falta de punição para lag de internet proposital .","0","2025-11-27T03:12:57-07:00","13446441647","6.13.0","0","4","Piores avaliadas"
"Luan_lupi","https://itunes.apple.com/br/reviews/id1400789372","3","Jogabilidade","Jogo é muito bom e jogo a muito tempo, mas a diferença de ranking ê ridículo! As vezes pegamos jogadores que não nos permitir fazer nada, além de assistir e só aceitar que o personagem do outro é muito mais forte e da o triplo do dano. Se você quer jogar bem e ter personagens bons, infelizmente vai ter que ficar ou meses jogando e apanhando até melhorar ou você gasta um dinheiro igual doido. Ridículo!","0","2025-11-26T14:11:30-07:00","13444688673","6.13.0","0","4","Piores avaliadas"
"Iranildojr","https://itunes.apple.com/br/reviews/id1619098430","4","Legendas em português","Tá na hora de coloca legendas em português.","0","2025-12-09T05:35:10-07:00","13493614107","6.15.0","0","4","Piores avaliadas"
"Chaplin5678","https://itunes.apple.com/br/reviews/id1723776679","5","Chapolin","Melhor jogo licenciado móbile de dragon ball","0","2025-12-09T20:25:48-07:00","13496083634","6.15.0","0","4","Piores avaliadas"
"ddsauvsi","https://itunes.apple.com/br/reviews/id591873050","5","FINALMENTE PORTUGUÊS","Valeu equipe legends! Brasil está feliz com vocês!","0","2025-10-15T07:30:49-07:00","13269842165","6.10.0","0","4","Piores avaliadas"
"pavelego667","https://itunes.apple.com/br/reviews/id1188627117","5","Incrível!","Para amantes de DBZ, Atualiazacao em português brasileiro disponível a partir de meio de novembro de 2025!!!!!","0","2025-10-15T20:19:55-07:00","13272172608","6.10.0","0","4","Piores avaliadas"
"Daniel Araújo Lima","https://itunes.apple.com/br/reviews/id468963595","5","Dragon Ball 2D","Por favor!

Façam um jogo de Dragon Ball no estilo do Dragon Ball FighterZ. Jogos de luta 2D como Injustice e Marvel torneio de campeões fazem bastante sucesso entre os mobile. 

Façam a alegria dos fans.","0","2025-10-20T18:32:47-07:00","13293374278","6.10.0","0","4","Piores avaliadas"
"Dinos faltado","https://itunes.apple.com/br/reviews/id1580616520","5","Por favor consertem isto","Eu apenas quero q vcs consertem o ângulo da câmera e pq eu jogo em celular e o jogo quando eu entro eu tenho q deixar meu cll reto e eu sou acostumado a jogar com o cll deitado e dos de fazer o puzzle demora muito para carregar pfv consertem isso mas tirando estes 2 defeitos o jogo é 👍👍👍👍😎❤️","0","2025-10-21T08:29:08-07:00","13295754065","6.10.0","0","4","Piores avaliadas"
"HakkaJM","https://itunes.apple.com/br/reviews/id412373037","5","Tradução","Conforme prometido viria atualizar minha avaliação quando adicionassem a tradução ptbr. Parabéns Bandai","0","2025-11-22T15:53:06-07:00","13429644937","6.13.0","0","4","Piores avaliadas"
"Anônimo opina","https://itunes.apple.com/br/reviews/id476780647","5","LEGENDA PT/BR FINALMENTEEE","ESTOU AQUI COMO FAN DE DBZ QUE FINALMENTE LANÇOU AS LEGENDAS! E EM PT-BR","0","2025-11-19T03:25:51-07:00","13416139431","6.12.0","0","4","Piores avaliadas"
"Ajdjdjfjcf","https://itunes.apple.com/br/reviews/id1844202131","5","Dragon ball LEGENDS ZAMASU","Dragon ball é chato, não recebi o zamasu, tem que ser garantido TANI É UM CARA CHATO","0","2025-10-15T06:06:25-07:00","13269516332","6.10.0","0","4","Piores avaliadas"
"joao p kkkk","https://itunes.apple.com/br/reviews/id991483081","5","Jogaço meu irmãoooooo do céu","Vale muito a pena","0","2025-11-23T19:34:29-07:00","13434078075","6.13.0","0","4","Piores avaliadas"
"MunizVX","https://itunes.apple.com/br/reviews/id1778458302","5","Amém!","Agora sim merece 5 estrelas. Dps de anos desse jogo eles colocaram o português nas legendas, demorou mas chegou.","0","2025-12-01T03:58:57-07:00","13462241946","6.14.0","0","4","Piores avaliadas"
"Kajdhdhdjhdjdje","https://itunes.apple.com/br/reviews/id1521945400","5","Ótimo","É bem parecido com o anime","0","2025-12-06T14:52:12-07:00","13483614718","6.14.0","0","4","Piores avaliadas"
"MaridãoRk$","https://itunes.apple.com/br/reviews/id1848253918","5","Dbz","Idioma português e brasileiro 🇧🇷 nunca ?","1","2025-10-25T08:52:29-07:00","13312815260","6.11.1","1","4","Piores avaliadas"
"Grego2409","https://itunes.apple.com/br/reviews/id1842694453","5","N consigo logar na minha conta Facebook","Jogo muito bom mais n deixa jogar na minha conta do face","0","2025-10-11T08:41:29-07:00","13253123597","6.9.0","0","4","Piores avaliadas"
