"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Bomjsnssh","https://itunes.apple.com/br/reviews/id1598878010","5","Brabo de demais","Muito super recomendo para todos","0","2025-09-01T09:55:03-07:00","13086978414","83100","0","3","Melhores avaliadas"
"Bananapwie","https://itunes.apple.com/br/reviews/id951298977","5","👍","Bom","0","2025-09-22T10:29:25-07:00","13170993361","83120","0","3","Melhores avaliadas"
"Theeeuuz","https://itunes.apple.com/br/reviews/id1858009336","5","CADE A TRADUÇÃO PT-BR?","Falta trazer a tradução PT-BR pro jogo, igual vocês trouxeram pro Dragon Legends recentemente.","0","2025-11-19T13:54:31-07:00","13417994734","84000","0","3","Melhores avaliadas"
"Mateus Megias","https://itunes.apple.com/br/reviews/id1560647619","5","Jogabilidade","Jogabilidade boa","0","2025-11-10T13:31:05-07:00","13382174993","84000","0","3","Melhores avaliadas"
"Me add ai poxa","https://itunes.apple.com/br/reviews/id270465189","5","Niceee","Toop","0","2025-10-28T14:46:46-07:00","13326854180","84000","0","3","Melhores avaliadas"
"O recado","https://itunes.apple.com/br/reviews/id1813807134","5","Recomendo","Muito bom nunca vi um jogo de one piece assim vcs estão de parabéns e atualizem todo dia","0","2025-10-26T13:54:02-07:00","13318284136","83120","0","3","Melhores avaliadas"
"rock leezin","https://itunes.apple.com/br/reviews/id1739875064","5","slk","is the best game of the world","0","2025-09-16T06:00:22-07:00","13144306377","83120","0","3","Melhores avaliadas"
"Osvaldinhosentagrosso","https://itunes.apple.com/br/reviews/id1846023551","5","Jogo muito ruim, qualquer perca na conexão o play sai da partida, e ainda por cima perde pontuação!!","Dou 2 estrela porque o jogo é bom!!!","0","2025-10-19T19:23:35-07:00","13289203307","83120","0","3","Melhores avaliadas"
"Pra q vc quer saber","https://itunes.apple.com/br/reviews/id1799413551","5","Português não é espanhol","Cara o jogo tem uma grande parcela de jogadores brasileiros, tipo não deve ser muito difícil fazer uma versão em português pq nem sempre dá pra entender oq tá escrito em espanhol.","0","2025-09-21T11:07:23-07:00","13166921627","83120","0","3","Melhores avaliadas"
"Makami_eu","https://itunes.apple.com/br/reviews/id1741583890","5","Jogo","Um jogo muito bom achei bem emocionante os personagem são a maioria são forte e fácil de conseguir amei o jogo 10/10 super indicaria ❤️‍🩹🤌","0","2025-10-07T05:44:27-07:00","13235495927","83120","0","3","Melhores avaliadas"
