"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Theraff4","https://itunes.apple.com/br/reviews/id1824954569","1","Ruim","Ultimamente ele tem aberto com bug no meu iphone nao mostra o fundo nem os personagens e ja tem tempos que jogo e isso nunca aconteceu","0","2025-10-30T16:22:17-07:00","13335609195","53.0.0","0","4","Piores avaliadas"
"Viniciusgds","https://itunes.apple.com/br/reviews/id1839016672","1","Buff Spider Woman!!!!!","🙄","0","2025-10-02T06:47:19-07:00","13213771333","52.1.0","0","4","Piores avaliadas"
"JSA997","https://itunes.apple.com/br/reviews/id1718359046","1","Jogo ruim","Jogo há mais de 11 anos e cada vez mais é difícil progredir, colocam missões quase impossíveis de ser realizadas, a verdade é que quem paga sempre está anos luz a frente no jogo, e as missões especiais são cada vez mais difíceis ou você tem muita paciência ou muito saco para jogar, já foi bom, hoje em dia ficou horrível.","0","2025-10-08T11:16:20-07:00","13240971452","53.0.0","0","4","Piores avaliadas"
"Desagradávell","https://itunes.apple.com/br/reviews/id1040778188","1","Falha no Login","Não consigo nem fazer o login, não sai do canto","0","2025-10-15T10:39:50-07:00","13270545198","53.0.0","0","4","Piores avaliadas"
"sallesjd","https://itunes.apple.com/br/reviews/id1686125435","1","perdi minha conta","tinha uma conta nível alto porém não dá pra recuperar pq o suporte só considera se for com email e todos os meus e-mails estão dando indisponível","0","2025-08-28T21:58:17-07:00","13073111581","52.0.0","0","4","Piores avaliadas"
"Lukasligth","https://itunes.apple.com/br/reviews/id1805358138","1","Travando muito","Meu celular é otimo, roda muitos jogos bem mais pesado, so que agora o jogo esta travando muito, meu level é avançado tem uns 6 anos que jogo esse jogo e ultimamente esta horrivel","0","2025-11-30T08:00:22-07:00","13459129741","53.1.0","0","4","Piores avaliadas"
"Delmar Faes Dutra","https://itunes.apple.com/br/reviews/id613976683","1","Completo lixo","Kabam é uma empresa vagabunda e manipuladora, enfia esse jogo no teu cu","0","2025-11-21T11:28:24-07:00","13425040874","53.1.0","0","4","Piores avaliadas"
"Nortonjunho","https://itunes.apple.com/br/reviews/id683679891","3","Travando","Jogo desde 2016 e nunca esteve tão ruim e desanimador. Tenho um celular razoável e o jogo trava demais no meio das batalhas.","0","2025-11-13T13:37:02-07:00","13394214228","53.1.0","0","4","Piores avaliadas"
"frutamordida","https://itunes.apple.com/br/reviews/id1851853669","4","jogo sem som","jogo muito bom mas não sai som de jeito nenhum!!  Nas configurações aparece que o som está ativado, mas não tem música nem efeito sonoros","0","2025-11-03T08:28:42-07:00","13351801790","53.0.0","0","4","Piores avaliadas"
"Tatamnby","https://itunes.apple.com/br/reviews/id1624969155","4","Minha opinião sobre o jogo","Ótimo,abaixem.","0","2025-10-15T15:56:44-07:00","13271474728","53.0.0","0","4","Piores avaliadas"
"#Zilmar","https://itunes.apple.com/br/reviews/id1836429610","5","Excelente","Excelente","0","2025-11-08T19:28:08-07:00","13374719396","53.1.0","0","4","Piores avaliadas"
"E nois q ta","https://itunes.apple.com/br/reviews/id1841253383","5","7","O cara tinha q lança o thor com o machado ia fica amais","0","2025-11-01T06:35:21-07:00","13342260834","53.0.0","0","4","Piores avaliadas"
"Marvel mtc","https://itunes.apple.com/br/reviews/id1346957786","5","Os gráficos são excelentes","O melhor jogo de heróis da Marvel","0","2025-09-03T10:02:29-07:00","13094695312","52.1.0","0","4","Piores avaliadas"
"Crisrbarbosa","https://itunes.apple.com/br/reviews/id1567527525","5","Trava muito no IPhone","O jogo eh muito bom mas trava demais, esquenta muito o celular e o jogo fica travando prejudicando demais a jogabilidade","0","2025-10-30T04:40:03-07:00","13333245419","53.0.0","0","4","Piores avaliadas"
"Cleytsson","https://itunes.apple.com/br/reviews/id1514950099","5","Melhor jogo de luta,","Disparado o melhor…","0","2025-10-26T08:44:00-07:00","13317180891","53.0.0","0","4","Piores avaliadas"
"BinhosGamer","https://itunes.apple.com/br/reviews/id365877897","5","Viciante","Jogo top demais","0","2025-11-27T16:08:56-07:00","13448686412","53.1.0","0","4","Piores avaliadas"
"John Brabo","https://itunes.apple.com/br/reviews/id1377912614","5","Melhor jogo que já joguei!!","Esse jogo é incrível, na minha opinião superou todos os jogos q já joguei!!","0","2025-12-02T09:27:18-07:00","13467208322","53.1.0","0","4","Piores avaliadas"
"KingPabloX","https://itunes.apple.com/br/reviews/id1812502915","5","Avaliação","O melhor jogo da marvel para mobile!!!’","0","2025-09-25T14:00:27-07:00","13184577485","52.1.0","0","4","Piores avaliadas"
"Tudoo mentira","https://itunes.apple.com/br/reviews/id1821524769","5","Marvel campeões","Muito bom","0","2025-09-19T02:41:16-07:00","13156179851","52.1.0","0","4","Piores avaliadas"
"Pedrinhodelas_039","https://itunes.apple.com/br/reviews/id1863585119","5","Top","Massa","0","2025-12-09T14:34:40-07:00","13495222329","54.0.0","0","4","Piores avaliadas"
