"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"angelica oliiiveiraaa","https://itunes.apple.com/br/reviews/id599791592","3","Pendente","Estou com uma transação que fiz de uma carteira Trust pra outra (da segundaria para a principal) faz mais de 24 horas e está pendente! Podem me ajuda? O endereço está correto e foi bnb","1","2023-09-16T07:23:58-07:00","10374453156","9.5","1"
"JoH*#798","https://itunes.apple.com/br/reviews/id1579731043","1","Roubaram meus tokens carteira de ladroes","Roubaram meus tokens formatei meu iPhone e quando coloquei minhas chaves de recuperação e como se fosse uma carteira nova sem tokens","1","2023-10-12T23:35:22-07:00","10468359815","9.6","1"
"ArturARBA","https://itunes.apple.com/br/reviews/id388876069","1","Saldo sumiu após atualização do sistema!","Após atualização meu saldo simplesmente sumiu!
Ao reconectar a carteira, o saldo aparece zerado.
Por favor, preciso de um suporte para que isso seja resolvido e meu saldo reapareça!!!","1","2023-06-17T15:43:57-07:00","10044670440","8.8","1"
"Milanz34","https://itunes.apple.com/br/reviews/id191160637","1","Hackeado","Cuidado galera acabei de ser hackeado . Não vou usar mais esse app.","1","2023-08-07T03:20:32-07:00","10229306191","9.2","1"
"Ecazaroto","https://itunes.apple.com/br/reviews/id1562530778","3","Não consigo enviar ATOM para fora da carteira","Infelizmente, não existe a possibilidade de o usuário estabelecer a taxa de gás para efetuar a transação. O próprio app determina quanto deve ser pago de gás. O problema é que já faz uma semana que o app está determinando 0.000187 ATOM de gás, e esse valor é muito próximo, porém inferior ao valor mínimo exigido para completar a transação. De modo que, qualquer tentativa de enviar ATOM para um endereço externo está falhando.","1","2023-08-21T11:20:49-07:00","10284233686","9.3","1"
"olaioviana","https://itunes.apple.com/br/reviews/id361813430","1","Minha carteira sumiu","O único modo de recuperar minha carteira era com o backup do iCloud. Troquei de celular e infelizmente minha carteira sumiu, vejo nos documentos do iCloud que existe uma carteira, porém o aplicativo da trust wallet diz que não existe backup. Perdi mais de 0,1 BTC.  Não recomendo esse app.","1","2023-09-05T10:20:21-07:00","10337343293","9.4","1"
"Marassio","https://itunes.apple.com/br/reviews/id1529842702","1","Fui roubando por favor binance","Olá tinha um saldo em Usdt sumiu estou indiguinadio uma. Fraude","1","2023-09-10T23:53:32-07:00","10356543940","9.5","1"
"di_augusto","https://itunes.apple.com/br/reviews/id1154157020","1","Não consigo gerir meus AGIX na cardano","Adicionei AGIX na rede da cardano e pra minha surpresa a carteira não mostra e não permite que eu adicione tokens da rede cardano. Já pedi ajuda no suporte mas sem sucesso. Se não conseguir tirar esses tokens daqui vou perde-los por conta da fusão em tokens FET. Só por isso estou dando 1 estrela","1","2024-08-22T20:12:25-07:00","11642010750","11.12.0","0"
"Mene199999","https://itunes.apple.com/br/reviews/id1405357086","2","Erro carteira","Não está aparecendo valores na carteira, apenas a quantidade das moedas e os valores estão zerados","1","2023-10-24T08:16:59-07:00","10510731116","10.0","1"
"assegdhdhhddh","https://itunes.apple.com/br/reviews/id1485136584","1","Estão roubado todos os fundos da carteira não é segura","Ultimamente está sendo retirados os fundos da minha carteira sem o meu consentimento eu recebo a notificação sem eu autenticar a transação eu não confio nunca mais nesta carteira como pode isso ?eu não compartilhei minha frase de segurança com ninguém não sou louco todas as transações não foram feitas por mim ,é isso está sendo de forma gradativa até que zerou todas minhas moedas !","1","2023-05-20T07:52:02-07:00","9947055388","8.6","1"
"🎀Dudinha🎀","https://itunes.apple.com/br/reviews/id369117048","1","dinheiro sumiu","meu dinheiro sumiu","1","2023-10-24T08:57:44-07:00","10510854056","10.0","1"
"EdgarRodrigues","https://itunes.apple.com/br/reviews/id215003257","3","Saldo","O saldo total em brl ou usd sumiu e ñ atualiza na carteira principal -  nem o saldo das moedas contidas em carteira.
Atualização péssima!
Deixarei de usar este app!","1","2023-10-24T09:21:49-07:00","10510924929","10.0","1"
"Moneteva2","https://itunes.apple.com/br/reviews/id1233366272","2","Não consigo remover stake TRX","Já acabou o prazo de 14 dias para unstake, e quando vou retirar o app está com problema e não deixa retirar após a atualização do mês de outubro","1","2023-11-08T04:09:27-07:00","10562979377","10.1","1"
"Bsnovais","https://itunes.apple.com/br/reviews/id395466684","1","Não consigo recuperar meus ativos","Troquei meu celular e realizei o procedimento de recuperação da carteira através da frase secreta. Ao atualizar a carteira, todas as minhas moedas simplesmente desapareceram. Alguém sabe como falar com o suporte da trust wallet sem ser via chat GPT?","1","2023-11-27T05:29:38-07:00","10631187904","10.3","1"
"Brunninborges segue la!","https://itunes.apple.com/br/reviews/id698181561","1","Não estou conseguindo enviar minhas crypto","Quando tento enviar minhas crypto para a corretora depois que aperto em confirmar, da um erro!","1","2024-03-11T21:41:13-07:00","11035223618","11.1","1"
"Rafael Danderfer","https://itunes.apple.com/br/reviews/id1623581455","1","Scam of the worst level","Several issues to try to withdraw your currencies. After that, I’ve transferred crypto from my exchange to this garbage to try to cover their fees and, after checking the address and currency severo is time, my money just got to nowhere.
If you try to create a ticket on their amazing support, you will lost all the information you’ve provided when clicking to submit because of a rubbish captcha that stays loading forever and do not work.
Just one advise, run of that garbage while you were not harmed.","1","2024-02-10T15:28:12-07:00","10925021439","10.8","1"
"DiegoDeyvison","https://itunes.apple.com/br/reviews/id1634364740","1","Não recebi meus satoshis","Comprei 100 reais em satoshis e até agora não recebi nada!","1","2024-03-11T10:12:54-07:00","11033566855","11.1","1"
"Beto de Bonja","https://itunes.apple.com/br/reviews/id616838430","1","Problema ao importar","Importei minha carteira pra outro celular coloquei as frases secretas e a Trust cria outra carteira","1","2023-06-11T08:19:54-07:00","10022940420","8.8","1"
"Frost SE","https://itunes.apple.com/br/reviews/id776842657","2","Incompleta","Onde está o PNL, pra acompanhar o preços médios, a evolução da valorização, ou queda?","1","2023-05-03T18:21:27-07:00","9890115457","8.6","1"
"Pedro cheter","https://itunes.apple.com/br/reviews/id1398287304","1","Perdi minha frase secreta","Estou precisando recuperar minha frase secreta para entrar na minha conta","1","2023-02-14T19:00:04-07:00","9618712070","7.26","1"
"juifj","https://itunes.apple.com/br/reviews/id836112828","1","Problemas","Não tô conseguido mover LUNC da Trust walllet pra outra carteira , fala q tá temporariamente indisponível, alguém me informa o motivo ? Poderia me dá um suporte por favor ?","1","2022-09-29T12:16:11-07:00","9134186533","7.18","1"
"FabricioBraga77","https://itunes.apple.com/br/reviews/id236640300","1","Moedas transferidas não aparecem","Moedas transferidas não aparecem na minha carteira. Estou há vários dias tentando resolver o problema, sem solução. Já segui os passos que eles recomendaram, reinstalei o app, mas nada resolve. Para que serve uma carteira que você não pode confiar? Não recomendo esse app.","1","2022-10-14T04:45:00-07:00","9183232025","7.19","1"
"Dglima82","https://itunes.apple.com/br/reviews/id296745634","1","Zero segurança","Uso essa Wallet desde 2017, porém sábado 22/06 às 23:30h recebi msg do app comunicando transferências realizadas com sucesso, quando fui verificar haviam transferido todo o meu saldo. Antes que pensem que fui displicente com alguma medida de segurança, já tenho criptomoedas desde 2016, não empresto meu tel para ninguém, não deixei vulneráveis as passphrases, só tenho as mesmas anotadas em uma única folha de papel e dentro de um cofre que só eu tenho acesso… enfim… a Trust Wallet NÃO é confiável, não arrisquem perder seus fundos, não usem essa carteira. Perdi meu dinheiro e o suporte é péssimo, fica de aprendizado, vou usar somente cold Wallets.","1","2024-06-25T15:04:35-07:00","11422977357","11.8.0","0"
"bahmanza","https://itunes.apple.com/br/reviews/id341141222","1","App","Nao consigo sacar ou transferir minhas moedas, elas foram congeladas por alguem e nao consigo movimenta las, nao acho o suporte para me auxiliar e estou com meu dinheiro travado.","1","2023-01-07T07:59:38-07:00","9481767399","7.24","1"
"Me robaram","https://itunes.apple.com/br/reviews/id1684330201","1","Perdi um valor","Sumiu da minha carteira de 1000 dólares quero saber oque aconteceu se não vou processar vcs","1","2024-07-31T07:37:24-07:00","11556014651","11.10.0","1"
"Bea479053","https://itunes.apple.com/br/reviews/id771790981","1","Aplicativo horrível","Se passaram um mês e até hoje não caíram minhas moedas que resgatei no likegrammoney. Tento entra em contato com o suport é impossível o idioma não ajuda. Golpe!!!","1","2023-03-10T23:28:20-07:00","9701148019","8.3","1"
"Stephsfm","https://itunes.apple.com/br/reviews/id457531798","1","Se te pedirem pra baixar não baixe","Um cara chamado Chris veio me falar que me daria 5k USD do nada, fui ver qual era, ele tinha um stories com alguém “comprovando” o pagamento dele, mas depois que eu baixei ele só me bloqueou kkkk sempre dou uma chance pra essas coisas se eu não precisar arriscar meus dados, mas o cara só queria que eu baixasse o app mesmo","1","2023-04-16T04:57:15-07:00","9827907484","8.5","1"
"Josephmayorcas","https://itunes.apple.com/br/reviews/id451614074","1","Evmos issue","Still can’t do anything with my evmos balance because of an error with fees, which are set automatically by the app. Please help!!!","1","2023-04-28T06:01:51-07:00","9870087269","8.6","1"
"YouCanCall-me_Gui","https://itunes.apple.com/br/reviews/id1580313642","1","DON’T INSTALL THAT APP!","Just donnot install it, it’s scam.","1","2024-03-06T15:42:50-07:00","11016198016","11.1","1"
"Mitomessias","https://itunes.apple.com/br/reviews/id635501284","1","Perdi todo meu dinheiro","Fraude na Trust Wallet . Absurdo !","0","2024-05-18T11:30:47-07:00","11281398981","11.5.1","0"
"Anônimosxs","https://itunes.apple.com/br/reviews/id1577336219","1","Carteira horrível","Pessimo suporte da carteira além de ter aplicativos scam dentro da mesma não baixem risco de perder seus fundos por phishing","0","2024-04-27T04:41:25-07:00","11205740117","11.4.1","0"
"Lucaslpb20","https://itunes.apple.com/br/reviews/id646163088","5","Problema para enviar LUNC para CEX","Estou tentando enviar LUNC para uma CEX porém o toda vez que colo o número da carteira e clico em próximo o aplicativo crasha..","0","2024-05-01T13:02:26-07:00","11221498255","11.4.1","0"
"R9R10","https://itunes.apple.com/br/reviews/id1452141037","1","Não há segurança","Eu realizei uma compra e apareceu um valor muito maior… cara de golpe.
Melhorem a segurança.","0","2024-05-26T01:15:42-07:00","11308406475","11.6","0"
"Sr. Magnus","https://itunes.apple.com/br/reviews/id1559306765","1","Bug","A carteira trust está dando muito problema, era o saldo, não faz o saque, o swap. Meu ativos estavam no endereço da carteira. Tirei. Gosto muito dela, mas assim não dá.","0","2024-03-29T14:45:56-07:00","11100028978","11.2","0"
"Boratrader","https://itunes.apple.com/br/reviews/id549791570","1","Não deixa retirar minhas moedas de jeito nenhum","Tenho usdt na conta e tenho ethereum e não consigo sacar , fica solicitando mais e mais depósitos para pagar as taxas um absurdo não usem!!!  

Sem suporte sem nada horrível.","0","2024-03-20T16:25:38-07:00","11066911973","11.2","0"
"Martatrajano","https://itunes.apple.com/br/reviews/id445739779","5","durmo","Não estou mais recebendo passivo na Babydoge enquanto durmo , no staking, I don’t receive passive . What happened?","0","2024-05-27T03:48:52-07:00","11312359878","11.6","0"
"Yunix276","https://itunes.apple.com/br/reviews/id1468726908","1","Cadê minha criptomoedas","Sumiu todas as minha criptos elas foram transferidas pra outra conta","0","2024-04-20T08:49:41-07:00","11181345285","11.4.1","0"
"Mlbr0000013467","https://itunes.apple.com/br/reviews/id182263520","2","Flexgas Don’t work","Priority fee too low … I lost my time. Flexgas is fake.","0","2025-11-23T00:04:14-07:00","13430807175","11.62.1","0"
"Phillipe Auto Car","https://itunes.apple.com/br/reviews/id1188931973","4","Gostei muito…","Apenas demora um pouco para aparecer as compras feitas.","0","2024-02-02T12:47:49-07:00","10894170207","10.8","0"
"rafaelmaia8384","https://itunes.apple.com/br/reviews/id1314124448","5","Arweave Token","When are you considering to add Arweave token? Thankyou","0","2023-11-19T10:34:13-07:00","10602911318","10.2","0"
"raulseixax","https://itunes.apple.com/br/reviews/id749977901","5","Good wallet","In this wallet has chart, is better to send e receive crypto, better than MetaMask.","0","2023-11-01T21:15:57-07:00","10540664093","10.1","0"
"ivan22ko","https://itunes.apple.com/br/reviews/id602564854","5","A melhor de todas","Fácil e rápido recomendo!","0","2024-06-06T16:23:35-07:00","11351682740","11.7","0"
"Çelva","https://itunes.apple.com/br/reviews/id1470218569","1","Saldo zerado","Fiz um depósito de BTC, mas meu saldo sumiu","0","2023-08-02T02:32:24-07:00","10210577677","9.1","0"
"RenatoNascimento","https://itunes.apple.com/br/reviews/id135231022","1","Piada","Transferi 500 reais. Cobraram 25 reais de taxa do cartão sem aviso prévio e descontaram 40 reais pelo uso da rede do sistema. Nada é avisado previamente. Fujam! Cilada!!","0","2023-04-30T18:05:25-07:00","9879374959","8.6","0"
"Thay2688","https://itunes.apple.com/br/reviews/id1473664605","5","Paciência","A carteira, não some com dinheiro. Ela  até desaparece. Mais depois de um tempo, ele volta. Tenham paciência e não se desespere. Dps de um tempo, reaparece. E trust, melhore para que mais pessoas possam confiar em ti. ✌🏻♦️","0","2023-03-14T06:09:02-07:00","9712356695","8.3","0"
