"author","authorUri","rating","title","content","votes","date","id","version","voteSum"
"catarinowill","https://itunes.apple.com/br/reviews/id935651542","1","Only 25 sats por dia","Foi-se o tempo de minerar com esse app, antigamente enviava 500 sats para zbd, caiu para 50 e agora apenas 25 e esta assim a meses... nem da vontade de jogar","3","2025-02-17T23:01:32-07:00","12324663917","2.6.7","2"
"Joaomino","https://itunes.apple.com/br/reviews/id298107602","5","Authentic play and earn","Original experience and the fastest way to earn SATs. No ads that pop up all the time. My fav game at the moment.","3","2022-07-30T01:53:19-07:00","8926582015","1.4.2","2"
"Jrsergioap","https://itunes.apple.com/br/reviews/id297248212","5","Code TX5IMS","Nice game. Use this code TX5IMS to earn faster.","3","2025-03-18T03:50:30-07:00","12434573256","2.7.4","3"
"barton1976","https://itunes.apple.com/br/reviews/id1397982991","5","Muito bom","Muito bom e paga certinho, não é muito mas é tudo correto.","0","2024-02-09T13:15:00-07:00","10920943213","2.0.8","0"
"lecaap.lele","https://itunes.apple.com/br/reviews/id1332298732","1","10 sats per day","10 sats per day is not worth it for brazillians.","0","2024-11-11T07:51:42-07:00","11938375282","2.5.7","0"
"iPainN","https://itunes.apple.com/br/reviews/id213826312","5","Bug ?","Hi guys, i don’t know if it’s a bug, but from 500 satoshis it went to 10 ?","0","2024-11-06T07:30:01-07:00","11919395684","2.5.6","0"
"kaksjajdhs","https://itunes.apple.com/br/reviews/id284991379","1","Saque de 10 sats por dia","Poucas recompensas pra muito esforço, além de terem limitado o saque de 500 sais para 10 por dia, ridículo","0","2024-11-05T20:44:02-07:00","11917767798","2.5.4","0"
"m.sara22","https://itunes.apple.com/br/reviews/id1431716260","3",".","Só estou conseguindo sacar 10 sats por dia","0","2024-10-29T14:50:48-07:00","11889674760","2.5.4","0"
"coração quebrantado","https://itunes.apple.com/br/reviews/id993980528","1","Painel de satoshi removido","Depois da última atualização 2.3.5 que aconteceu hoje. O painel de Satoshi de bitcoins Minerados sumiu. Sem ele não dá pra saber quantos satoshis foram minerados nem solicitar saque para nossa carteira zebede","0","2024-07-15T16:50:48-07:00","11497633779","2.3.5","0"
"Niaah_22","https://itunes.apple.com/br/reviews/id623736025","1","Erro 306","App do nada está dando erro 306 já fiz outra conta na ZBD, mandei email , agora quando tento logar diz que minha conta está restrita . Uma pena adorava o app","0","2024-07-01T15:19:41-07:00","11445972407","2.3.2","0"
"ddscaio","https://itunes.apple.com/br/reviews/id990030172","1","Error sending winnings to wallet","For 2 days I have not been able to send my winnings to the zebedee wallet, an error appears (306) I have already sent a ticket but have not received a response","0","2024-06-22T14:28:22-07:00","11411741867","2.3.2","0"
"da logo os 10 k","https://itunes.apple.com/br/reviews/id1173064416","2","Como eu tiro os bitcoins","Como eu faço para tirar meus bitcoins ?","0","2024-06-01T20:15:44-07:00","11333437605","2.2.9","0"
"maria sara00","https://itunes.apple.com/br/reviews/id1519513181","1",".","Não estou mas conseguindo sacar os 500 satoshi apenas 250","0","2024-05-23T15:27:23-07:00","11299668375","2.2.9","0"
"Aleacs19","https://itunes.apple.com/br/reviews/id1110884203","5","Maravilhoso","Paga corretamente, consigo os sats de forma rápida, todos os dias consigo os 500 sats e saco tranquilamente, única coisa que gostaria que melhorasse é que aumentassem o limite de saque para 1000 sats !
Por favooooooor, aumenteeeeem!","0","2024-03-20T07:43:29-07:00","11065505702","2.1.8","0"
"12345244145","https://itunes.apple.com/br/reviews/id271995380","1","Não está funcionando","Depois da última atualização não está dando para resgata os bitcoin o problema será resolvido?","0","2024-03-04T13:03:36-07:00","11008511700","2.1.8","0"
"Tueni2","https://itunes.apple.com/br/reviews/id222002367","5","Best support","Best support ever, they fixed the issue and now I’m able to withdraw again
Thanks

Melhor suporte que já vi, tive problema para sacar e resolveram o problema
Obrigado","0","2024-01-18T07:47:27-07:00","10836201462","2.0.5","0"
"Angelica M G","https://itunes.apple.com/br/reviews/id1215443926","1","Bug","O jogo atualizou mas não voltou os saque de 500 sat está em 25 , por favor concertem isso","0","2024-11-13T16:08:32-07:00","11947021089","2.5.8","0"
"Cryptonny","https://itunes.apple.com/br/reviews/id321683934","5","Fun and earning sats","Cool fame to kill some time and earn some bitcoins sats","0","2023-12-21T07:16:27-07:00","10727254724","2.0.2","0"
"WitchPirate","https://itunes.apple.com/br/reviews/id1224345793","1","Problemas desde a última atualização","Estou tendo problemas com o jogo desde a ultima atualização. O jogo não gera moedas, não consigo resgatar o prêmio diário, resgatar meus Bitcoins, …
Resumindo: não consigo fazer nada depois da ultima atualização","0","2023-12-19T23:22:19-07:00","10721321140","2.0.1","0"
"Marcelo18fx","https://itunes.apple.com/br/reviews/id1511591612","1","Jogo bugou","Eu não consigo mais sacar meus sats","0","2023-12-18T03:33:28-07:00","10711411568","2.0.1","0"
"kosoya","https://itunes.apple.com/br/reviews/id1240524333","5","Simplesmente perfeito","Ótimo jogo para juntar moedas que podem ser trocadas por fração de bitcoin, recomendo.","0","2023-10-11T03:09:46-07:00","10462002314","1.9.3","0"
"Kenjiwbe","https://itunes.apple.com/br/reviews/id1053175204","5","Funny","I don’t know if it really pays something but let’s try it","0","2023-07-18T16:31:43-07:00","10155629954","1.4.2","0"
"Jonathas_campos","https://itunes.apple.com/br/reviews/id1550158886","1","We need an update now!","Has been a year since the last update! We need an update now!!!!!!!!!!!!!!!!!!!!!!!","0","2023-07-18T04:19:41-07:00","10153636578","1.4.2","0"
"Akira/SP/Brasil","https://itunes.apple.com/br/reviews/id383602769","5","Muito divertido","Além de ser divertido você pode ganhar sats","0","2023-06-12T07:59:37-07:00","10026269260","1.4.2","0"
"JackMal0ne","https://itunes.apple.com/br/reviews/id1494754832","5","Bom","Nice","0","2023-04-03T09:38:57-07:00","9783000456","1.4.2","0"
"bugadoos","https://itunes.apple.com/br/reviews/id1398343693","3","A","A atualização esta muito atrasada para iOS","0","2023-03-25T17:48:43-07:00","9752170816","1.4.2","0"
"ualienzsgg","https://itunes.apple.com/br/reviews/id1471151243","1","Não vejo tanto progresso nesse jogo","Até bug da na hora de tirar os sats","0","2022-11-25T04:23:12-07:00","9326916186","1.4.2","0"
"Fãaaaaaaa","https://itunes.apple.com/br/reviews/id241515643","5","Amazing","Very good","0","2022-05-28T06:14:55-07:00","8716565672","1.4","0"
"raymielson","https://itunes.apple.com/br/reviews/id1409178604","4","Nego","Amigo vc tem que pegar o casa out","0","2022-05-16T08:24:36-07:00","8677237339","1.3.6","0"
"Sueth1724","https://itunes.apple.com/br/reviews/id1562610193","5","D","O jogo é bom mais ganhar só 10 sats diário voceis tão de brincadeira, tem q resolve isso aí bota o mínimo 100 sats diário","0","2024-11-11T12:34:22-07:00","11939221337","2.5.7","0"
"VictorXD018","https://itunes.apple.com/br/reviews/id1863016148","1","Ridículo,","Este jogo demonstra a possibilidade de você ganhar satoshis e sacar, porém, quando efetuar o saque eles afirmam que não foi possível sacar, jogo com muitas propagandas do nada, isso é para enganar bobo, horrível , experiência pessima","0","2025-12-03T09:21:16-07:00","13470977834","3.0.2","0"
"Ipitas","https://itunes.apple.com/br/reviews/id191785945","5","Friend code","M47OE2","0","2025-10-31T14:11:14-07:00","13339492034","3.0.1","0"
"Bububal","https://itunes.apple.com/br/reviews/id1757042001","4","Aumentem o valor de saque!!!","Pô sacanagem 25 sats por dia! Aumenta pelo menos para 100","0","2025-02-18T06:59:58-07:00","12325954520","2.6.7","0"
"fnsavvvv","https://itunes.apple.com/br/reviews/id1333134822","5","Oi","🤯","0","2025-09-24T07:33:04-07:00","13178846087","2.9.3","0"
"Erro no Chat","https://itunes.apple.com/br/reviews/id1445126222","1","Propaganda enganosa","O “jogo” funciona, porém os 25/sat é por 24horas aí precisa de outro programa pra Sacar, porém mesmo sacando não dá pra transferir pra uma carteira, então é apenas um jogo pra passar o tempo, não dá lucro nenhum","0","2025-08-28T03:47:32-07:00","13070013661","2.9.2","0"
"Mikemurdock","https://itunes.apple.com/br/reviews/id435709713","4","Paga via zebedee","Jogo decente, bom passa tempo e te da uns Satoshis. 25/dia. Tem um bom time de suporte. É isso!","0","2025-08-22T19:50:37-07:00","13049393894","2.9.1","0"
"Heloizahisjsnanalam","https://itunes.apple.com/br/reviews/id1452401052","2","Em dúvida","Se eu conseguir sacar eu volto","0","2025-08-15T06:18:32-07:00","13019139227","2.9.0","0"
"Thyago1991","https://itunes.apple.com/br/reviews/id116166687","5","Ótimo. Use o código LPWGY8","Excelente jogo. Para impulsionar seu avanço, utilize o código LPWGY8.
Para ativar clique no canto superior esquerdo nos dois bonecos","0","2025-06-26T06:53:01-07:00","12819527098","2.8.3","0"
"Domileao","https://itunes.apple.com/br/reviews/id1800437707","5","Entre com meu código","Já entra com 120 gemas DL1GLE","0","2025-06-21T15:40:00-07:00","12801947211","2.8.1","0"
"Erro AD","https://itunes.apple.com/br/reviews/id1438701864","5","Top","Top","0","2025-06-08T08:45:52-07:00","12750866854","2.8.1","0"
"@aperteoalt","https://itunes.apple.com/br/reviews/id142547396","3","Way too many ads","It’s pretty nice, but the amount of ads is unbearable","0","2025-06-03T18:59:53-07:00","12733266976","2.8.1","0"
"pedronightmare","https://itunes.apple.com/br/reviews/id1254447383","5","Muito bom","O pagamento funciona e o suporte tecnico ajudou rapidamente quando tive um problema. Muito bom!","0","2025-05-16T04:37:35-07:00","12662038213","2.8.0","0"
"RonadoSS","https://itunes.apple.com/br/reviews/id1580025773","5","Muito bom","Até o momento estou gostando","0","2025-04-20T15:24:12-07:00","12567140025","2.8.0","0"
"usiwknaka","https://itunes.apple.com/br/reviews/id1125246557","4","Ytallo Sousa","Não gostei muito porque o limite de retirada dos sats é muito baixo, o limite deveria ser maior ou até mesmo sem limite pra pessoa tirar quanto sats quiser, porque agente passo o dia no aplicativo assistindo anúncio direto tentando crescer, pra tirar só 25 sats por dia, na minha opinião esse limite não estar sendo justo pra quem passar várias horas no aplicativo jogando e assistindo anúncios.","0","2025-04-18T16:31:52-07:00","12559577162","2.8.0","0"
"PAULOHBM-7","https://itunes.apple.com/br/reviews/id313334072","5","Ótimo jogo use o código BSTJI4 para evoluir mais rápido","Excelente jogo, com o código BSTJI4 você consegue evoluir mais rápido e sacar logo","0","2025-04-18T06:36:07-07:00","12557757419","2.8.0","0"
"DiegoCdLima","https://itunes.apple.com/br/reviews/id763926634","1","Parou - stoped","Simplesmente parou de pagar os 25 sats, da mensagem que já deu limites de saques, e diz que está desatualizado, que é para atualizar porém está atualizado e seque não foi feito. Simplesmente quebrou o aplicativo.","0","2025-04-14T05:02:01-07:00","12542025522","2.7.9","0"
"Lúcio González","https://itunes.apple.com/br/reviews/id1737342081","5","Gostei deste","Jogo incrível para ganhar dinheiro enquanto joga !","0","2025-04-07T06:16:00-07:00","12514673969","2.7.8","0"
"Jean123456788","https://itunes.apple.com/br/reviews/id416292128","5","Top","Gostei muito","0","2025-04-06T21:07:40-07:00","12513336493","2.7.8","0"
"dnpqd","https://itunes.apple.com/br/reviews/id1311023081","2","A app já foi bom Hoje em dia tá orrivel pfv ajeitem isso !!!!!!!","!!!!!!!","0","2025-04-03T09:12:43-07:00","12499137032","2.7.5","0"
"AndersonDF1227","https://itunes.apple.com/br/reviews/id531515513","1","Saque","Só é possível sacar os bitcoin pra um app chamado ZBD, uma carteira de crypto com apenas 1.4 estrelas de avaliação no trust pilot, não tem opção de PayPal nem nada","0","2025-04-01T12:43:34-07:00","12491861403","2.7.5","0"
"aoandrezza","https://itunes.apple.com/br/reviews/id440400781","3","Bom","Poderiam aumentar os saques como antes. Era muito mais atrativo. Muita gente deixa de usar por conta desse limite baixo diário de saque de 25 sats","0","2025-04-01T04:23:52-07:00","12490202788","2.7.5","0"
"Kellybpa","https://itunes.apple.com/br/reviews/id683808110","5","Se pagar volto aqui","O jogo é legal","0","2025-03-19T11:57:32-07:00","12439846912","2.7.4","0"
"mrsanchesergkbs","https://itunes.apple.com/br/reviews/id1302204993","1","Muito pouco sats!!!!","Vocês precisam aumentar o limite de saque dos sats!!!!! 25 sats por dia é pouco!!!!","0","2025-03-16T22:41:12-07:00","12430149616","2.7.4","0"
