engine,rank,title,link,snippet,displayLink,formattedUrl,htmlTitle,htmlSnippet,htmlFormattedUrl,kind,cacheId,metatags_title,metatags_description,metatags_image,regiao,idioma,termo,tentativa
google,11,Bitcoin hoje: Analistas dizem para onde vai o BTC no restante de 2025,https://portaldobitcoin.uol.com.br/bitcoin-hoje-analistas-dizem-para-onde-vai-o-btc-no-restante-de-2025/,"2 de dez. de 2025 ... Nesta terça-feira (2), o Bitcoin se mantém na faixa de US$ 86.802, com leve ganho de 0,2% ao dia. Em reais, a cotação do ativo está em R$ ...",portaldobitcoin.uol.com.br,https://portaldobitcoin.uol.com.br/bitcoin-hoje-analistas-dizem-para-onde-v...,<b>Bitcoin</b> hoje: Analistas dizem para onde vai o BTC no restante de 2025,"2 de dez. de 2025 <b>...</b> Nesta terça-feira (2), o <b>Bitcoin</b> se mantém na faixa de US$ 86.802, com leve ganho de 0,2% ao dia. Em reais, a cotação do ativo está em R$&nbsp;...",https://portaldo<b>bitcoin</b>.uol.com.br/<b>bitcoin</b>-hoje-analistas-dizem-para-onde-v...,customsearch#result,,Bitcoin hoje: Analistas dizem para onde vai o BTC no restante de 2025,"Analistas preveem que o Bitcoin permaneça preso na faixa dos US$ 90 mil até o fim do ano, antes de uma possível alta rumo aos US$ 135 mil.",https://portaldobitcoin.uol.com.br/wp-content/uploads/sites/6/2025/10/moedas-de-bitcoin.jpg,br,pt,bitcoin,1
google,12,bitcoin bet - Bônus e prêmios todos os dias,http://notafiscal.teresina.pi.gov.br/android/bitcoin-bet/,"bitcoin bet : Uma das principais vantagens da é a ampla variedade de esportes e eventos disponíveis para apostas. Futebol, basquete, tênis, vôlei e muitos ...",notafiscal.teresina.pi.gov.br,http://notafiscal.teresina.pi.gov.br/android/bitcoin-bet/,<b>bitcoin</b> bet - Bônus e prêmios todos os dias,"<b>bitcoin</b> bet : Uma das principais vantagens da é a ampla variedade de esportes e eventos disponíveis para apostas. Futebol, basquete, tênis, vôlei e muitos&nbsp;...",http://notafiscal.teresina.pi.gov.br/android/<b>bitcoin</b>-bet/,customsearch#result,,bitcoin bet-Bônus e prêmios todos os dias,bitcoin bet - Explore apostas ao vivo com pagamentos rápidos. Jogabilidade justa e auditada.,https://tse-mm.bing.com/th?q=bitcoin bet&w=512&h=512&c=7,br,pt,bitcoin,1
google,13,"Bitcoin BTC HOJE - Cotação, Indicadores e Notícias",https://www.infomoney.com.br/cotacoes/cripto/ativo/bitcoin-btc/,"Acompanhe Bitcoin BTC: gráficos, cotações, dividendos, resultados, análises, notícias, fatos relevantes e mais.",www.infomoney.com.br,https://www.infomoney.com.br/cotacoes/cripto/ativo/bitcoin-btc/,"<b>Bitcoin</b> BTC HOJE - Cotação, Indicadores e Notícias","Acompanhe <b>Bitcoin</b> BTC: gráficos, cotações, dividendos, resultados, análises, notícias, fatos relevantes e mais.",https://www.infomoney.com.br/cotacoes/cripto/ativo/<b>bitcoin</b>-btc/,customsearch#result,,Bitcoin BTC,"Acompanhe a cotação da criptomoeda BTC (Bitcoin): preço, gráficos, histórico, análises, notícias e mais.",https://www.infomoney.com.br/wp-content/uploads/2021/03/Site-thumb-de-materia.png?fit=1280%2C720&quality=50&strip=all,br,pt,bitcoin,1
google,14,"O que é bitcoin, a primeira criptomoeda do mundo - Nexo Jornal",https://www.nexojornal.com.br/index/2024/03/10/o-que-e-bitcoin,10 de mar. de 2024 ... O bitcoin é a primeira e mais famosa criptomoeda do mundo. Ele foi lançado em 2008 por Satoshi Nakamoto — pseudônimo utilizado pelo responsável ...,www.nexojornal.com.br,https://www.nexojornal.com.br/index/2024/03/10/o-que-e-bitcoin,"O que é <b>bitcoin</b>, a primeira criptomoeda do mundo - Nexo Jornal",10 de mar. de 2024 <b>...</b> O <b>bitcoin</b> é a primeira e mais famosa criptomoeda do mundo. Ele foi lançado em 2008 por Satoshi Nakamoto — pseudônimo utilizado pelo responsável&nbsp;...,https://www.nexojornal.com.br/index/2024/03/10/o-que-e-<b>bitcoin</b>,customsearch#result,,"O que é bitcoin, a primeira criptomoeda do mundo - Nexo Jornal",Primeira e mais famosa criptomoeda do mundo foi lançada em 2008. Seu criador permanece em anonimato,https://nexo-uploads-beta.s3.amazonaws.com/wp-content/uploads/images/2024/03/teaser-bitcoin-640x399.png,br,pt,bitcoin,1
google,15,Aprovado em 1º turno projeto que transforma BH na “Capital do ...,https://www.cmbh.mg.gov.br/comunica%C3%A7%C3%A3o/not%C3%ADcias/2025/05/aprovado-em-1%C2%BA-turno-projeto-que-transforma-bh-na-%E2%80%9Ccapital-do-bitcoin%E2%80%9D,"7 de mai. de 2025 ... Criado em 2008, o bitcoin é a primeira moeda virtual do mundo e independe de instituições financeiras, empresas ou governos para ser ...",www.cmbh.mg.gov.br,https://www.cmbh.mg.gov.br/.../aprovado-em-1º-turno-projeto-que-transfo...,Aprovado em 1º turno projeto que transforma BH na “Capital do ...,"7 de mai. de 2025 <b>...</b> Criado em 2008, o <b>bitcoin</b> é a primeira moeda virtual do mundo e independe de instituições financeiras, empresas ou governos para ser&nbsp;...",https://www.cmbh.mg.gov.br/.../aprovado-em-1º-turno-projeto-que-transfo...,customsearch#result,,Aprovado em 1º turno projeto que transforma BH na “Capital do Bitcoin”,"PL tem como objetivo posicionar a cidade como referência no estudo, debate e desenvolvimento do setor de criptoativos",https://www.cmbh.mg.gov.br/sites/default/files/noticias_destaques/2025/05/54504422615_0ea5509b22_k.jpg,br,pt,bitcoin,1
google,16,preço bitcoin dolar,https://portal.ifba.edu.br/video/202511/pre%C3%A7o%20bitcoin%20dolar,"Bem-vindo ao preço bitcoin dolar, um jogo de terror que vai testar seus limites. Você acorda em uma instalação abandonada, com memórias fragmentadas e um ...",portal.ifba.edu.br,https://portal.ifba.edu.br/video/202511/preço%20bitcoin%20dolar,preço <b>bitcoin</b> dolar,"Bem-vindo ao preço <b>bitcoin</b> dolar, um jogo de terror que vai testar seus limites. Você acorda em uma instalação abandonada, com memórias fragmentadas e um&nbsp;...",https://portal.ifba.edu.br/video/202511/preço%20<b>bitcoin</b>%20dolar,customsearch#result,,preço bitcoin dolar,"Em preço bitcoin dolar, você luta contra inimigos em um combate dinâmico. Sua progressão depende de suas escolhas e do que você faz. Explore o mundo, interaja com outros jogadores e construa seu personagem. Baixe o jogo na loja ou acesse via navegador. É uma mistura de RPG e aventura com um toque de estratégia. Prepare-se para uma experiência inesquecível!",https://tse-mm.bing.com/th?q=preço bitcoin dolar,br,pt,bitcoin,1
google,17,Efeito Trump: bitcoin ultrapassa marca de US$ 100 mil pela primeira ...,https://www.cnnbrasil.com.br/economia/macroeconomia/efeito-trump-bitcoin-ultrapassa-marca-de-us-100-mil-pela-primeira-vez-na-historia/,"5 de dez. de 2024 ... O valor subiu para a máxima recorde de US$ 103.619, impulsionado pela indicação de Paul Atkins para dirigir a agência reguladora do mercado ...",www.cnnbrasil.com.br,https://www.cnnbrasil.com.br/.../efeito-trump-bitcoin-ultrapassa-marca-de-u...,Efeito Trump: <b>bitcoin</b> ultrapassa marca de US$ 100 mil pela primeira ...,"5 de dez. de 2024 <b>...</b> O valor subiu para a máxima recorde de US$ 103.619, impulsionado pela indicação de Paul Atkins para dirigir a agência reguladora do mercado&nbsp;...",https://www.cnnbrasil.com.br/.../efeito-trump-<b>bitcoin</b>-ultrapassa-marca-de-u...,customsearch#result,,Efeito Trump: bitcoin ultrapassa marca de US$ 100 mil pela primeira vez na história | CNN Brasil,"O valor subiu para a máxima recorde de US$ 103.619, impulsionado pela indicação de Paul Atkins para dirigir a agência reguladora do mercado de capitais dos EUA (SEC)",https://admin.cnnbrasil.com.br/wp-content/themes/master-theme/assets/img/fallbackImage.jpg,br,pt,bitcoin,1
google,18,CVM alerta para atuação irregular do Mercado Bitcoin Serviços ...,https://www.gov.br/cvm/pt-br/assuntos/noticias/2025/cvm-alerta-para-atuacao-irregular-do-mercado-bitcoin-servicos-digitais-ltda-na-intermediacao-de-contratos-de-investimento-coletivo,"11 de mar. de 2025 ... A Autarquia constatou que a empresa, por meio da página www.mercadobitcoin.com.br, oferta e atua na intermediação de oportunidades de ...",www.gov.br,https://www.gov.br/.../cvm-alerta-para-atuacao-irregular-do-mercado-bitcoi...,CVM alerta para atuação irregular do Mercado <b>Bitcoin</b> Serviços ...,"11 de mar. de 2025 <b>...</b> A Autarquia constatou que a empresa, por meio da página www.mercadobitcoin.com.br, oferta e atua na intermediação de oportunidades de&nbsp;...",https://www.gov.br/.../cvm-alerta-para-atuacao-irregular-do-mercado-<b>bitcoi</b>...,customsearch#result,,CVM alerta para atuação irregular do Mercado Bitcoin Serviços Digitais Ltda. na intermediação de contratos de investimento coletivo,Autarquia determina imediata suspensão de serviço de intermediação de valores mobiliários,https://www.gov.br/cvm/logo.png,br,pt,bitcoin,1
google,19,bet bitcoin,https://www.cmdv.pr.gov.br/card/bet+bitcoin,Dê uma olhada! bet bitcoin bet bitcoin. por Tercio Lustosa. 4.8 de 5 estrelas 68 avaliações de clientes. Preço: Aplicativo gratuito para baixar.,www.cmdv.pr.gov.br,https://www.cmdv.pr.gov.br/card/bet+bitcoin,bet <b>bitcoin</b>,Dê uma olhada! bet <b>bitcoin</b> bet <b>bitcoin</b>. por Tercio Lustosa. 4.8 de 5 estrelas 68 avaliações de clientes. Preço: Aplicativo gratuito para baixar.,https://www.cmdv.pr.gov.br/card/bet+<b>bitcoin</b>,customsearch#result,,bet bitcoin,"bet bitcoin🛏️bet bitcoin oferece experiência premium com jackpots progressivos, bônus imperdível, promoções limitadas e prêmios instantâneos para todos os bet bitcoin jogadores.",https://tse-mm.bing.com/th?q=bet bitcoin&w=512&h=512&c=7,br,pt,bitcoin,1
google,20,Portal ETF BTG Pactual Teva Bitcoin - BITC11,https://www.btgpactual.com/asset-management/BITC11,O ETF BITC11 replica o Índice Teva Bitcoin. Este índice tem como objetivo refletir o retorno total de uma carteira composta exclusivamente pela criptomoeda ...,www.btgpactual.com,https://www.btgpactual.com/asset-management/BITC11,Portal ETF BTG Pactual Teva <b>Bitcoin</b> - BITC11,O ETF BITC11 replica o Índice Teva <b>Bitcoin</b>. Este índice tem como objetivo refletir o retorno total de uma carteira composta exclusivamente pela criptomoeda&nbsp;...,https://www.btgpactual.com/asset-management/BITC11,customsearch#result,,,,,br,pt,bitcoin,1
