rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
1,Músicas de Natal 2026 - Feliz Natal 2026 - As Canções Mais Bonitas do Natal,https://www.youtube.com/watch?v=I16-omwBgb8,I16-omwBgb8,Rio Pagode,UConu-bSPjOxSooGX0ZOpltg,2025-11-04T12:00:37Z,"Músicas de Natal 2026 - Feliz Natal 2026 - As Canções Mais Bonitas do Natal
Músicas de Natal 2026 - Feliz Natal 2026 - As Canções Mais Bonitas do Natal
Músicas de Natal 2026 - Feliz Natal 2026 - As Canções Mais Bonitas do Natal
https://youtu.be/I16-omwBgb8
-----------------------------------------------------------------------------------------
❤ Obrigado por assistir o vídeo, não se esqueça de curtir, comentar, compartilhar e se inscrever no meu canal: https://www.youtube.com/@RioPagode-h7p
👉 Facebook: https://www.facebook.com/profile.php?id=61580619789410
👉 Spotify: https://open.spotify.com/playlist/0FpkES9K3uAFmZ8LnKRxy0
❤ Se gostou do vídeo, curta e compartilhe para que o canal tenha motivação de postar vídeos todos os dias para se desenvolver ainda mais! #MúsicasDeNatal #Natal2025 #CançõesNatalinas #MúsicaNatalina #FelizNatal #NatalRomântico #NatalClássico #NatalVintage #NatalRelaxante #TrilhaSonoraDeNatal #NatalBrasil",1799,40,0,1,0,PT1H11M37S,hd,false,"pagode, pagode as melhores, samba e pagode",22,pt-PT,pcm,none,https://i.ytimg.com/vi/I16-omwBgb8/default.jpg,https://i.ytimg.com/vi/I16-omwBgb8/hqdefault.jpg,https://i.ytimg.com/vi/I16-omwBgb8/maxresdefault.jpg,,,br,pt,natal 2026,relevance
2,Músicas Natalinas Em Português 🎄 Feliz Natal 2026 🎅 As Mais Belas Canções De Natal Em Português 2025,https://www.youtube.com/watch?v=c9iYS6IycHY,c9iYS6IycHY,Shirley Carvalhaes - GOSPEL,UCJ4mNBrdh9E4NseqN5MXCpA,2025-10-11T09:00:54Z,"Músicas Natalinas Em Português 🎄 Feliz Natal 2026 🎅 As Mais Belas Canções De Natal Em Português 2025 
https://youtu.be/c9iYS6IycHY",617,18,0,0,0,PT37M57S,hd,false,,10,pt-BR,pt-BR,none,https://i.ytimg.com/vi/c9iYS6IycHY/default.jpg,https://i.ytimg.com/vi/c9iYS6IycHY/hqdefault.jpg,https://i.ytimg.com/vi/c9iYS6IycHY/maxresdefault.jpg,,,br,pt,natal 2026,relevance
3,Músicas Natalinas Em Português 🎅 Feliz Natal 2026  | MELHORES MUSICAS DE NATAL 2025 | BEST PLAYLIST®,https://www.youtube.com/watch?v=S6YN1y0esvo,S6YN1y0esvo,As PLAYlists do Anderson,UCnULe9W0LsEhOQCnbvC5OCA,2024-11-25T11:43:36Z,"#natal NATAL EM FAMILIA! Feliz natal e que Deus o abençoe!

A Melhor Playlist de natal que você verá e escutará! Pra animar seu natal e sua ceia. 

MUSICAS E ARTISTAS:

00:00:00 - Natal todo dia / Roupa Nova
00:04:02 - De natal só quero você / Fernanda Gabriela
00:07:46 - Então é Natal / Malta, Victor & Léo
00:11:34 - Bate o Sino / Wesley Safadão e Michel teló ( Coreografia )
00:14:05 - Sapatinho de Natal / Caixinha de Idéias
00:15:47 - Vem que está chegando o Natal / Aline Barros ( Coreografia )
00:18:21 - Noite Feliz / Frei Gilson
00:24:33 - Hellelujah ( Português BR ) / Rafa Gomes
00:27:35 - Cançao da América / Milton Nascimento
00:31:37 - Pra Não ser triste / João Neto e Frederico
00:34:48 - Jingle Bell Rock ( Inglês ) / Jesuton
00:37:15 - Jesus Cristo / Roberto Carlos
00:40:29 - Hino de Reis / Chitãozinho e Xororó
00:43:57 - É Natal / Israel Salazar
00:47:42 - Marcas do que se foi, sonhos que vamos ter / Péricles, Thiaguinho e amigos

PARA TODA A FAMILIA, CANTE E DANCE COM ALEGRIA NO NATAL.
Documentário feito com muito carinho, Créditos aos artistas mencionados, inscrevam-se nos respectivos canais. 
Intenção do vídeo é meramente para fins de entretenimento, sem intenção comercial. 

Deixe seu like, inscreva-se e compartilhe. 

SELEÇÃO DE MUSICAS DE NATAL PARA CEIA 
SELEÇÃO DE MUSICAS DE NATAL PARA LOJA
SELEÇÃO DE MUSICAS DE NATAL PARA BAR
SELEÇÃO DE MUSICAS DE NATAL PARA COMERCIO
SELEÇÃO DE MUSICAS DE NATAL PARA DANÇAR
SELEÇÃO DE MUSICAS DE NATAL PARA RELAXAR
SELEÇÃO DE MUSICAS DE NATAL PARA TREINAR
SELEÇÃO DE MUSICAS DE NATAL PARA ESCOLA
SELEÇÃO DE MUSICAS DE NATAL PARA FINAL DE ANO",552785,9076,0,250,0,PT51M,hd,false,"natel, cristmas, christimas, nascimento de jesus, natal catolico, natal evengelico, natal cristao, felis natal, paredao natal, jbl natal, teste natal",10,pt-PT,pt,none,https://i.ytimg.com/vi/S6YN1y0esvo/default.jpg,https://i.ytimg.com/vi/S6YN1y0esvo/hqdefault.jpg,https://i.ytimg.com/vi/S6YN1y0esvo/maxresdefault.jpg,,,br,pt,natal 2026,relevance
4,Best Christmas Music Playlist 2026 🎁 Top Christmas Songs of All Time 🎄 Merry Christmas Songs 2026,https://www.youtube.com/watch?v=Te9keccsjMo,Te9keccsjMo,Jingle Bell Tunes,UC2edV1sW2gCOk-K1vlsKkvQ,2025-10-11T10:00:46Z,"Best Christmas Music Playlist 2026 🎁 Top Christmas Songs of All Time 🎄 Merry Christmas Songs 2026 #christmas #merrychristmas #christmasmusic #christmassongs #topchristmassongs #lastchristmas #christmas2026 #christmasplaylist 
🎄 Welcome to Jingle Bell Tunes – the home of joyful Christmas songs and timeless holiday classics!
Enjoy a magical playlist of festive music, including your favorite Christmas carols, holiday pop hits, and relaxing seasonal tunes. 🎶
Whether you’re decorating the tree, celebrating with family, or simply enjoying the holiday spirit, our music will fill your heart with warmth and cheer. ❤️🎅
✨ Don’t forget to like, share, and subscribe for more Christmas songs and playlists to make your holidays even more special! 🎁",235628,1567,0,79,0,PT1H25M37S,hd,false,"christmas songs, christmas music, merry christmas, best christmas songs of all time, top christmas songs of all time, top 100 christmas songs, top 100 christmas songs of all time, christmas songs playlist, best christmas songs, christmas playlist, classic christmas songs, christmas songs medley, top christmas songs, noel songs, xmas songs, love to sing, top christmas songs playlist",10,en,en,none,https://i.ytimg.com/vi/Te9keccsjMo/default.jpg,https://i.ytimg.com/vi/Te9keccsjMo/hqdefault.jpg,https://i.ytimg.com/vi/Te9keccsjMo/maxresdefault.jpg,,,br,pt,natal 2026,relevance
5,Melhores Músicas Clássicas de Natal de 2026 🎄 Feliz Natal 2026 🎁 Música Clássica,https://www.youtube.com/watch?v=hz8U_zDMwYk,hz8U_zDMwYk,Classical Genesis,UC0X5cHXGEt49jSt5G-LCr4A,2025-12-07T19:29:18Z,"🎄 Melhores Músicas Clássicas de Natal de 2026
🎁 Feliz Natal 2026 | Uma Seleção Encantadora de Música Clássica Festiva ✨

Entre na atmosfera mágica do Natal com esta coleção especial das mais belas músicas clássicas natalinas de 2026. Uma playlist criada para trazer paz, alegria e aconchego — perfeita para iluminar seus momentos mais especiais desta época do ano.

🎶 O que você vai ouvir:
✔ Clássicos natalinos interpretados por orquestras e corais magníficos
✔ Melodias suaves que aquecem o coração
✔ Canções tradicionais que despertam nostalgia e serenidade
✔ Arranjos instrumentais perfeitos para criar um clima festivo e harmonioso

🌟 Ideal para:
• Noites tranquilas de dezembro
• Momentos em família ao redor da árvore
• Estudar, ler, trabalhar ou relaxar
• Decorar a casa e preparar a ceia de Natal
• Criar um ambiente acolhedor e cheio de emoção

✨ Permita que cada nota traga luz, esperança e paz ao seu Natal.
Com estas músicas clássicas, sua celebração de 2026 será ainda mais mágica e inesquecível.

#Natal2026 #MúsicaClássica #ClassicalChristmas #MúsicasDeNatal #RelaxingChristmasMusic #FelizNatal 

HGEDE3E118EF6BA449D2A1AD33A87BE0B158",16647,345,0,7,0,PT2H3M3S,hd,false,"classical genesis, classical music, ChristmasMusic, Natal2026, HarmoniasNatalinas",10,es,es,none,https://i.ytimg.com/vi/hz8U_zDMwYk/default.jpg,https://i.ytimg.com/vi/hz8U_zDMwYk/hqdefault.jpg,https://i.ytimg.com/vi/hz8U_zDMwYk/maxresdefault.jpg,,,br,pt,natal 2026,relevance
6,"SAIU! PRÊMIOS DO NATAL FREE FIRE 2026, TODAS AS RECOMPENSAS DE NATAL DO FREE FIRE",https://www.youtube.com/watch?v=KbaHg9ptiLM,KbaHg9ptiLM,GamerHard,UCforu_DEbQ0YbfD6bKzHEvQ,2025-12-10T13:52:20Z,"SAIU! PRÊMIOS DO NATAL FREE FIRE 2026, TODAS AS RECOMPENSAS DE NATAL DO FREE FIRE

➥Meu Instagram: https://www.instagram.com/gamerhardyt

➥Recarga de Dimas e GiftCard: https://bit.ly/bonusreidoscoins

➥Nosso Site: https://www.gamerhard.com.br/
➥Grupo do Telegram: https://t.me/gamerhardyt

Ignorem ↓↓
jujutsu kaisen, natal free fire 2025, natal ff 2025, free fire natal 2025, troca diamante roxo, loja diamante roxo, data troca diamante roxo, dima roxo free fire, diamante roxo ff, loja misteriosa, escolha royale ff,bonus de diamantes, nova atualização, ob51, atualizacao free fire, angelical roxa, nova angelical, recompensas free fire, itens gratis free fire, free fire naruto, loja misteriosa ff, calça angelical, angelical azul, camisas de time ff, pegando a nova skin, coelhao ff, pegando o coelho no free fire, coelhão ff, free fire coelhão, coelho radiotivo ff, coelhão free fire, evento do coelho free fire, la casa de papel ff, one punch man ff, punho cromado, punho gratis, recompensas free fire, itens gratis free fire, barba do velho, barbinha, barbinha ff, loja por ouro ff, loja de ouro ff, angelical verde, angelical gratis, calça angelical verde, angelical verde de graça, codiguin infinito, codiguin ff 2024, codiguin free fire, evento caça ao booyah, skin do mundial, free fire, proximo passe do ff, troca de tokens, cubo gratis, itens gratis, demon slayer ff, codiguin inosuke, camisa gratis, camisa de time ff, incubadora de graça, incubadora gratis, naruto x free fire, free fire x naruto, incubadora ff, novo codiguin, cubo magico ff, incubadora gratis, angelical puma, novo punho, atualização free fire, nova atualização, proximo ouro royale, bonus de recarga, nova skin free fire, nova skin free fire, paradoxo ff, torre de tokens, skin evolutiva, paradoxo ff, bonus de diamante, evento bandeirao, passe junho, novo punho, punho ff, free fire evento, barba do velho, barbinha, top criminal, novo jogo da garena, angelical verde, bandeirao free fire, barbinha, barba do velho, calendario semanal free fire, codiguin infinito, codiguin mundial, recompensas mundial free fire, premios mundial free fire, dunk master, jaqueta da asus, loud, novidades ff, ff novidades

#freefire #ff #novidadesfreefire #ffnovidades #calendariosemanalfreefire",9997,887,0,76,0,PT9M14S,hd,false,"free fire, ff, novidades free fire, novidades ff, ff novidades, natal free fire, natal ff",20,pt-BR,pt-BR,none,https://i.ytimg.com/vi/KbaHg9ptiLM/default.jpg,https://i.ytimg.com/vi/KbaHg9ptiLM/hqdefault.jpg,https://i.ytimg.com/vi/KbaHg9ptiLM/maxresdefault.jpg,,,br,pt,natal 2026,relevance
7,Top Christmas Songs 2026 🎄 Merry Christmas 2026 🎁 Best Christmas Music Playlist 2026,https://www.youtube.com/watch?v=ieVctH14vAA,ieVctH14vAA,Warm Christmas,UCv-GDm7DCeBqKAc9rKwVctQ,2025-10-24T15:30:26Z,"Welcome to Warm Christmas 🖐

Top Christmas Songs 2026 🎄 Merry Christmas 2026 🎁 Best Christmas Music Playlist 2026

🎵 Have you ever experienced the magical moments of Christmas, where the air is filled with joy and warmth, and the sound of piano keys brings out the true essence of the season? Join us on a melodious journey through the enchanting world of Christmas piano music, where each note resonates with the spirit of the holidays.

🎄 Let the soothing piano melodies transport you to a winter wonderland, where you can envision snow-covered landscapes, twinkling lights, and the warmth of gathering with loved ones. Our collection of Christmas piano music blends classic favorites with contemporary arrangements, ensuring that you'll discover both familiar tunes and fresh compositions that capture the heartwarming spirit of the season.

📌 Don't forget to hit the Subscribe button to stay tuned for our latest releases. Join us in celebrating the magic of Christmas through the power of piano music. Share the joy and spread the wonder that these melodies bring during the most wonderful time of the year.

Let's come together to create a musical ambiance that embraces the true essence of Christmas through Warm Christmas.Thank you for being a part of this musical journey with us!|
________________________________
➤ Sign up to stay up to date with all our publications:
   / https://www.youtube.com/@WarmChristmas_x9f
________________________________
© Warm Christmas Copyright 2025 All rights reserved.
© All music and videos are produced by us and are copyrighted.
✔ All rights belong to their respective owners

#jinglebells #topchristionsong #christmassongs#merrychristmas #christmasplaylist #christmas #christmasmusic 
HGED33BD19F516F04E389381F428F23A6C01",879688,5264,0,212,0,PT2H13M39S,hd,true,"christmas music, christmas songs, xmas song, xmas, christmas, christmas music 2026, christmas song 2026, christmas background, christmas tree, christmas song, merry christmas, christmas carols, top christmas songs, christmas songs playlist, christmas songs forever, best christmas songs, christmas songs 2026, christmas music playlist, holiday music playlist, top christmas songs of all time",10,en,en-US,none,https://i.ytimg.com/vi/ieVctH14vAA/default.jpg,https://i.ytimg.com/vi/ieVctH14vAA/hqdefault.jpg,https://i.ytimg.com/vi/ieVctH14vAA/maxresdefault.jpg,,,br,pt,natal 2026,relevance
8,FELIPE AMORIM JANEIRO 2026 - FELIPE AMORIM CD DE NATAL FIM DE ANO 2025 - FELIPE AMORIM VERÃO 2026,https://www.youtube.com/watch?v=8avTnmhXaWQ,8avTnmhXaWQ,Lw Hits,UCSzLw5triLcqvse0ABWoxOg,2025-12-05T16:24:30Z,,3784,32,0,0,0,PT21M33S,hd,false,,10,pt-PT,pt-PT,none,https://i.ytimg.com/vi/8avTnmhXaWQ/default.jpg,https://i.ytimg.com/vi/8avTnmhXaWQ/hqdefault.jpg,https://i.ytimg.com/vi/8avTnmhXaWQ/maxresdefault.jpg,,,br,pt,natal 2026,relevance
9,BEAUTIFUL RELAXING CHRISTMAS MUSIC 2026 – Calm Piano Cover Timeless Holiday Songs for Relax &amp; Study,https://www.youtube.com/watch?v=j2qJftFVmv8,j2qJftFVmv8,Relaxing Christmas Music,UCkSZBfsYWvr3aOXmm599lDA,2025-09-04T20:00:06Z,"BEAUTIFUL RELAXING CHRISTMAS MUSIC 2026 – Calm Piano Cover Timeless Holiday Songs for Relax & Study

Playlist:

00:00:00 Jingel Bells
00:03:22 We Wish You A Merry Chrismas
00:07:17 Angels We Have Heard on High
00:11:21 Oh Holy Night
00:15:42 Silent Night
00:20:03 O Come O Come
00:23:08 Go Tell it On the Mountain
00:26:26 Hark the Herald Angels
00:30:31 God Rest You Merry Gentleman
00:34:50 Twelve Days of Christmas
00:41:56 I Saw Three Ships
00:44:01 We Three Kings
00:45:35 The First Noel
00:49:52 Good King Wenceslas
00:53:33 Away in a Manger
00:55:58 Come All Ye Faithful
01:00:00 Replay

As the snow begins to fall and the world quiets down, let this gentle piano music and soft Christmas ambience fill your heart with warmth. The timeless melodies of the season flow like a peaceful lullaby, creating a cozy atmosphere where you can relax, study, or drift into deep, restful sleep.

Each note blends with the sound of a winter night, bringing calmness, easing stress, and inviting you to embrace the true spirit of Christmas 2026. Whether you’re enjoying a quiet evening, preparing for the holidays, or seeking inner peace, this music will guide you into serenity.

✨ Allow these calming Christmas piano melodies to brighten your nights, soothe your soul, and restore balance as you rest.

🎄 Add this video to your holiday playlist, subscribe, and tap the 🔔 bell to receive more peaceful Christmas music from Relaxing Christmas Music.

👉 Listen more: https://www.youtube.com/playlist?list=PL246G_8MCha0gWhXWxhKZTvLu9-BAXt3P

🌟 Spotify: https://listen.to/chrismas/spotify:auto

Wishing you a magical Christmas 2026 filled with peace, love, and joy. 🎅✨

© Copyright:
‣ Music and visuals created by Relaxing Christmas Music
‣ Footage and images licensed from Envato Elements, Storyblocks, iStock, Adobe Stock
‣ All rights reserved and published by Relaxing Christmas Music ♪
- Contact us : hi@missrecords.net

#ChristmasMusic #RelaxingPiano #HolidayAmbience #christmassongs2026",481477,7258,0,172,0,PT3H9S,hd,false,"christmas music, relaxing christmas music, peaceful christmas music, instrumental christmas music, christmas songs, xmas song, xmas music, xmas, christmas, christmas ambience, christmas ambient, christmas background music, xmas background music, relaxing music, christmas music 2026, christmas song 2026, heavenly christmas music, christmas background, christmas tree, christmas morning",22,en,en,none,https://i.ytimg.com/vi/j2qJftFVmv8/default.jpg,https://i.ytimg.com/vi/j2qJftFVmv8/hqdefault.jpg,https://i.ytimg.com/vi/j2qJftFVmv8/maxresdefault.jpg,,,br,pt,natal 2026,relevance
10,Top 60 Músicas De Natal 2026 ⛄🎄🎅 As Melhores Canções Natalinas 🎄🎁 Feliz Natal 2026,https://www.youtube.com/watch?v=EpwowpHfHbc,EpwowpHfHbc,Shirley Carvalhaes - GOSPEL,UCJ4mNBrdh9E4NseqN5MXCpA,2025-09-27T10:00:19Z,"Top 60 Músicas De Natal 2026 ⛄🎄🎅 As Melhores Canções Natalinas 🎄🎁 Feliz Natal 2026
https://youtu.be/EpwowpHfHbc
✨ Celebre o espírito mágico do Natal com esta coleção exclusiva das 80 melhores músicas de Natal 2026! 🎄🎅❄️ Nesta seleção especial, você encontrará os maiores clássicos natalinos de todos os tempos, desde canções tradicionais que aquecem o coração até versões modernas que trazem alegria e energia para qualquer celebração. É a trilha sonora perfeita para acompanhar os momentos mais especiais desta época do ano.

🎶 Seja para ouvir em família, decorar a árvore de Natal, preparar a ceia ou simplesmente relaxar e mergulhar na atmosfera natalina, esta playlist completa de canções natalinas vai encher sua casa de luz, paz e felicidade. Com hinos emocionantes, músicas suaves e também os sucessos mais animados, cada faixa foi escolhida para criar um clima inesquecível.

🌟 O Natal é tempo de união, esperança e amor. Deixe que estas músicas transformem cada instante em uma lembrança especial e façam parte da sua celebração.

📌 Dê o play, compartilhe com seus amigos e familiares e viva a magia de um Feliz Natal 2026, cheio de música, harmonia e alegria. 🎁🎶",1011,21,0,7,0,PT1H30M3S,hd,true,"Top 60 Músicas De Natal 2026, Natal 2026, As Melhores Canções, Feliz Natal 2026, EpwowpHfHbc, Top 60, Músicas, brazil",10,pt-BR,pt-BR,none,https://i.ytimg.com/vi/EpwowpHfHbc/default.jpg,https://i.ytimg.com/vi/EpwowpHfHbc/hqdefault.jpg,https://i.ytimg.com/vi/EpwowpHfHbc/maxresdefault.jpg,,,br,pt,natal 2026,relevance
